CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
53;FALSE;FALSE;eas;2;1.32;8.53;0.37;41;NA;NA;298;29;1
54;FALSE;FALSE;acs;0;3.82;3.53;0.86;89;0.92;NA;NA;NA;NA
55;FALSE;FALSE;ras;3;0.07;6.03;0.61;65;NA;51;NA;18;0
56;FALSE;FALSE;mmas;1;2.57;1.03;0.12;17;NA;NA;NA;41;1
57;FALSE;FALSE;as;0;2.26;4.16;0.55;47;NA;NA;NA;NA;NA
58;FALSE;FALSE;eas;2;4.76;9.16;0.06;95;NA;NA;251;9;1
59;FALSE;FALSE;mmas;3;3.51;6.66;0.8;23;NA;NA;NA;44;0
60;FALSE;FALSE;acs;1;1.01;1.66;0.3;71;0.61;NA;NA;21;1
61;FALSE;FALSE;acs;3;1.63;0.41;0.43;83;0.24;NA;NA;38;0
62;FALSE;FALSE;eas;1;4.13;5.41;0.92;35;NA;NA;157;15;1
63;FALSE;FALSE;as;2;0.38;2.91;0.68;11;NA;NA;NA;26;1
64;FALSE;FALSE;ras;0;2.88;7.91;0.18;59;NA;82;NA;NA;NA
65;FALSE;FALSE;ras;0;4.79;5.64;0.67;10;NA;30;NA;NA;NA
66;FALSE;FALSE;as;2;2.29;0.64;0.17;58;NA;NA;NA;24;0
67;FALSE;FALSE;eas;1;3.54;8.14;0.42;82;NA;NA;351;12;0
68;FALSE;FALSE;acs;3;1.04;3.14;0.91;34;0.35;NA;NA;35;1
69;FALSE;FALSE;eas;2;2.92;6.89;0.54;46;NA;NA;69;7;0
70;FALSE;FALSE;as;0;0.42;1.89;0.05;94;NA;NA;NA;NA;NA
71;TRUE;FALSE;mmas;3;4.17;9.39;0.3;70;NA;NA;NA;41;1
72;FALSE;FALSE;ras;1;1.67;4.39;0.79;22;NA;68;NA;18;0
73;FALSE;FALSE;mmas;1;4.48;2.52;0.61;76;NA;NA;NA;44;0
74;FALSE;FALSE;ras;3;1.98;7.52;0.11;28;NA;11;NA;21;1
75;FALSE;FALSE;eas;2;0.73;5.02;0.85;100;NA;NA;116;33;0
76;FALSE;FALSE;acs;0;3.23;0.02;0.36;52;0.54;NA;NA;NA;NA
77;FALSE;FALSE;as;3;2.61;3.77;0.73;88;NA;NA;NA;15;1
78;FALSE;FALSE;eas;1;0.11;8.77;0.23;40;NA;NA;210;38;0
79;FALSE;FALSE;mmas;0;1.36;6.27;0.98;64;NA;NA;NA;NA;NA
80;FALSE;FALSE;acs;2;3.86;1.27;0.48;16;0.17;NA;NA;50;0
81;FALSE;FALSE;acs;0;0.89;8.46;0.51;85;0.45;NA;NA;NA;NA
82;FALSE;FALSE;mmas;2;3.39;3.46;0.02;37;NA;NA;NA;45;1
83;TRUE;FALSE;ras;3;4.64;0.96;0.76;61;NA;21;NA;11;0
84;FALSE;FALSE;as;1;2.14;5.96;0.27;13;NA;NA;NA;34;1
85;FALSE;FALSE;ras;1;2.76;2.21;0.88;97;NA;58;NA;40;1
86;FALSE;FALSE;mmas;3;0.26;7.21;0.39;49;NA;NA;NA;17;0
87;FALSE;FALSE;eas;0;4.01;4.71;0.14;25;NA;NA;46;NA;NA
88;FALSE;FALSE;acs;2;1.51;9.71;0.64;73;0.82;NA;NA;28;1
89;FALSE;FALSE;eas;3;1.83;1.58;0.57;7;NA;NA;280;37;0
90;FALSE;FALSE;acs;1;4.33;6.58;0.08;55;0.01;NA;NA;14;1
91;FALSE;FALSE;ras;2;0.58;4.08;0.33;79;NA;77;NA;25;1
92;FALSE;FALSE;eas;0;4.72;0.19;0.12;6;NA;NA;176;NA;NA
93;FALSE;FALSE;mmas;0;4.06;3.03;0.33;52;NA;NA;NA;NA;NA
94;FALSE;FALSE;acs;0;2.55;1.79;0.66;43;0.35;NA;NA;NA;NA
95;FALSE;FALSE;ras;1;3.1;5.46;0.64;63;NA;54;NA;5;0
96;FALSE;FALSE;as;0;0.9;2.16;0.76;87;NA;NA;NA;NA;NA
97;FALSE;FALSE;eas;3;3.43;6.84;0.61;37;NA;NA;539;22;1
98;TRUE;FALSE;acs;3;4.42;3.39;0.35;58;0.28;NA;NA;30;1
99;FALSE;FALSE;ras;3;4.7;9.09;0.38;44;NA;9;NA;48;1
100;FALSE;FALSE;as;2;1.65;8.45;0.26;29;NA;NA;NA;18;1
101;FALSE;FALSE;mmas;3;0.81;9.51;0.24;40;NA;NA;NA;30;0
102;FALSE;FALSE;acs;3;4.19;2.7;0.53;25;0.01;NA;NA;14;0
103;FALSE;FALSE;as;0;0.99;8.54;0.29;40;NA;NA;NA;NA;NA
104;FALSE;FALSE;ras;1;4.88;1.06;0.81;65;NA;56;NA;16;1
105;FALSE;FALSE;acs;1;4.78;0.51;0.8;46;0.96;NA;NA;23;0
106;FALSE;FALSE;eas;1;2.82;5.6;0.51;60;NA;NA;554;22;0
107;FALSE;FALSE;acs;0;4.44;7.12;0.61;6;0.91;NA;NA;NA;NA
108;FALSE;FALSE;mmas;1;1.74;1.9;0.85;99;NA;NA;NA;23;0
109;FALSE;FALSE;acs;0;1.4;6.97;0.83;57;0.54;NA;NA;NA;NA
110;FALSE;FALSE;ras;2;4.41;2.4;0.81;54;NA;50;NA;20;1
111;FALSE;FALSE;acs;1;4.28;7.95;0.14;55;0.7;NA;NA;32;1
112;FALSE;FALSE;eas;3;2.04;1.54;0.55;32;NA;NA;414;8;0
113;FALSE;FALSE;as;0;4.25;6.16;0.66;51;NA;NA;NA;NA;NA
114;FALSE;FALSE;acs;2;3.77;0.51;0.79;91;0.12;NA;NA;14;0
115;FALSE;FALSE;acs;0;1.86;4.53;0.11;40;0.09;NA;NA;NA;NA
116;FALSE;FALSE;eas;3;3.59;6.45;0.85;26;NA;NA;636;17;0
117;TRUE;FALSE;acs;3;1.68;4.33;0.13;30;0.33;NA;NA;13;1
118;FALSE;FALSE;ras;0;2.71;0.31;0.49;37;NA;29;NA;NA;NA
119;FALSE;FALSE;as;0;3.41;4.01;0.28;11;NA;NA;NA;NA;NA
120;TRUE;FALSE;mmas;3;4.36;3.6;0.22;42;NA;NA;NA;14;1
121;FALSE;FALSE;as;3;4.87;8.64;0.34;68;NA;NA;NA;50;1
122;FALSE;FALSE;ras;0;3.33;5.39;0.61;33;NA;24;NA;NA;NA
123;FALSE;FALSE;mmas;3;2.06;6.44;0.23;86;NA;NA;NA;21;1
124;FALSE;FALSE;ras;3;4.62;8.61;0.39;65;NA;94;NA;33;1
125;FALSE;FALSE;ras;1;3.37;9.44;0.69;48;NA;88;NA;38;1
126;FALSE;FALSE;eas;2;3.67;3.53;0.65;73;NA;NA;16;22;0
127;FALSE;FALSE;mmas;2;0.37;4.63;0.14;10;NA;NA;NA;27;1
128;FALSE;FALSE;ras;1;4.67;5.39;0.73;72;NA;41;NA;34;1
129;FALSE;FALSE;eas;1;3.49;4.29;0.69;17;NA;NA;249;45;0
130;FALSE;FALSE;eas;3;2.56;1.59;0.49;29;NA;NA;184;17;1
131;FALSE;FALSE;as;3;2.08;5.28;0.01;97;NA;NA;NA;21;1
132;FALSE;FALSE;ras;1;2.39;7.48;0.31;56;NA;51;NA;10;1
133;FALSE;FALSE;as;1;2.56;6.27;0.9;91;NA;NA;NA;28;1
134;FALSE;FALSE;as;3;4.39;0.05;0.11;45;NA;NA;NA;24;0
135;FALSE;FALSE;acs;3;0.96;3.19;0.13;98;0.47;NA;NA;20;1
136;FALSE;FALSE;eas;0;4.39;2.18;0.6;83;NA;NA;158;NA;NA
137;FALSE;FALSE;as;2;1.91;2.26;0.35;5;NA;NA;NA;19;0
138;FALSE;FALSE;as;3;2.08;4.37;0.08;97;NA;NA;NA;10;1
139;FALSE;FALSE;mmas;3;3.76;8.45;0.77;75;NA;NA;NA;13;0
140;FALSE;FALSE;mmas;1;3.35;3.24;0.02;66;NA;NA;NA;10;0
141;FALSE;FALSE;acs;3;2.55;9.41;0.19;23;0.63;NA;NA;30;0
142;FALSE;FALSE;acs;2;4.02;9.55;0.09;88;0.91;NA;NA;34;0
143;FALSE;FALSE;ras;2;3.43;0.8;0.75;56;NA;29;NA;40;1
144;FALSE;FALSE;as;1;4.75;5.09;0.84;55;NA;NA;NA;26;1
145;FALSE;FALSE;mmas;2;3.63;3.85;0.47;94;NA;NA;NA;31;1
146;FALSE;FALSE;ras;3;2.16;3.89;0.05;39;NA;59;NA;13;1
147;FALSE;FALSE;mmas;3;0.31;9.39;0.82;34;NA;NA;NA;17;1
148;FALSE;FALSE;acs;1;2.35;3.89;0.31;37;0.99;NA;NA;14;1
149;FALSE;FALSE;eas;3;1.65;6.48;0.46;12;NA;NA;581;13;0
150;FALSE;FALSE;mmas;1;2.02;8.34;0.24;91;NA;NA;NA;24;1
151;FALSE;FALSE;eas;0;3.14;5.08;0.59;68;NA;NA;190;NA;NA
152;TRUE;FALSE;acs;3;4.97;5.54;0.95;75;0.11;NA;NA;6;1
153;FALSE;FALSE;acs;1;3.1;4.55;0.4;71;0.43;NA;NA;40;1
154;FALSE;FALSE;as;2;4.81;1.71;0.89;70;NA;NA;NA;17;0
155;FALSE;FALSE;eas;3;1.86;3.01;0.82;53;NA;NA;209;9;1
156;FALSE;FALSE;as;3;3.93;1.11;0.27;59;NA;NA;NA;11;0
157;FALSE;FALSE;acs;2;1.57;2.35;0.75;73;0.29;NA;NA;31;1
158;FALSE;FALSE;ras;3;2.34;6.96;0.11;100;NA;16;NA;29;0
159;FALSE;FALSE;ras;3;3.92;2.81;0.2;59;NA;19;NA;20;0
160;FALSE;FALSE;eas;3;2.68;2.55;0.85;65;NA;NA;254;5;1
161;FALSE;FALSE;eas;3;4.68;8.96;0.16;6;NA;NA;87;23;1
162;FALSE;FALSE;eas;3;3.1;1.41;0.54;42;NA;NA;528;13;1
163;FALSE;FALSE;ras;3;4.37;9.37;0.36;93;NA;98;NA;45;0
164;FALSE;FALSE;ras;3;3.83;0.83;0.73;55;NA;12;NA;12;1
165;FALSE;FALSE;eas;1;3.04;0.54;0.84;42;NA;NA;440;26;1
166;FALSE;FALSE;acs;1;2.78;9.72;0.64;46;0.33;NA;NA;46;0
167;FALSE;FALSE;eas;0;1.64;3.29;0.26;38;NA;NA;139;NA;NA
168;FALSE;FALSE;as;2;2.63;1.91;0.21;64;NA;NA;NA;22;1
169;FALSE;FALSE;mmas;3;2.66;8.24;0.5;44;NA;NA;NA;48;0
170;FALSE;FALSE;mmas;3;2.64;8.08;0.44;44;NA;NA;NA;14;0
171;FALSE;FALSE;ras;0;0.56;0.99;0.97;65;NA;27;NA;NA;NA
172;FALSE;FALSE;acs;0;3.94;5.46;0.26;43;0.27;NA;NA;NA;NA
173;FALSE;FALSE;mmas;1;4.06;8.18;0.35;80;NA;NA;NA;34;0
174;FALSE;FALSE;eas;2;3.82;1.88;0.33;68;NA;NA;474;12;1
175;FALSE;FALSE;eas;3;3.77;6.71;0.16;26;NA;NA;225;7;1
176;FALSE;FALSE;acs;3;0.45;3.21;0.54;41;0.54;NA;NA;9;1
177;FALSE;FALSE;ras;3;3.27;2.64;0.14;57;NA;58;NA;5;1
178;FALSE;FALSE;ras;3;4.02;3.54;0.28;35;NA;91;NA;6;0
179;FALSE;FALSE;acs;1;0.8;5.34;0.41;47;0.27;NA;NA;12;1
180;FALSE;FALSE;mmas;3;4.49;6.59;0.88;75;NA;NA;NA;5;1
181;FALSE;FALSE;acs;3;3.51;2.24;0.39;73;0.44;NA;NA;42;1
182;FALSE;FALSE;eas;0;0.27;2.83;0.25;39;NA;NA;580;NA;NA
183;FALSE;FALSE;as;3;2.61;6.94;0.97;85;NA;NA;NA;8;0
184;FALSE;FALSE;mmas;3;3.65;7.1;0.8;96;NA;NA;NA;17;1
185;FALSE;FALSE;acs;0;4.52;3.28;0.13;51;0.63;NA;NA;NA;NA
186;TRUE;FALSE;acs;3;1.35;6.39;0.31;13;0.24;NA;NA;17;1
187;FALSE;FALSE;eas;3;1.83;6.88;0.22;51;NA;NA;717;19;1
188;FALSE;FALSE;acs;1;3.2;7.66;0.92;41;0.57;NA;NA;18;0
189;FALSE;FALSE;acs;0;1.2;8.94;0.08;39;0.55;NA;NA;NA;NA
190;FALSE;FALSE;mmas;3;2.35;5.08;0.22;24;NA;NA;NA;11;1
191;FALSE;FALSE;acs;3;1.79;6.31;0.58;67;0.47;NA;NA;9;1
192;FALSE;FALSE;acs;3;4.42;2.44;0.6;78;0.02;NA;NA;16;1
193;FALSE;FALSE;eas;3;4.32;0.18;0.4;75;NA;NA;643;33;1
194;FALSE;FALSE;acs;3;2.49;1.99;0.29;21;0.24;NA;NA;13;0
195;FALSE;FALSE;eas;3;4;6.31;0.1;51;NA;NA;517;12;1
196;FALSE;FALSE;as;3;1.93;8.62;0.02;5;NA;NA;NA;15;1
197;FALSE;FALSE;acs;0;0.24;5.71;0.02;46;0.54;NA;NA;NA;NA
198;TRUE;FALSE;acs;3;4.01;6.16;0.3;61;0.37;NA;NA;36;1
199;FALSE;FALSE;acs;3;4.39;5.29;0.34;41;0.67;NA;NA;20;0
200;FALSE;FALSE;eas;3;4.53;8.14;0.96;38;NA;NA;447;15;0
201;FALSE;FALSE;ras;3;3.38;5.09;0.19;15;NA;66;NA;21;1
202;FALSE;FALSE;acs;3;3.78;5.96;0.66;12;0.45;NA;NA;10;1
203;FALSE;FALSE;acs;1;4.61;7.16;0.98;80;0.17;NA;NA;17;1
204;FALSE;FALSE;mmas;3;4.59;2.67;0.68;96;NA;NA;NA;13;1
205;FALSE;FALSE;mmas;3;4.67;9.63;0.86;66;NA;NA;NA;8;1
206;FALSE;FALSE;ras;3;4.46;6.21;0.54;56;NA;64;NA;47;1
207;FALSE;FALSE;as;3;4.26;5.99;0.85;55;NA;NA;NA;9;1
208;FALSE;FALSE;acs;3;3.76;1.98;0.98;55;0.34;NA;NA;19;1
209;FALSE;FALSE;ras;2;1.89;6.02;0.16;9;NA;76;NA;14;0
210;FALSE;FALSE;acs;3;4.46;6.27;0.54;73;0.19;NA;NA;25;0
211;FALSE;FALSE;acs;3;0.55;6.39;0.36;15;0.47;NA;NA;27;0
212;FALSE;FALSE;as;3;3.53;7.18;0.97;89;NA;NA;NA;23;1
213;FALSE;FALSE;acs;3;3.9;1.85;0.47;52;0.15;NA;NA;38;0
214;FALSE;FALSE;acs;3;0.73;5.83;0.24;55;0.76;NA;NA;14;1
215;FALSE;FALSE;mmas;3;2.64;0.71;0.62;75;NA;NA;NA;29;1
216;FALSE;FALSE;mmas;3;4.79;1.53;0.96;85;NA;NA;NA;10;0
217;FALSE;FALSE;acs;1;4.47;5.08;0.78;83;0.42;NA;NA;9;1
218;FALSE;FALSE;acs;3;3.56;5.95;0.56;26;0.22;NA;NA;19;1
219;FALSE;FALSE;ras;3;4.78;7.05;0.77;82;NA;38;NA;17;1
220;FALSE;FALSE;acs;3;2.9;4.63;0.89;45;0.01;NA;NA;18;0
221;FALSE;FALSE;ras;3;4.75;5.6;0.87;64;NA;18;NA;7;1
222;FALSE;FALSE;eas;1;2.66;5.47;0.02;51;NA;NA;306;18;1
223;FALSE;FALSE;acs;3;1.53;1.23;0.53;7;0.12;NA;NA;20;0
224;FALSE;FALSE;ras;2;1.5;6.97;0.09;97;NA;33;NA;5;1
225;FALSE;FALSE;acs;2;2.33;1.66;0.22;24;0.82;NA;NA;18;1
226;FALSE;FALSE;as;2;2.04;4.68;0.42;16;NA;NA;NA;28;1
227;FALSE;FALSE;as;2;4.31;2.88;0.5;40;NA;NA;NA;30;0
228;FALSE;FALSE;acs;3;2.72;3.26;0.18;5;0.06;NA;NA;9;0
229;FALSE;FALSE;acs;3;4.75;4.29;0.46;43;0.38;NA;NA;32;1
230;FALSE;FALSE;acs;3;0.27;3.52;0.05;18;0.32;NA;NA;5;1
231;FALSE;FALSE;eas;0;0.75;5.44;0.2;31;NA;NA;633;NA;NA
232;FALSE;FALSE;eas;2;3.34;3.03;0.18;77;NA;NA;735;11;0
233;FALSE;FALSE;as;1;0.35;0.84;0.02;38;NA;NA;NA;19;1
234;FALSE;FALSE;ras;0;3.31;7.5;0.68;95;NA;53;NA;NA;NA
235;FALSE;FALSE;mmas;1;2.56;5.11;0.44;54;NA;NA;NA;35;1
236;FALSE;FALSE;eas;1;3.77;2.86;0.36;34;NA;NA;745;20;1
237;FALSE;FALSE;mmas;3;2.48;9.21;0.08;22;NA;NA;NA;13;1
238;FALSE;FALSE;acs;3;4.38;4.85;0.82;55;0.05;NA;NA;22;1
239;FALSE;FALSE;acs;1;1.67;1.37;0.14;34;0.06;NA;NA;12;1
240;FALSE;FALSE;eas;3;1.09;5.28;0.58;40;NA;NA;693;22;1
241;FALSE;FALSE;acs;3;4.32;2.77;0.92;70;0.21;NA;NA;5;1
242;FALSE;FALSE;acs;3;0.41;3.73;0.29;33;0.75;NA;NA;13;0
243;FALSE;FALSE;mmas;3;4.03;0.22;0.1;72;NA;NA;NA;29;0
244;FALSE;FALSE;as;3;1.51;3.6;0.13;16;NA;NA;NA;29;1
245;FALSE;FALSE;acs;3;3.55;5.26;0.01;12;0.7;NA;NA;34;1
246;FALSE;FALSE;mmas;3;4;4.31;0.58;90;NA;NA;NA;8;0
247;FALSE;FALSE;acs;3;4.83;5.75;0.83;82;0.36;NA;NA;23;0
248;TRUE;FALSE;acs;3;2.86;2.42;0.2;43;0.47;NA;NA;32;1
249;FALSE;FALSE;acs;3;1.78;3.77;0.32;54;0.23;NA;NA;7;1
250;FALSE;FALSE;acs;3;1.23;6.74;0.39;20;0.18;NA;NA;5;1
251;FALSE;FALSE;acs;3;0.91;6.32;0.13;49;0.14;NA;NA;12;1
252;FALSE;FALSE;acs;3;4.32;5.32;0.96;80;0.27;NA;NA;12;1
253;FALSE;FALSE;acs;3;2.01;3.88;0.36;31;0.1;NA;NA;9;0
254;FALSE;FALSE;eas;3;1.7;3.73;0.15;17;NA;NA;492;19;1
255;FALSE;FALSE;acs;3;4.78;6.29;0.94;71;0.64;NA;NA;11;0
256;FALSE;FALSE;acs;3;1.96;5.01;0.25;32;0.07;NA;NA;16;1
257;FALSE;FALSE;acs;3;2.66;2.86;0.27;65;0.56;NA;NA;28;1
258;FALSE;FALSE;as;3;4.39;5.62;0.55;68;NA;NA;NA;11;1
259;FALSE;FALSE;acs;3;4.85;4.67;0.82;74;0.24;NA;NA;10;1
260;FALSE;FALSE;acs;3;1.73;3.34;0.25;35;0.13;NA;NA;15;1
261;FALSE;FALSE;mmas;3;0.86;5.33;0.38;6;NA;NA;NA;26;1
262;FALSE;FALSE;acs;3;1.63;5.93;0.25;36;0.39;NA;NA;13;1
263;FALSE;FALSE;as;3;4.66;7.12;0.91;86;NA;NA;NA;7;1
264;FALSE;FALSE;acs;3;3.49;1.45;0.18;35;0.34;NA;NA;35;1
265;FALSE;FALSE;acs;3;4.65;7.7;0.89;60;0.18;NA;NA;8;1
266;FALSE;FALSE;acs;3;4.94;4.95;0.74;84;0.19;NA;NA;10;1
267;FALSE;FALSE;acs;3;1.53;5.05;0.08;20;0.95;NA;NA;23;1
268;FALSE;FALSE;acs;3;4.86;6.43;0.69;41;0.61;NA;NA;34;1
269;FALSE;FALSE;acs;3;0.71;5.01;0.52;29;0.12;NA;NA;21;1
270;FALSE;FALSE;acs;3;2.27;4.41;0.09;20;0.29;NA;NA;7;1
271;FALSE;FALSE;acs;3;3.06;5.38;0.15;45;0.14;NA;NA;29;1
272;FALSE;FALSE;acs;3;5;5.83;0.61;52;0.09;NA;NA;7;1
273;FALSE;FALSE;acs;3;0.66;6.17;0.33;43;0.42;NA;NA;19;1
274;FALSE;FALSE;acs;2;1.3;5.96;0.32;10;0.18;NA;NA;28;0
275;FALSE;FALSE;acs;2;2.59;3.51;0.16;48;0.03;NA;NA;5;1
276;FALSE;FALSE;acs;3;2.03;5.21;0.37;29;0.65;NA;NA;13;1
277;FALSE;FALSE;acs;3;1.48;5.54;0.3;44;0.11;NA;NA;24;1
278;FALSE;FALSE;mmas;3;3.38;1.6;0.04;46;NA;NA;NA;28;1
279;FALSE;FALSE;acs;3;1.23;1.81;0.21;56;0.57;NA;NA;6;0
280;FALSE;FALSE;mmas;3;3.44;4.51;0.75;83;NA;NA;NA;13;1
281;FALSE;FALSE;acs;3;1.36;5.02;0.26;6;0.39;NA;NA;11;1
282;TRUE;TRUE;acs;3;4.46;6.04;0.88;73;0.13;NA;NA;9;1
283;FALSE;FALSE;eas;3;1.35;6.82;0.14;32;NA;NA;316;15;1
284;FALSE;FALSE;acs;3;2.49;6.64;0.12;31;0.48;NA;NA;11;0
285;FALSE;FALSE;acs;3;1.64;5.46;0.28;56;0.24;NA;NA;20;1
286;FALSE;FALSE;acs;3;3.22;7.64;0.02;10;0.38;NA;NA;19;1
287;FALSE;FALSE;acs;3;1.12;7.91;0.05;29;0.21;NA;NA;21;1
288;FALSE;FALSE;acs;3;4.8;4.88;0.91;74;0.31;NA;NA;6;1
289;FALSE;FALSE;acs;3;4.75;5.19;0.12;62;0.39;NA;NA;27;1
290;FALSE;FALSE;acs;3;1.74;5.41;0.34;25;0.32;NA;NA;8;1
291;FALSE;FALSE;acs;0;1.06;7.64;0.36;18;0.42;NA;NA;NA;NA
292;FALSE;FALSE;acs;3;4.95;4.52;0.96;60;0.2;NA;NA;10;1
293;FALSE;FALSE;eas;3;1.91;6.33;0.34;8;NA;NA;665;14;1
294;FALSE;FALSE;ras;3;2.01;2.76;0.1;34;NA;57;NA;18;1
295;FALSE;FALSE;acs;2;2.51;4.53;0.39;9;0.5;NA;NA;33;1
296;FALSE;FALSE;acs;3;1.71;0.95;0.13;20;0.08;NA;NA;33;1
297;FALSE;FALSE;acs;3;1.69;5.63;0.09;23;0.37;NA;NA;25;1
298;FALSE;FALSE;acs;3;0.13;6.67;0.19;26;0.15;NA;NA;21;1
299;FALSE;FALSE;acs;2;1.39;6.96;0.3;49;0.09;NA;NA;22;1
300;FALSE;FALSE;acs;3;1.51;4.79;0.22;39;0.55;NA;NA;14;1
301;FALSE;FALSE;acs;3;1.68;6.88;0.73;11;0.65;NA;NA;18;1
302;FALSE;FALSE;acs;3;4.44;8.05;0.95;55;0.41;NA;NA;8;1
303;FALSE;FALSE;acs;3;3.92;0.83;0.15;30;0.72;NA;NA;36;1
304;FALSE;FALSE;acs;3;4.86;6.59;0.93;73;0.15;NA;NA;8;1
305;FALSE;FALSE;acs;3;0.65;3.81;0.31;22;0.13;NA;NA;24;1
306;FALSE;FALSE;acs;3;0.71;9.93;0.43;9;0.25;NA;NA;21;1
307;FALSE;FALSE;acs;2;2.18;2.52;0.15;29;0.6;NA;NA;11;0
308;FALSE;FALSE;acs;3;3.39;4.88;0.1;54;0.48;NA;NA;26;1
309;FALSE;FALSE;acs;3;1.76;5.64;0.1;37;0.2;NA;NA;17;1
310;FALSE;FALSE;acs;3;2.31;2.96;0.08;12;0.63;NA;NA;10;1
311;FALSE;FALSE;acs;3;3.76;3.37;0.3;65;0.8;NA;NA;27;1
312;FALSE;FALSE;acs;3;4.22;5.25;0.69;69;0.11;NA;NA;10;1
