CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
30;FALSE;FALSE;177;3;0;NA;NA;0.77;0.28;0.82
31;FALSE;FALSE;77;6;1;16;NA;2.02;1.53;0.37
32;FALSE;FALSE;161;4;2;NA;NA;1.9;1.1;0.83
33;FALSE;FALSE;62;0;0;NA;NA;0.65;2.35;0.38
34;FALSE;FALSE;111;2;0;NA;NA;1.28;1.72;0.6
35;FALSE;FALSE;186;1;1;NA;NA;1.59;2.04;0.27
36;FALSE;FALSE;87;5;0;NA;6;0.34;0.79;0.72
37;FALSE;FALSE;136;6;1;12;NA;2.22;0.16;0.04
38;FALSE;FALSE;37;3;2;NA;NA;0.97;1.41;0.49
39;FALSE;FALSE;174;3;0;NA;NA;2.37;1.57;0.66
40;FALSE;FALSE;124;4;1;NA;NA;1.75;0.94;0.89
41;FALSE;FALSE;24;1;0;NA;NA;0.5;2.19;0.44
42;FALSE;FALSE;199;5;0;NA;4;1.44;0;0.1
43;FALSE;FALSE;99;2;2;NA;NA;0.19;1.25;0.55
44;FALSE;FALSE;149;0;2;NA;NA;2.06;1.88;0.32
45;FALSE;FALSE;49;3;1;NA;NA;0.81;0.63;0.77
46;FALSE;FALSE;192;1;2;NA;NA;0.89;0.86;0.52
47;FALSE;FALSE;93;5;1;NA;4;2.14;2.11;0.07
48;FALSE;FALSE;43;0;1;NA;NA;1.51;0.24;0.29
49;FALSE;FALSE;143;3;0;NA;NA;0.26;1.49;0.74
50;TRUE;FALSE;68;2;0;NA;NA;1.83;1.18;0.63
51;FALSE;FALSE;118;1;1;NA;NA;1.2;0.55;0.41
52;FALSE;FALSE;18;4;2;NA;NA;2.45;1.8;0.86
53;FALSE;FALSE;155;0;0;NA;NA;0.11;0.39;0.35
54;TRUE;FALSE;56;4;2;NA;NA;1.36;1.64;0.8
55;FALSE;FALSE;105;5;2;NA;5;0.73;2.27;0.13
56;TRUE;FALSE;6;2;1;NA;NA;1.98;1.02;0.58
57;FALSE;FALSE;130;3;1;NA;NA;0.42;0.71;0.46
58;FALSE;FALSE;31;6;0;4;NA;1.67;1.96;0.01
59;FALSE;FALSE;80;1;2;NA;NA;2.29;0.08;0.24
60;TRUE;FALSE;180;4;0;NA;NA;1.04;1.33;0.69
61;FALSE;FALSE;51;0;2;NA;NA;0.05;1.23;0.71
62;FALSE;FALSE;150;4;1;NA;NA;1.3;2.48;0.26
63;FALSE;FALSE;200;2;2;NA;NA;1.92;0.61;0.03
64;FALSE;FALSE;101;6;0;17;NA;0.67;1.86;0.48
65;FALSE;FALSE;76;1;1;NA;NA;0.36;0.3;0.15
66;FALSE;FALSE;163;2;2;NA;NA;1.4;0.8;0.53
67;FALSE;FALSE;157;4;0;NA;NA;0.49;1.46;0.66
68;FALSE;FALSE;87;4;1;NA;NA;0.82;1.99;0.34
69;FALSE;FALSE;164;1;2;NA;NA;1.16;1.91;0.72
70;FALSE;FALSE;46;4;2;NA;NA;0.78;1.29;0.3
71;FALSE;FALSE;35;0;2;NA;NA;1;0.63;0.86
72;FALSE;FALSE;29;0;2;NA;NA;1.18;1.27;0.16
73;FALSE;FALSE;126;0;0;NA;NA;0.8;0.74;0.46
74;FALSE;FALSE;11;4;0;NA;NA;1.44;2.18;0.66
75;TRUE;FALSE;139;0;0;NA;NA;1.87;1.37;0.55
76;FALSE;FALSE;16;1;2;NA;NA;1.11;1.07;0.55
77;FALSE;FALSE;127;0;0;NA;NA;1.51;1.36;0.16
78;FALSE;FALSE;64;2;0;NA;NA;2.27;0.64;0.56
79;FALSE;FALSE;17;3;0;NA;NA;1.66;1.34;0.78
80;FALSE;FALSE;27;5;2;NA;9;1.35;1.21;0.85
81;FALSE;FALSE;179;0;1;NA;NA;0.84;1.81;0.4
82;FALSE;FALSE;147;4;2;NA;NA;0.82;1.85;0.57
83;FALSE;FALSE;5;6;1;4;NA;0.57;2.3;0.86
84;FALSE;FALSE;114;2;2;NA;NA;0.7;1.63;0.89
85;FALSE;FALSE;185;1;0;NA;NA;0.94;1.57;0.24
86;FALSE;FALSE;80;4;1;NA;NA;1.43;1.65;0.67
87;FALSE;FALSE;152;2;0;NA;NA;1.99;0.72;0.1
88;FALSE;FALSE;149;1;1;NA;NA;1.86;2.36;0.45
89;TRUE;FALSE;26;2;1;NA;NA;1.04;1.08;0.88
90;FALSE;FALSE;180;5;0;NA;2;1.35;1.1;0.34
91;FALSE;FALSE;22;6;0;11;NA;2.42;1.58;0.79
92;FALSE;FALSE;54;3;2;NA;NA;2.13;1.13;0.59
93;FALSE;FALSE;39;1;0;NA;NA;2.38;0.04;0.2
94;FALSE;FALSE;78;3;1;NA;NA;1.83;0.88;0.4
95;FALSE;FALSE;79;4;2;NA;NA;2.34;1.02;0.61
96;FALSE;FALSE;83;6;1;16;NA;0.86;0.81;0.89
97;FALSE;FALSE;66;5;2;NA;2;2.47;0.02;0.49
98;TRUE;FALSE;143;5;0;NA;5;1.84;1.24;0.41
99;FALSE;FALSE;93;4;0;NA;NA;0.85;1.29;0.18
100;FALSE;FALSE;169;3;0;NA;NA;1.9;0.63;0.86
101;FALSE;FALSE;178;2;1;NA;NA;1.7;0.02;0.22
102;FALSE;FALSE;51;5;2;NA;8;0.47;1.78;0.07
103;FALSE;FALSE;35;1;1;NA;NA;2.21;1.78;0.61
104;FALSE;FALSE;198;1;0;NA;NA;1.31;1.53;0.56
105;FALSE;FALSE;6;2;2;NA;NA;1.65;0.46;0.76
106;FALSE;FALSE;52;2;0;NA;NA;1.34;0.57;0.86
107;FALSE;FALSE;44;3;0;NA;NA;1.37;0.94;0.87
108;FALSE;FALSE;43;1;0;NA;NA;1.09;1.48;0.09
109;FALSE;FALSE;13;2;2;NA;NA;2.16;0.44;0.54
110;FALSE;FALSE;52;5;0;NA;9;1.86;0.37;0.59
111;FALSE;FALSE;26;1;1;NA;NA;2.12;0.96;0.7
112;FALSE;FALSE;106;1;2;NA;NA;2.37;1.12;0.87
113;FALSE;FALSE;168;5;2;NA;10;1.72;1.74;0.02
114;TRUE;FALSE;99;4;2;NA;NA;1.98;2.2;0.84
115;FALSE;FALSE;80;0;1;NA;NA;2.41;2.31;0.77
116;FALSE;FALSE;132;4;2;NA;NA;1.74;2.49;0.75
117;FALSE;FALSE;87;4;2;NA;NA;0.45;1.52;0.69
118;FALSE;FALSE;25;1;0;NA;NA;1.27;0.27;0.87
119;FALSE;FALSE;43;4;1;NA;NA;1.31;1.19;0.62
120;FALSE;FALSE;149;5;0;NA;3;1.55;2.06;0.22
121;FALSE;FALSE;46;4;2;NA;NA;1.95;1.51;0.73
122;FALSE;FALSE;121;4;2;NA;NA;1.76;2.09;0.55
123;FALSE;FALSE;17;2;1;NA;NA;1.29;1.84;0.64
124;TRUE;FALSE;44;4;0;NA;NA;1.88;1.97;0.53
125;FALSE;FALSE;85;4;2;NA;NA;2.2;1.7;0.69
126;FALSE;FALSE;12;2;1;NA;NA;0.9;1.03;0.81
127;FALSE;FALSE;72;5;2;NA;10;2.17;1.05;0.48
128;TRUE;FALSE;112;4;2;NA;NA;2.5;2.44;0.82
129;TRUE;FALSE;90;4;2;NA;NA;2.09;2.44;0.82
130;FALSE;FALSE;97;3;2;NA;NA;2.19;2.48;0.76
131;FALSE;FALSE;45;4;1;NA;NA;0.75;0.55;0.79
132;FALSE;FALSE;144;4;2;NA;NA;1.57;2;0.8
133;FALSE;FALSE;80;3;2;NA;NA;2.06;0.96;0.45
134;FALSE;FALSE;90;0;0;NA;NA;1.8;2.08;0.83
135;FALSE;FALSE;135;4;0;NA;NA;1.89;1.07;0.45
136;FALSE;FALSE;31;4;1;NA;NA;1;2.23;0.78
137;FALSE;FALSE;159;5;0;NA;4;1.61;1.49;0.36
138;FALSE;FALSE;120;5;0;NA;8;1.89;0.95;0.36
139;FALSE;FALSE;64;5;0;NA;10;1.7;2.01;0.86
140;FALSE;FALSE;18;4;0;NA;NA;1.54;0.65;0.79
141;FALSE;FALSE;125;1;2;NA;NA;2.34;1.72;0.73
142;FALSE;FALSE;92;3;2;NA;NA;1.45;2.14;0.85
143;TRUE;FALSE;8;1;1;NA;NA;0.97;1.21;0.57
144;FALSE;FALSE;71;0;0;NA;NA;1.99;1.35;0.48
145;FALSE;FALSE;88;4;2;NA;NA;1.05;1.4;0.88
146;FALSE;FALSE;120;0;2;NA;NA;0.81;1.7;0.83
147;FALSE;FALSE;77;2;2;NA;NA;1.25;2.04;0.73
148;FALSE;FALSE;99;4;2;NA;NA;2.35;2.29;0.88
149;FALSE;FALSE;43;4;0;NA;NA;1.15;0.56;0.8
150;FALSE;FALSE;110;2;2;NA;NA;1.51;0.5;0.74
151;FALSE;FALSE;166;5;0;NA;6;1.49;1.41;0.18
152;FALSE;FALSE;81;2;2;NA;NA;1.43;0.93;0.87
153;FALSE;FALSE;27;0;1;NA;NA;0.81;0.8;0.62
154;FALSE;FALSE;129;2;0;NA;NA;1.99;0.85;0.71
155;FALSE;FALSE;39;6;0;19;NA;1.95;1.27;0.31
156;FALSE;FALSE;97;4;2;NA;NA;2.09;2.14;0.75
157;TRUE;FALSE;89;4;2;NA;NA;2.38;2.47;0.78
158;FALSE;FALSE;89;2;2;NA;NA;1.45;2.16;0.84
159;FALSE;FALSE;107;4;2;NA;NA;1.72;2.2;0.78
160;FALSE;FALSE;161;4;2;NA;NA;2.22;2.46;0.74
161;FALSE;FALSE;102;4;2;NA;NA;1.92;2.21;0.9
162;FALSE;FALSE;109;4;2;NA;NA;1.96;2.12;0.87
163;FALSE;FALSE;122;1;2;NA;NA;2.25;2.08;0.89
164;FALSE;FALSE;7;4;0;NA;NA;1.87;2.01;0.64
165;FALSE;FALSE;67;4;2;NA;NA;1.81;2.11;0.89
166;FALSE;FALSE;93;4;2;NA;NA;2.06;2.1;0.74
167;FALSE;FALSE;50;4;0;NA;NA;1.88;1.38;0.56
168;FALSE;FALSE;79;4;2;NA;NA;2.35;2.17;0.78
169;FALSE;FALSE;83;4;2;NA;NA;2.17;2.41;0.79
170;FALSE;FALSE;160;4;2;NA;NA;0.99;2.08;0.89
171;FALSE;FALSE;28;4;0;NA;NA;1.95;1.91;0.5
172;FALSE;FALSE;117;2;2;NA;NA;2.36;2.3;0.85
173;FALSE;FALSE;55;2;0;NA;NA;2;2.5;0.48
174;FALSE;FALSE;42;4;2;NA;NA;2.46;2.25;0.89
175;FALSE;FALSE;121;4;2;NA;NA;2.23;2.45;0.67
176;FALSE;FALSE;119;4;2;NA;NA;2.5;2.02;0.9
177;FALSE;FALSE;123;4;2;NA;NA;2.33;2.15;0.73
178;FALSE;FALSE;143;4;2;NA;NA;2.23;1.97;0.73
179;FALSE;FALSE;111;2;0;NA;NA;2.24;2.36;0.72
180;FALSE;FALSE;105;4;2;NA;NA;1.65;1.94;0.85
181;FALSE;FALSE;73;4;2;NA;NA;2.32;2.09;0.57
182;FALSE;FALSE;60;4;1;NA;NA;1.8;1.53;0.51
183;TRUE;FALSE;47;4;0;NA;NA;1.63;2.04;0.67
184;FALSE;FALSE;25;4;0;NA;NA;1.85;2.28;0.49
185;FALSE;FALSE;94;4;2;NA;NA;2.44;2.24;0.76
186;FALSE;FALSE;122;4;1;NA;NA;2.02;2.33;0.74
187;FALSE;FALSE;105;4;2;NA;NA;1.67;2.09;0.76
188;TRUE;FALSE;130;4;2;NA;NA;2.29;2.23;0.82
189;FALSE;FALSE;12;4;2;NA;NA;1.57;2.47;0.47
190;FALSE;FALSE;15;4;2;NA;NA;1.8;1.79;0.45
191;FALSE;FALSE;107;4;2;NA;NA;2.19;2.29;0.67
192;TRUE;FALSE;112;4;2;NA;NA;1.84;2.37;0.79
193;FALSE;FALSE;95;4;2;NA;NA;1.38;2.33;0.81
194;FALSE;FALSE;106;4;2;NA;NA;1.9;2.34;0.74
195;FALSE;FALSE;98;4;2;NA;NA;2.46;2.43;0.73
196;FALSE;FALSE;122;4;2;NA;NA;2.15;2.46;0.71
197;FALSE;FALSE;73;4;2;NA;NA;1.88;2.29;0.79
198;FALSE;FALSE;94;4;2;NA;NA;2.41;2.24;0.77
199;FALSE;FALSE;54;4;0;NA;NA;1.86;1.81;0.63
200;TRUE;FALSE;81;4;2;NA;NA;2.25;2.13;0.77
201;FALSE;FALSE;84;4;2;NA;NA;2.15;2.21;0.79
202;FALSE;FALSE;43;4;0;NA;NA;1.85;2.03;0.59
203;FALSE;FALSE;105;1;2;NA;NA;2.31;2.39;0.73
204;FALSE;FALSE;96;4;2;NA;NA;1.92;2.2;0.9
205;TRUE;FALSE;52;4;0;NA;NA;1.64;2.1;0.65
206;FALSE;FALSE;91;4;2;NA;NA;2.42;2.21;0.83
207;FALSE;FALSE;97;4;2;NA;NA;1.9;2.2;0.75
208;FALSE;FALSE;143;4;2;NA;NA;1.95;2.47;0.87
209;FALSE;FALSE;102;4;2;NA;NA;2.41;2.23;0.67
210;FALSE;FALSE;84;5;2;NA;2;2.07;2.15;0.78
211;FALSE;FALSE;44;2;0;NA;NA;1.69;1.86;0.67
212;FALSE;FALSE;105;4;2;NA;NA;2.47;2.4;0.87
213;FALSE;FALSE;94;4;2;NA;NA;2.13;2.19;0.83
214;FALSE;FALSE;22;4;0;NA;NA;1.22;1.92;0.79
215;FALSE;FALSE;104;4;2;NA;NA;1.56;2.44;0.79
216;FALSE;FALSE;103;4;2;NA;NA;2.08;2.4;0.83
217;FALSE;FALSE;46;4;0;NA;NA;1.72;2.07;0.64
218;FALSE;FALSE;123;4;2;NA;NA;2.47;2.42;0.88
219;FALSE;FALSE;42;4;0;NA;NA;1.65;1.8;0.76
220;TRUE;FALSE;50;4;0;NA;NA;1.91;2.16;0.72
221;FALSE;FALSE;84;4;2;NA;NA;1.61;2.32;0.58
222;FALSE;FALSE;119;4;2;NA;NA;2.5;2.37;0.79
223;FALSE;FALSE;105;4;2;NA;NA;1.89;2.26;0.8
224;FALSE;FALSE;61;4;2;NA;NA;2.3;2.25;0.78
225;FALSE;FALSE;103;4;2;NA;NA;2.46;2.24;0.74
226;FALSE;FALSE;43;4;0;NA;NA;1.91;2.29;0.72
227;TRUE;TRUE;89;4;2;NA;NA;2.41;2.46;0.72
228;FALSE;FALSE;73;4;2;NA;NA;2.42;2.31;0.76
229;TRUE;FALSE;57;4;0;NA;NA;1.66;2.22;0.53
