CONFIG_ID;INSTANCES;BQ;BQR;BQRN;MQ;MQR;MQRN;BG;BGR;BGRN;MG;MGR;MGRN
1;5;33097681;232;0.802083333333333;33272530;234;0.809027777777778;1.91554292289069;230;0.795138888888889;2.37453275375425;235;0.8125
2;5;38719251;279;0.965277777777778;38912431;275;0.951388888888889;18.8170591758361;276;0.954861111111111;19.730956806349;276;0.954861111111111
3;5;33138144;236;0.815972222222222;33400636.2;242;0.836805555555556;2.37876195827124;240;0.829861111111111;2.76896803414414;241;0.833333333333333
4;5;32672178;159;0.548611111111111;32854195.2;162;0.559027777777778;0.605319126235;155;0.534722222222222;1.0884770404254;166;0.572916666666667
5;5;32771853;182;0.628472222222222;32971252.8;191;0.659722222222222;1.10128977258882;186;0.642361111111111;1.4486697299333;194;0.670138888888889
6;5;34387379;266;0.920138888888889;34507022.8;266;0.920138888888889;5.63380285990902;266;0.920138888888889;6.17454970799579;266;0.920138888888889
7;6;32674037;160;0.552083333333333;32850373.3333333;160;0.552083333333333;0.933491692238945;178;0.614583333333333;1.10498570613135;168;0.579861111111111
8;5;62300491;289;1;63008136.6;289;1;91.9112740636997;289;1;93.8609258357839;289;1
9;5;32745849;175;0.604166666666667;32952511.2;188;0.649305555555556;1.16678471469297;196;0.677083333333333;1.39034926986542;191;0.659722222222222
10;5;32807034;193;0.666666666666667;33094799.2;219;0.756944444444444;1.35581294000386;210;0.725694444444444;1.82785691454335;219;0.756944444444444
11;5;41668424;285;0.986111111111111;41846941.8;284;0.982638888888889;28.2345646448791;285;0.986111111111111;28.7584504242221;284;0.982638888888889
12;5;33558426;257;0.888888888888889;33827413.2;257;0.888888888888889;3.51221448983574;257;0.888888888888889;4.08193311271994;257;0.888888888888889
13;5;33021638;226;0.78125;33154754.8;227;0.784722222222222;1.8228871014008;228;0.788194444444444;2.01317968540034;225;0.777777777777778
14;5;33071903;231;0.798611111111111;33223774.2;231;0.798611111111111;1.48793207363404;219;0.756944444444444;2.22658415265549;231;0.798611111111111
15;5;51640216;288;0.996527777777778;52376398;288;0.996527777777778;59.0123685793982;288;0.996527777777778;61.149440877485;288;0.996527777777778
16;5;33248405;244;0.84375;33465534.4;249;0.861111111111111;2.71940821390587;246;0.850694444444444;2.96912000642166;246;0.850694444444444
17;5;32608454;141;0.486111111111111;32949172;186;0.642361111111111;0.74230922206258;167;0.576388888888889;1.37897912555773;189;0.652777777777778
18;5;39418145;281;0.972222222222222;39665235.6;280;0.96875;21.5867359223417;281;0.972222222222222;22.0452346672893;280;0.96875
19;6;32692629;164;0.565972222222222;32805114.6666667;151;0.520833333333333;0.698524779813804;162;0.559027777777778;0.96619514453304;158;0.545138888888889
20;5;33328661;246;0.850694444444444;33432520;245;0.847222222222222;2.67749358344351;245;0.847222222222222;2.86792929283085;243;0.840277777777778
21;5;32874603;206;0.711805555555556;33051638.6;213;0.736111111111111;1.40293698531026;215;0.743055555555556;1.69521720322633;214;0.739583333333333
22;5;33198440;238;0.822916666666667;33370010.2;238;0.822916666666667;2.51258814426106;242;0.836805555555556;2.67489591773165;238;0.822916666666667
23;5;32790700;188;0.649305555555556;33131657;225;0.777777777777778;1.14413505781996;191;0.659722222222222;1.94108907469155;223;0.770833333333333
24;5;37082662;268;0.927083333333333;37555516.8;268;0.927083333333333;14.565167731694;268;0.927083333333333;15.5541283755742;268;0.927083333333333
25;5;33098071;233;0.805555555555556;33264554.2;233;0.805555555555556;2.21402838897026;235;0.8125;2.35031587326319;234;0.809027777777778
26;6;32645865;152;0.524305555555556;32738992;118;0.40625;0.581528955418433;153;0.527777777777778;0.761939342517987;148;0.510416666666667
27;5;33732729;259;0.895833333333333;33933471;261;0.902777777777778;4.21570479305881;261;0.902777777777778;4.40881682109735;260;0.899305555555556
28;5;38643505;277;0.958333333333333;39207772.2;279;0.965277777777778;19.3873199304181;279;0.965277777777778;20.6340469500361;279;0.965277777777778
29;5;32856904;204;0.704861111111111;33014230;208;0.71875;1.34834376081709;208;0.71875;1.58005794511142;202;0.697916666666667
30;5;33877437;262;0.90625;34088569.6;263;0.909722222222222;4.66277346067814;264;0.913194444444444;4.88626128290542;263;0.909722222222222
31;5;37793075;270;0.934027777777778;38116302;270;0.934027777777778;16.1667573669861;270;0.934027777777778;17.280224637099;270;0.934027777777778
32;5;33738822;260;0.899305555555556;33897517.6;260;0.899305555555556;3.8897668301525;259;0.895833333333333;4.29877359951593;259;0.895833333333333
33;5;39393341;280;0.96875;39776632.8;281;0.972222222222222;21.2459748149855;280;0.96875;22.3876225228566;281;0.972222222222222
34;5;32891771;209;0.722222222222222;32976091.4;195;0.673611111111111;1.09582393580921;185;0.638888888888889;1.46388138299548;196;0.677083333333333
35;5;32766776;179;0.618055555555556;32939281.4;184;0.635416666666667;1.17245110962217;197;0.680555555555556;1.34967090722271;184;0.635416666666667
36;5;34882098;267;0.923611111111111;35009918.2;267;0.923611111111111;7.17123892564978;267;0.923611111111111;7.72195842364127;267;0.923611111111111
37;5;38031022;275;0.951388888888889;38912933.6;276;0.954861111111111;17.4950820531101;275;0.951388888888889;19.7307248278491;275;0.951388888888889
38;5;33926594;263;0.909722222222222;34080075.8;262;0.90625;4.57574816160091;262;0.90625;4.86041208497594;262;0.90625
39;5;33157944;237;0.819444444444444;33307564;236;0.815972222222222;2.32344171588922;237;0.819444444444444;2.48324683722918;237;0.819444444444444
40;5;33489033;255;0.881944444444444;33851649.2;258;0.892361111111111;3.46281728148958;256;0.885416666666667;4.15567020813519;258;0.892361111111111
41;5;32738901;174;0.600694444444444;32876082.6;170;0.586805555555556;1.0347439731821;184;0.635416666666667;1.15561836719594;172;0.59375
42;5;38644018;278;0.961805555555556;38948400.2;277;0.958333333333333;19.1989123674952;278;0.961805555555556;19.8391654871139;277;0.958333333333333
43;5;33213782;241;0.833333333333333;33384754.6;240;0.829861111111111;2.52248062024972;243;0.840277777777778;2.72079052455004;239;0.826388888888889
