CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;60;2;1;NA;NA;0.73;0.65;0.61
2;FALSE;160;5;0;NA;7;1.98;1.9;0.16
3;FALSE;10;3;1;NA;NA;0.11;1.27;0.83
4;FALSE;110;0;2;NA;NA;1.36;0.02;0.38
5;FALSE;184;3;0;NA;NA;1.67;0.96;0.5
6;FALSE;135;4;1;NA;NA;2.29;1.58;0.72
7;FALSE;35;1;0;NA;NA;1.04;0.33;0.27
8;FALSE;172;1;2;NA;NA;2.45;0.18;0.44
9;FALSE;72;5;0;NA;7;1.2;1.43;0.89
10;FALSE;122;6;1;5;NA;1.83;2.05;0.21
11;FALSE;23;3;2;NA;NA;0.58;0.8;0.66
12;FALSE;97;0;1;NA;NA;0.26;0.49;0.33
13;FALSE;197;4;2;NA;NA;1.51;1.74;0.78
14;FALSE;48;6;1;15;NA;0.89;2.37;0.1
15;FALSE;147;2;0;NA;NA;2.14;1.12;0.55
16;FALSE;41;2;1;NA;NA;1.43;1.66;0.52
17;FALSE;141;5;2;NA;8;0.18;0.41;0.07
18;FALSE;91;4;2;NA;NA;2.06;1.04;0.75
19;FALSE;191;0;0;NA;NA;0.81;2.29;0.3
20;FALSE;166;4;1;NA;NA;0.5;0.73;0.86
21;FALSE;66;1;2;NA;NA;1.75;1.98;0.41
22;FALSE;16;6;0;11;NA;2.37;0.1;0.19
23;FALSE;116;3;1;NA;NA;1.12;1.35;0.64
24;FALSE;104;3;0;NA;NA;0.65;0.88;0.81
25;FALSE;4;0;1;NA;NA;1.9;2.13;0.36
26;FALSE;153;1;2;NA;NA;0.03;1.51;0.58
27;FALSE;54;5;0;NA;10;1.28;0.26;0.13
28;FALSE;29;4;2;NA;NA;1.59;1.19;0.69
29;FALSE;128;1;1;NA;NA;0.34;2.44;0.24
30;FALSE;79;2;0;NA;NA;2.22;1.82;0.47
31;FALSE;63;3;2;NA;NA;1.08;2.09;0.48
32;FALSE;163;0;1;NA;NA;2.33;0.84;0.03
33;FALSE;113;5;2;NA;2;1.71;1.47;0.26
34;FALSE;13;1;0;NA;NA;0.46;0.22;0.71
35;FALSE;88;0;1;NA;NA;0.15;1.16;0.14
36;TRUE;187;4;0;NA;NA;1.4;2.41;0.59
37;FALSE;138;2;2;NA;NA;2.02;0.53;0.82
38;FALSE;38;6;1;13;NA;0.77;1.78;0.37
39;TRUE;150;4;0;NA;NA;2.49;2.25;0.65
40;FALSE;51;0;2;NA;NA;1.24;1;0.2
41;FALSE;100;5;0;NA;5;0.61;1.62;0.43
42;FALSE;200;2;1;NA;NA;1.86;0.37;0.88
43;FALSE;76;3;1;NA;NA;0.93;0.06;0.76
44;FALSE;125;1;0;NA;NA;1.55;0.69;0.09
45;FALSE;26;4;1;NA;NA;0.3;1.94;0.54
46;FALSE;194;5;1;NA;3;1.16;1.23;0.4
47;FALSE;94;2;2;NA;NA;2.41;2.48;0.85
48;FALSE;44;4;0;NA;NA;1.79;0.61;0.62
49;FALSE;144;0;1;NA;NA;0.54;1.86;0.17
50;FALSE;169;3;0;NA;NA;0.22;2.17;0.73
51;FALSE;69;6;1;18;NA;1.47;0.92;0.28
52;FALSE;20;1;0;NA;NA;2.1;1.55;0.06
53;FALSE;119;5;2;NA;4;0.85;0.3;0.51
54;FALSE;181;1;2;NA;NA;0.69;1.7;0.12
55;FALSE;82;4;1;NA;NA;1.94;0.45;0.57
56;FALSE;32;2;2;NA;NA;1.32;2.33;0.79
57;FALSE;132;6;0;19;NA;0.07;1.08;0.34
58;FALSE;156;3;1;NA;NA;0.38;0.14;0.45
59;FALSE;57;0;0;NA;NA;1.63;1.39;0
60;FALSE;7;5;2;NA;5;2.25;0.76;0.23
61;FALSE;107;2;0;NA;NA;1;2.01;0.68
62;FALSE;15;2;1;NA;NA;1.61;0.51;0.14
63;FALSE;114;6;0;8;NA;0.36;1.76;0.59
64;FALSE;164;0;2;NA;NA;0.99;1.14;0.81
65;FALSE;65;4;0;NA;NA;2.24;2.39;0.36
66;FALSE;189;5;2;NA;6;0.05;2.07;0.25
67;FALSE;90;1;0;NA;NA;1.3;0.82;0.7
68;FALSE;139;3;1;NA;NA;0.67;0.2;0.02
69;FALSE;152;6;0;18;NA;0.83;1.6;0.64
70;FALSE;52;2;2;NA;NA;2.08;0.35;0.19
71;FALSE;102;1;1;NA;NA;0.2;0.98;0.87
72;FALSE;2;4;0;NA;NA;1.45;2.23;0.42
73;FALSE;127;3;2;NA;NA;1.14;1.92;0.31
74;FALSE;27;0;1;NA;NA;2.39;0.67;0.76
75;FALSE;77;5;1;NA;8;1.77;1.29;0.53
76;FALSE;177;2;0;NA;NA;0.52;0.04;0.08
77;TRUE;83;1;0;NA;NA;1.22;2.15;0.11
78;FALSE;183;5;2;NA;9;2.47;0.9;0.56
79;FALSE;34;3;1;NA;NA;0.59;0.28;0.33
80;FALSE;133;0;0;NA;NA;1.84;1.53;0.78
81;FALSE;108;4;1;NA;NA;2.16;0.59;0.45
82;FALSE;9;1;2;NA;NA;0.91;1.84;0.9
83;FALSE;58;6;0;14;NA;0.28;1.21;0.67
84;FALSE;158;2;2;NA;NA;1.53;2.46;0.22
85;FALSE;21;5;1;NA;7;1.06;1.06;0.62
86;FALSE;121;2;2;NA;NA;2.31;2.31;0.17
87;FALSE;71;0;2;NA;NA;0.44;1.68;0.84
88;FALSE;170;4;0;NA;NA;1.69;0.43;0.39
89;FALSE;46;3;0;NA;NA;0.13;1.99;0.05
90;FALSE;146;6;1;13;NA;1.38;0.74;0.5
91;FALSE;96;4;2;NA;NA;0.75;0.12;0.28
92;FALSE;195;1;1;NA;NA;2;1.37;0.73
93;FALSE;55;4;1;NA;NA;2.35;1.72;0.07
94;FALSE;155;0;0;NA;NA;1.1;0.47;0.52
95;FALSE;6;2;1;NA;NA;1.73;1.1;0.29
96;FALSE;180;3;1;NA;NA;0.16;1.41;0.18
97;FALSE;80;0;2;NA;NA;1.41;0.16;0.63
98;FALSE;30;5;0;NA;3;2.04;2.03;0.85
99;FALSE;130;1;2;NA;NA;0.79;0.78;0.4
100;FALSE;142;4;0;NA;NA;0.95;1.25;0.12
101;FALSE;43;1;2;NA;NA;2.2;0;0.57
102;FALSE;192;3;2;NA;NA;0.32;0.63;0.35
103;FALSE;93;6;1;10;NA;1.57;1.88;0.8
104;FALSE;68;2;0;NA;NA;1.88;0.94;0.24
105;FALSE;167;5;1;NA;6;0.63;2.19;0.69
106;FALSE;118;0;0;NA;NA;0.01;0.32;0.46
107;FALSE;18;3;2;NA;NA;1.26;1.57;0.01
108;FALSE;173;2;1;NA;NA;1.34;1.8;0.26
109;FALSE;74;5;2;NA;2;0.09;0.55;0.71
110;FALSE;124;4;1;NA;NA;1.96;1.17;0.04
111;FALSE;24;0;0;NA;NA;0.71;2.42;0.49
112;FALSE;149;1;2;NA;NA;1.65;2.11;0.6
113;FALSE;49;5;0;NA;5;0.4;0.86;0.15
114;FALSE;99;3;1;NA;NA;1.02;1.49;0.38
115;FALSE;198;6;0;6;NA;2.27;0.24;0.83
116;FALSE;62;1;1;NA;NA;0.56;2.27;0.55
117;FALSE;161;4;2;NA;NA;1.81;1.02;0.1
118;FALSE;111;2;0;NA;NA;2.43;1.64;0.32
119;FALSE;37;1;2;NA;NA;0.24;1.33;0.43
120;FALSE;136;5;1;NA;4;1.49;0.08;0.88
121;FALSE;86;3;0;NA;NA;0.87;0.71;0.21
122;FALSE;186;0;1;NA;NA;2.12;1.96;0.66
123;TRUE;69;0;0;NA;NA;1.07;1.85;0.44
124;FALSE;168;3;2;NA;NA;2.32;0.6;0.89
125;FALSE;19;5;1;NA;5;0.45;1.22;0.21
126;TRUE;118;1;0;NA;NA;1.7;2.47;0.66
127;FALSE;93;4;0;NA;NA;0.14;0.29;0.77
128;FALSE;193;1;1;NA;NA;1.39;1.54;0.32
129;FALSE;44;2;2;NA;NA;0.76;2.16;0.55
130;FALSE;143;6;1;6;NA;2.01;0.91;0.1
131;FALSE;156;3;0;NA;NA;2.17;2.32;0.6
132;FALSE;106;4;1;NA;NA;1.54;0.44;0.83
133;FALSE;6;1;0;NA;NA;0.29;1.69;0.38
