CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
174;FALSE;27;4;0;NA;NA;2.41;1.44;0.8
175;FALSE;91;4;0;NA;NA;1.66;1.91;0.61
176;FALSE;26;4;0;NA;NA;1.72;2.06;0.74
177;FALSE;54;4;0;NA;NA;1.91;1.93;0.55
178;FALSE;69;4;0;NA;NA;1.82;1.37;0.78
179;FALSE;81;4;0;NA;NA;2.44;1.66;0.4
180;FALSE;61;4;2;NA;NA;1.79;2.33;0.58
181;TRUE;38;4;0;NA;NA;2.46;1.83;0.67
182;FALSE;95;4;0;NA;NA;1.98;1.86;0.5
183;FALSE;86;1;0;NA;NA;1.6;2.03;0.57
184;FALSE;20;4;2;NA;NA;1.86;2.17;0.69
185;FALSE;6;0;0;NA;NA;1.93;2.4;0.69
186;FALSE;21;4;0;NA;NA;2.02;1.86;0.73
187;FALSE;69;4;0;NA;NA;2.19;1.94;0.67
188;FALSE;87;5;0;NA;10;1.49;1.94;0.59
189;TRUE;94;4;0;NA;NA;1.76;2.34;0.71
190;FALSE;44;4;0;NA;NA;2.06;2.46;0.81
191;FALSE;70;4;0;NA;NA;2.1;1.75;0.72
192;FALSE;32;1;0;NA;NA;1.89;2.27;0.61
193;FALSE;54;4;0;NA;NA;1.97;2.06;0.65
194;FALSE;66;5;0;NA;6;2.09;1.75;0.63
195;FALSE;122;4;0;NA;NA;1.64;2.31;0.77
196;FALSE;45;4;0;NA;NA;2.29;1.94;0.69
197;FALSE;27;4;0;NA;NA;2.24;2.43;0.68
198;FALSE;45;4;2;NA;NA;1.66;2.4;0.73
199;FALSE;43;4;0;NA;NA;2.36;1.65;0.63
200;FALSE;93;4;0;NA;NA;2.46;2.12;0.68
201;FALSE;45;4;2;NA;NA;2.34;2.25;0.7
202;FALSE;107;4;0;NA;NA;2.21;2.04;0.65
203;FALSE;39;4;0;NA;NA;2.17;1.91;0.66
204;FALSE;55;4;0;NA;NA;2.31;2.29;0.62
205;FALSE;106;4;0;NA;NA;1.8;2.49;0.54
206;FALSE;31;4;0;NA;NA;2.27;1.73;0.61
207;FALSE;28;4;0;NA;NA;2.16;2.04;0.52
208;FALSE;50;4;0;NA;NA;2.23;2.45;0.64
209;FALSE;74;4;0;NA;NA;2.32;2.26;0.76
210;FALSE;47;4;0;NA;NA;2.15;2.38;0.61
211;FALSE;89;4;0;NA;NA;1.71;2.47;0.71
212;FALSE;108;4;0;NA;NA;2.01;2.33;0.72
213;FALSE;55;4;0;NA;NA;2.18;2.32;0.83
214;FALSE;119;4;0;NA;NA;1.96;2.13;0.66
215;FALSE;14;4;0;NA;NA;1.92;1.96;0.81
216;FALSE;38;4;0;NA;NA;2.48;1.76;0.61
217;FALSE;28;4;0;NA;NA;2.42;1.86;0.8
218;FALSE;102;4;0;NA;NA;1.49;2.32;0.82
219;FALSE;40;4;0;NA;NA;2.18;2.23;0.67
220;FALSE;107;4;1;NA;NA;2.1;2.22;0.75
221;FALSE;39;4;0;NA;NA;2.06;1.76;0.73
222;FALSE;66;4;0;NA;NA;2.39;2.16;0.58
223;FALSE;76;4;0;NA;NA;2.24;2.14;0.71
224;FALSE;26;4;0;NA;NA;2.27;2.35;0.69
225;FALSE;71;4;0;NA;NA;2.5;2;0.78
226;FALSE;62;4;0;NA;NA;2.33;2.05;0.73
227;FALSE;89;4;0;NA;NA;2.28;1.97;0.72
228;FALSE;50;4;0;NA;NA;2.48;1.54;0.65
229;FALSE;106;4;0;NA;NA;1.89;2.49;0.72
230;FALSE;40;4;0;NA;NA;2.46;1.68;0.61
231;FALSE;103;4;0;NA;NA;1.5;2.46;0.75
232;FALSE;119;4;0;NA;NA;1.83;2.36;0.8
233;FALSE;44;4;0;NA;NA;2.43;1.61;0.79
234;FALSE;30;4;0;NA;NA;2.49;1.77;0.77
235;FALSE;53;4;0;NA;NA;2.04;2.07;0.63
236;FALSE;40;4;0;NA;NA;2.23;2.09;0.71
