CONFIG_ID;INSTANCES;BQ;BQR;BQRN;MQ;MQR;MQRN;BG;BGR;BGRN;MG;MGR;MGRN
1;6;32539684;200;0.443207126948775;32840237;195;0.432071269487751;0.357492804401119;159;0.351893095768374;0.64116458729318;176;0.389755011135857
2;5;33753794;377;0.837416481069042;33934291.8;372;0.826280623608018;3.93099828433867;375;0.832962138084632;4.07340842767663;373;0.828507795100223
3;5;36914445;393;0.873051224944321;37917775.2;394;0.875278396436526;12.2089897485675;392;0.870824053452116;16.2952936128128;395;0.87750556792873
4;5;32946281;318;0.706013363028953;33131545.6;295;0.654788418708241;1.09929986799477;275;0.610244988864143;1.61235953328387;296;0.657015590200445
5;5;34342239;387;0.859688195991091;34819401.8;390;0.866369710467706;6.16799876044422;389;0.864142538975501;6.78605270885931;390;0.866369710467706
6;5;32693274;254;0.56347438752784;32953932.6;241;0.534521158129176;0.782501906882373;235;0.521158129175947;1.06687890213535;236;0.523385300668151
7;6;32485371;178;0.394209354120267;32828975.8333333;190;0.420935412026726;0.427547198089521;176;0.389755011135857;0.605754679605185;168;0.371937639198218
8;5;42416742;433;0.962138084632517;43047778.2;432;0.959910913140312;30.0442527798251;433;0.962138084632517;32.0231137052131;432;0.959910913140312
9;5;39587285;421;0.935412026726058;40548374;423;0.939866369710468;21.6103363403057;421;0.935412026726058;24.3593807297477;424;0.942093541202673
10;5;33303398;361;0.801781737193764;33555474.4;356;0.790645879732739;2.36081354518896;353;0.783964365256125;2.91229720249536;356;0.790645879732739
11;5;32928080;314;0.697104677060134;33188554.8;304;0.674832962138085;1.68836587857435;322;0.714922048997773;1.78596392968211;306;0.679287305122494
12;5;32801745;289;0.641425389755011;33267934.6;326;0.723830734966592;1.40560790169818;304;0.674832962138085;2.02901027435227;325;0.721603563474387
13;5;33563032;369;0.819599109131403;33963898.2;374;0.830734966592428;3.10410552581323;369;0.819599109131403;4.16338434710662;374;0.830734966592428
14;5;39587452;422;0.937639198218263;40082518.2;421;0.935412026726058;21.8148498603514;422;0.937639198218263;22.9302579954226;421;0.935412026726058
15;5;33879165;380;0.844097995545657;34128387.8;378;0.839643652561247;4.31723093656414;379;0.841870824053452;4.66914422541256;378;0.839643652561247
16;5;32722408;262;0.581291759465479;33043468.2;271;0.601336302895323;1.16033995287116;280;0.621380846325167;1.34063028071553;269;0.596881959910913
17;5;32701560;257;0.570155902004454;32848084.2;199;0.44097995545657;0.462304725859994;180;0.398663697104677;0.741947147951201;189;0.418708240534521
18;5;33966876;383;0.850779510022272;34238285.4;383;0.850779510022272;4.69428668835668;381;0.846325167037862;5.00511295895527;383;0.850779510022272
19;5;33910491;382;0.848552338530067;34196803.6;381;0.846325167037862;4.71830165471181;382;0.848552338530067;4.87783775820861;381;0.846325167037862
20;5;76438557;450;1;77087315.2;450;1;133.354180637273;450;1;136.4262993513;450;1
21;5;38966134;417;0.926503340757238;39560127.4;418;0.928730512249443;20.4626310535927;419;0.930957683741648;21.3228308113292;418;0.928730512249443
22;5;33028345;334;0.741648106904232;33262127.6;324;0.719376391982183;1.70551636010002;325;0.721603563474387;2.01172091960433;324;0.719376391982183
23;5;32574242;211;0.467706013363029;32851277.8;201;0.44543429844098;0.677259806070421;220;0.487750556792873;0.751257169947546;191;0.423162583518931
24;5;33215062;356;0.790645879732739;33443018.4;346;0.76837416481069;2.31738833244235;350;0.77728285077951;2.56686364011494;347;0.770601336302895
25;5;32699664;256;0.567928730512249;32923144.2;228;0.505567928730512;0.714275748398707;226;0.501113585746102;0.972541755263166;222;0.492204899777283
26;5;33209280;355;0.788418708240535;33620781;360;0.799554565701559;2.66549009443575;362;0.804008908685969;3.11019437025515;359;0.797327394209354
