CONFIG_ID;INSTANCES;BQ;BQR;BQRN;MQ;MQR;MQRN;BG;BGR;BGRN;MG;MGR;MGRN
1;5;32844254;263;0.796352583586626;33217536.2;271;0.820668693009118;2.21568956545264;278;0.841945288753799;2.51220070541096;275;0.832826747720365
2;5;42956700;320;0.969604863221885;44127214.6;320;0.969604863221885;32.5154421193266;320;0.969604863221885;36.1790282038384;320;0.969604863221885
3;5;33482444;290;0.878419452887538;33864044;292;0.884498480243161;4.36526165497548;295;0.893617021276596;4.50721353046813;292;0.884498480243161
4;6;32417918;193;0.583586626139818;32795984;205;0.620060790273556;1.11427476540262;228;0.689969604863222;1.2214953552457;224;0.677811550151976
5;6;32505632;204;0.617021276595745;32797224.3333333;206;0.623100303951368;0.94460043669052;220;0.665653495440729;1.22595374485591;225;0.680851063829787
6;5;32685533;238;0.720364741641337;33007002.8;244;0.738601823708207;1.76661207600411;256;0.775075987841945;1.86254756587283;252;0.762917933130699
7;5;37749961;306;0.927051671732523;38062609.4;304;0.9209726443769;15.7238565359905;303;0.917933130699088;17.4694593819693;304;0.9209726443769
8;5;33715735;298;0.90273556231003;34002275.4;296;0.896656534954407;4.79267056916341;297;0.899696048632219;4.93456910358916;296;0.896656534954407
9;5;48103624;326;0.987841945288754;49692894.8;327;0.990881458966565;47.9580452123876;326;0.987841945288754;53.3651932537115;327;0.990881458966565
10;6;32417890;192;0.580547112462006;32651996;169;0.51063829787234;0.554247221727955;183;0.553191489361702;0.778256702470258;187;0.565349544072948
11;5;32876438;268;0.811550151975684;33150092.2;264;0.799392097264438;2.18207289997387;276;0.835866261398176;2.3046438379776;270;0.817629179331307
12;5;32733798;245;0.741641337386018;33052280.6;249;0.753799392097264;1.77720758812074;257;0.778115501519757;2.00262692486862;254;0.768996960486322
13;5;37959472;308;0.933130699088146;38470036.6;308;0.933130699088146;17.669744910456;308;0.933130699088146;18.7199136360156;307;0.930091185410334
14;5;32855446;266;0.805471124620061;33191443.6;267;0.808510638297872;1.96237208093934;269;0.814589665653495;2.4320637267968;274;0.829787234042553
15;5;32690667;240;0.726443768996961;32972259.8;240;0.726443768996961;1.19613683273373;234;0.708206686930091;1.75563281783871;247;0.747720364741641
16;5;33479607;289;0.875379939209726;33752225;289;0.875379939209726;3.90641482315125;290;0.878419452887538;4.16279755251775;289;0.875379939209726
17;5;32509237;205;0.620060790273556;32881790.4;222;0.671732522796353;1.33627471920316;241;0.729483282674772;1.47554360743926;234;0.708206686930091
18;5;32829097;260;0.787234042553192;33094143;256;0.775075987841945;1.88653180453184;263;0.796352583586626;2.13169645894954;261;0.790273556231003
19;5;72916327;329;0.996960486322188;73684262.8;329;0.996960486322188;124.936722563009;329;0.996960486322188;127.407317201088;329;0.996960486322188
20;5;32744141;248;0.750759878419453;32960372;238;0.720364741641337;1.25872432326381;238;0.720364741641337;1.71989547836701;245;0.741641337386018
21;5;38053090;309;0.936170212765957;38637931.4;309;0.936170212765957;17.2787182692735;307;0.930091185410334;19.2398482150226;309;0.936170212765957
22;5;32524430;211;0.638297872340426;32910462.6;229;0.693009118541033;1.18374438336364;233;0.70516717325228;1.5646288031742;237;0.717325227963526
23;5;33059988;280;0.848024316109423;33396643.6;282;0.854103343465046;2.53425637717088;281;0.851063829787234;3.06475326780623;283;0.857142857142857
24;5;33579283;294;0.890577507598784;33887081.2;293;0.887537993920973;3.96469709920971;291;0.881458966565349;4.57866276461623;293;0.887537993920973
25;5;33188525;285;0.86322188449848;33436664.6;284;0.860182370820669;3.04136097526956;287;0.869300911854103;3.18926420343617;285;0.86322188449848
26;5;41750588;318;0.963525835866261;42221397;318;0.963525835866261;28.0820919829342;318;0.963525835866261;30.3004659433268;318;0.963525835866261
27;5;33089518;282;0.854103343465046;33415537.8;283;0.857142857142857;2.92482427190116;286;0.866261398176292;3.12305955024432;284;0.860182370820669
28;5;32712878;243;0.735562310030395;33080347.2;255;0.772036474164134;1.90943323609955;265;0.802431610942249;2.08841367928949;260;0.787234042553192
29;6;32208618;102;0.306990881458967;32609870.8333333;157;0.474164133738602;0.461450061842118;178;0.537993920972644;0.647176092540665;172;0.519756838905775
30;5;36920703;301;0.911854103343465;37278458.8;300;0.908814589665654;14.5857978507115;301;0.911854103343465;15.0444393581456;300;0.908814589665654
31;5;33858320;299;0.905775075987842;34108623;299;0.905775075987842;4.8878509634622;298;0.90273556231003;5.26289213739617;299;0.905775075987842
32;5;32515796;207;0.626139817629179;32900786.8;227;0.68693009118541;1.4195646666692;243;0.735562310030395;1.53420075745212;235;0.711246200607903
33;5;33692285;296;0.896656534954407;33964389.8;295;0.893617021276596;4.56069229305851;296;0.896656534954407;4.81786644950419;295;0.893617021276596
34;5;36916087;300;0.908814589665654;37455062.8;301;0.911854103343465;14.9303579242951;302;0.914893617021277;15.5892271145001;301;0.911854103343465
35;5;32990086;277;0.838905775075988;33229387.6;274;0.829787234042553;1.95137960482799;268;0.811550151975684;2.55041440128526;278;0.841945288753799
36;5;32764349;254;0.768996960486322;33076163.4;254;0.768996960486322;1.71533587926081;254;0.768996960486322;2.07638039208915;259;0.78419452887538
37;5;38939616;315;0.954407294832827;39172943.6;313;0.948328267477204;20.177720067572;313;0.948328267477204;20.8934547924968;313;0.948328267477204
38;5;32437317;198;0.598784194528875;32929756.4;233;0.70516717325228;1.17478191506517;232;0.702127659574468;1.62316875790561;241;0.729483282674772
39;5;32567962;221;0.668693009118541;32941648.8;234;0.708206686930091;1.50254073755043;247;0.747720364741641;1.66049959275154;242;0.732522796352584
40;5;33715148;297;0.899696048632219;34065580;298;0.90273556231003;5.01761444699925;299;0.905775075987842;5.12937586648461;298;0.90273556231003
41;5;33565248;293;0.887537993920973;33816310.8;291;0.881458966565349;3.8544503421157;289;0.875379939209726;4.36078098840968;291;0.881458966565349
