network_name;problem_type;number_of_runs;best_known_solution;components;single_components;multiple_components;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;max_degree;min_degree;average_degree;average_regular_in_degree;average_elite_in_degree;average_elite_out_degree;best_nodes;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BL-32-L4;min;20;0.23225396;521;497;24;2294;1962;332;633;1721;245;2224;428;0;1796;44;0;1.93897122929381;0.879204892966361;1.50301204819277;6.69879518072289;1;1;5;0.2;0;1;1;13.1111111111111;27;0.0004359197907585;0.855274629468178;0.144725370531822;0.275937227550131;0.750217959895379;0.106800348735833;0.192446043165468;0;0.807553956834532
