CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
127;TRUE;FALSE;ras;3;2.9;0.72;0.82;94;NA;9;NA;46;0;127;127
138;TRUE;FALSE;acs;3;3.5;9.04;0.23;49;0.32;NA;NA;39;0;138;138
155;TRUE;FALSE;mmas;3;4.28;6.23;0.27;28;NA;NA;NA;34;1;155;155
252;TRUE;FALSE;acs;3;3.31;7.11;0.25;20;0.27;NA;NA;33;1;252;252
323;TRUE;FALSE;ras;3;3.35;1.79;0.7;59;NA;31;NA;34;1;323;323
326;TRUE;FALSE;acs;3;3.92;9.51;0.07;35;0.7;NA;NA;30;0;326;326
391;TRUE;FALSE;acs;3;2.68;7.44;0.43;50;0.56;NA;NA;28;0;391;391
433;TRUE;FALSE;acs;3;3.4;8.21;0.26;32;0.59;NA;NA;35;0;433;433
443;TRUE;FALSE;acs;3;4.97;8.21;0.22;59;0.67;NA;NA;20;0;443;443
485;TRUE;FALSE;acs;3;4.31;9.61;0.15;46;0.54;NA;NA;15;0;485;485
531;TRUE;FALSE;acs;3;2.56;8.03;0.07;22;0.82;NA;NA;34;0;531;531
616;TRUE;FALSE;acs;3;4.37;7.09;0.18;53;0.74;NA;NA;18;0;616;616
634;TRUE;FALSE;acs;3;4.06;9.25;0.1;41;0.45;NA;NA;14;0;634;634
653;TRUE;FALSE;acs;3;4.22;9.42;0.14;48;0.59;NA;NA;13;0;653;653
707;TRUE;FALSE;acs;3;3.75;8.54;0.08;38;0.58;NA;NA;13;0;707;707
729;TRUE;FALSE;acs;3;4.26;9.42;0.13;43;0.49;NA;NA;19;0;729;729
759;TRUE;FALSE;acs;3;4.13;9.95;0.19;49;0.66;NA;NA;13;0;759;759
766;TRUE;TRUE;acs;3;4;9.51;0.12;43;0.45;NA;NA;11;0;766;766
812;TRUE;FALSE;acs;3;4.12;8.89;0.05;38;0.6;NA;NA;10;0;812;812
