CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
81;FALSE;as;1;2.35;7.48;0.6;81;NA;NA;NA;15;1
82;FALSE;eas;3;4.85;2.48;0.1;33;NA;NA;696;38;0
83;FALSE;mmas;2;3.6;4.98;0.85;57;NA;NA;NA;27;1
84;FALSE;acs;0;1.1;9.98;0.35;9;0.4;NA;NA;NA;NA
85;FALSE;eas;0;4.22;3.73;0.97;93;NA;NA;415;NA;NA
86;FALSE;acs;2;1.72;8.73;0.47;45;0.77;NA;NA;10;1
87;FALSE;ras;1;2.97;1.23;0.23;21;NA;17;NA;21;1
88;FALSE;mmas;3;0.47;6.23;0.72;69;NA;NA;NA;44;0
89;FALSE;mmas;1;0.79;1.86;0.41;75;NA;NA;NA;41;1
90;FALSE;ras;3;3.29;6.86;0.91;27;NA;60;NA;18;0
91;FALSE;as;2;4.54;9.36;0.17;99;NA;NA;NA;30;1
92;FALSE;acs;1;1.43;6.61;0.33;54;0.97;NA;NA;12;0
93;FALSE;mmas;1;2.45;6.5;0.37;87;NA;NA;NA;19;1
94;FALSE;eas;2;3.11;8.26;0.6;64;NA;NA;462;16;1
95;FALSE;ras;0;4.38;2.64;0.42;12;NA;98;NA;NA;NA
96;FALSE;acs;2;3.29;6.47;0.53;49;0.72;NA;NA;17;0
97;FALSE;ras;2;0.89;6;0.59;73;NA;88;NA;38;1
98;FALSE;mmas;0;3.4;1.86;0.4;34;NA;NA;NA;NA;NA
99;FALSE;eas;2;3.61;0.87;0.79;44;NA;NA;736;13;1
100;FALSE;ras;3;1.99;8.58;0.18;50;NA;25;NA;21;0
101;FALSE;ras;3;2.24;5.87;0.4;51;NA;18;NA;28;1
102;FALSE;ras;3;1.86;0.31;0.3;73;NA;48;NA;18;0
103;FALSE;acs;1;2.93;8.59;0.24;81;0.83;NA;NA;14;0
104;FALSE;mmas;3;2.34;3.51;0.96;31;NA;NA;NA;8;1
105;FALSE;eas;0;1.6;5.19;0.94;93;NA;NA;156;NA;NA
106;FALSE;acs;1;2.05;2.38;0.99;18;0.16;NA;NA;5;0
107;FALSE;ras;2;4.06;9.82;0.58;66;NA;31;NA;12;0
108;FALSE;as;3;1.25;1.26;0.41;77;NA;NA;NA;27;0
109;FALSE;eas;3;3.36;1.86;0.4;7;NA;NA;175;10;1
110;FALSE;ras;2;4.56;2.91;0.73;13;NA;1;NA;11;0
111;FALSE;as;2;3.28;5.19;0.62;52;NA;NA;NA;15;0
112;FALSE;as;0;2.3;6.15;0.14;66;NA;NA;NA;NA;NA
113;FALSE;ras;2;1.64;3.45;0.56;63;NA;15;NA;33;1
114;FALSE;eas;1;0.74;8.87;0.09;85;NA;NA;735;31;1
115;FALSE;mmas;3;0.41;2.13;0.78;86;NA;NA;NA;18;1
116;FALSE;ras;2;1.51;8.79;0.25;17;NA;46;NA;20;0
117;FALSE;acs;2;3.14;7.87;0.89;71;0.49;NA;NA;24;0
118;FALSE;mmas;2;3.71;6.3;0.57;98;NA;NA;NA;19;1
119;FALSE;mmas;0;2.44;4.91;0.36;62;NA;NA;NA;NA;NA
120;FALSE;acs;3;3.03;1.12;0.76;85;0.24;NA;NA;33;0
121;FALSE;as;0;3.84;2.51;0.55;74;NA;NA;NA;NA;NA
122;FALSE;mmas;3;4.11;8.48;0.77;50;NA;NA;NA;31;1
123;FALSE;eas;1;0.66;0.83;0.52;83;NA;NA;546;36;1
124;FALSE;acs;3;4.91;7.86;0.18;88;0.89;NA;NA;22;1
125;FALSE;as;2;1.67;2.32;0.89;41;NA;NA;NA;33;1
126;FALSE;eas;2;3.04;5.17;0.78;95;NA;NA;746;28;0
127;FALSE;ras;2;1.39;5.83;0.93;42;NA;61;NA;34;1
128;FALSE;ras;2;1.4;1.16;0.52;10;NA;35;NA;23;1
129;FALSE;as;3;3.86;9.34;0.55;45;NA;NA;NA;23;1
130;FALSE;acs;1;1.87;0.82;0.02;23;0.51;NA;NA;26;1
131;FALSE;ras;3;4.29;3.31;0.86;61;NA;51;NA;12;1
132;FALSE;ras;1;3.28;0.43;0.14;99;NA;5;NA;42;0
133;FALSE;mmas;3;1.18;3.35;1;20;NA;NA;NA;5;1
134;FALSE;eas;2;0.21;8.33;0.35;71;NA;NA;276;46;0
135;FALSE;mmas;2;1.22;6.84;0.82;46;NA;NA;NA;34;0
136;FALSE;ras;2;0.41;4.56;0.9;38;NA;7;NA;46;1
137;FALSE;ras;3;0.87;1.81;0.64;39;NA;28;NA;46;1
138;FALSE;ras;2;0.48;1.88;0.94;41;NA;44;NA;5;0
139;FALSE;ras;3;2.74;4.08;0.58;68;NA;13;NA;26;1
140;FALSE;eas;3;4.06;1.46;0.59;70;NA;NA;222;6;1
141;FALSE;mmas;0;2.47;4.65;0.51;82;NA;NA;NA;NA;NA
142;FALSE;mmas;0;3.25;3.79;0.98;31;NA;NA;NA;NA;NA
143;FALSE;ras;1;0.89;0.11;0.59;23;NA;41;NA;14;1
144;FALSE;mmas;3;4.37;7.7;0.9;87;NA;NA;NA;39;1
145;FALSE;acs;0;2.21;6.76;0.21;55;0.7;NA;NA;NA;NA
146;FALSE;acs;0;2.51;7.2;0.55;27;0.56;NA;NA;NA;NA
147;FALSE;ras;3;1.35;4.65;0.2;64;NA;100;NA;31;0
148;FALSE;acs;3;3.47;7.38;0.65;83;0.64;NA;NA;28;0
149;FALSE;eas;2;4.42;3.69;0.64;82;NA;NA;293;43;0
150;FALSE;ras;3;4.1;6.87;0.81;100;NA;20;NA;39;0
151;FALSE;mmas;3;2.17;9.5;0.25;64;NA;NA;NA;22;0
152;FALSE;acs;2;1.59;3.81;0.63;28;0.09;NA;NA;18;0
153;FALSE;ras;3;3.53;1.24;0.87;24;NA;69;NA;5;0
154;FALSE;as;1;3.29;9.65;0.06;86;NA;NA;NA;29;1
155;FALSE;ras;2;2.34;9.67;0.69;88;NA;14;NA;39;1
156;FALSE;acs;2;1.21;3.16;0.55;5;0.45;NA;NA;13;1
157;FALSE;mmas;3;2.8;1.03;0.68;29;NA;NA;NA;20;1
158;FALSE;ras;0;0.07;0.79;0.19;6;NA;5;NA;NA;NA
159;FALSE;ras;1;1.89;6.04;0.3;32;NA;8;NA;48;0
160;FALSE;eas;3;1.5;6.3;0.51;97;NA;NA;306;16;0
161;FALSE;as;1;2.68;6.22;0.32;65;NA;NA;NA;32;1
162;FALSE;eas;1;3.72;6.03;0.25;75;NA;NA;219;38;0
163;FALSE;acs;0;4.96;1.13;0.66;18;0.19;NA;NA;NA;NA
164;FALSE;acs;0;4.14;3.73;0.86;69;0.19;NA;NA;NA;NA
165;FALSE;mmas;3;4.19;6.15;0.41;81;NA;NA;NA;9;1
166;FALSE;as;1;3.69;4.7;0.53;66;NA;NA;NA;25;1
167;FALSE;ras;0;3.5;6.24;0.69;80;NA;43;NA;NA;NA
168;FALSE;eas;3;4.08;1.99;0.9;84;NA;NA;216;14;1
169;TRUE;acs;3;1.73;4.03;0.81;52;0.55;NA;NA;10;1
170;FALSE;ras;3;3.77;5.35;0.76;53;NA;11;NA;41;1
171;FALSE;eas;2;2.06;7.67;0.42;86;NA;NA;83;11;1
172;FALSE;ras;3;0.07;2.64;0.69;55;NA;74;NA;48;1
173;FALSE;acs;1;2.65;2.06;0.72;67;0.56;NA;NA;5;1
174;FALSE;acs;2;4.45;7.94;0.45;62;0.64;NA;NA;17;1
175;FALSE;acs;3;2.38;9.68;0.63;76;0.57;NA;NA;33;1
176;FALSE;ras;0;4.16;1.45;0.45;41;NA;1;NA;NA;NA
177;FALSE;ras;3;2.53;3.05;0.72;71;NA;19;NA;48;0
178;FALSE;acs;3;1.89;6.86;0.57;62;0.75;NA;NA;20;1
179;FALSE;ras;0;1.32;1.71;0.96;85;NA;13;NA;NA;NA
180;FALSE;as;3;2.21;6.15;0.78;74;NA;NA;NA;35;1
181;FALSE;acs;3;2.42;8.01;0.39;17;0.63;NA;NA;14;1
182;FALSE;ras;1;3.96;4.67;0.49;79;NA;4;NA;29;1
183;FALSE;eas;3;0.72;5.9;0.7;89;NA;NA;300;24;1
184;FALSE;ras;3;3.14;6.4;0.61;67;NA;40;NA;40;1
185;FALSE;acs;3;2.47;4.27;0.76;30;0.39;NA;NA;19;0
186;FALSE;mmas;3;3.09;8.69;0.12;59;NA;NA;NA;30;1
187;FALSE;mmas;0;3.08;6.73;0.63;100;NA;NA;NA;NA;NA
188;FALSE;ras;2;0.56;3.35;0.73;85;NA;17;NA;21;1
189;FALSE;as;3;2.96;6.58;0.44;90;NA;NA;NA;16;1
190;FALSE;acs;3;4.12;9.12;0.17;73;0.25;NA;NA;21;1
191;FALSE;eas;0;2.07;9.8;0.6;41;NA;NA;493;NA;NA
192;FALSE;mmas;3;3.52;6.1;0.72;71;NA;NA;NA;16;1
193;FALSE;eas;3;0.73;4.65;0.59;55;NA;NA;464;15;1
194;FALSE;acs;1;3.06;9.67;0.53;80;0.75;NA;NA;28;0
195;FALSE;acs;3;1.34;1.36;0.92;9;0.66;NA;NA;10;0
196;FALSE;acs;1;4.46;1.79;0.82;90;0.4;NA;NA;33;1
197;FALSE;eas;0;1.35;3;0.71;60;NA;NA;114;NA;NA
198;FALSE;acs;3;0.89;2.05;0.77;65;0.88;NA;NA;16;0
199;FALSE;acs;3;4.51;3.41;0.78;35;0.67;NA;NA;15;0
200;FALSE;acs;3;2.38;0.5;0.81;41;0.78;NA;NA;25;0
201;FALSE;acs;2;3.12;2.3;1;13;0.54;NA;NA;8;0
202;FALSE;mmas;0;3.22;8.03;0.29;29;NA;NA;NA;NA;NA
203;FALSE;acs;3;1.34;1.54;0.74;12;0.59;NA;NA;13;0
204;FALSE;acs;3;0.85;0.1;0.95;19;0.44;NA;NA;5;0
205;FALSE;mmas;3;2.94;4.85;0.7;55;NA;NA;NA;35;1
206;FALSE;ras;3;1.43;1.22;0.54;61;NA;22;NA;25;0
207;FALSE;acs;3;1.13;1.45;0.68;97;0.02;NA;NA;28;1
208;FALSE;acs;3;4.32;9.19;0.23;52;0.84;NA;NA;13;0
209;FALSE;acs;3;4.45;5.42;0.93;47;0.66;NA;NA;24;1
210;FALSE;mmas;0;4.37;2.32;0.69;49;NA;NA;NA;NA;NA
211;FALSE;mmas;3;3.03;1.32;0.31;6;NA;NA;NA;6;0
212;FALSE;ras;0;3.04;1.7;0.86;42;NA;32;NA;NA;NA
213;FALSE;ras;3;3.68;0.64;0.6;60;NA;34;NA;36;1
214;FALSE;acs;1;2.44;8.28;0.27;66;0.62;NA;NA;34;1
215;FALSE;acs;3;3.01;1.02;0.65;29;0.52;NA;NA;25;1
216;FALSE;eas;3;3.09;3.23;0.65;28;NA;NA;597;16;1
217;FALSE;ras;2;3.65;2.19;0.65;75;NA;24;NA;48;1
218;FALSE;ras;3;3.11;6.3;0.62;82;NA;30;NA;36;1
219;FALSE;ras;3;3.54;9.94;0.36;80;NA;23;NA;23;0
220;FALSE;eas;3;4.92;8.19;0.95;74;NA;NA;229;38;1
221;FALSE;mmas;3;2.9;2.23;0.47;82;NA;NA;NA;34;1
222;FALSE;eas;3;4.91;9.73;0.75;72;NA;NA;602;27;1
223;FALSE;acs;1;3.27;8.43;0.33;62;0.35;NA;NA;15;1
224;FALSE;mmas;0;2.13;1.06;0.59;88;NA;NA;NA;NA;NA
225;FALSE;mmas;3;4.56;7.61;0.4;71;NA;NA;NA;47;1
226;FALSE;eas;3;3.12;4.79;0.44;94;NA;NA;69;41;1
227;FALSE;ras;3;4.3;6.81;0.69;46;NA;66;NA;13;1
228;FALSE;mmas;3;1.67;3.54;0.82;67;NA;NA;NA;32;1
229;FALSE;eas;3;1.13;3.75;0.65;64;NA;NA;92;33;1
230;FALSE;eas;3;0.56;1.62;0.96;59;NA;NA;264;37;1
231;FALSE;acs;3;4.09;8;0.43;71;0.92;NA;NA;7;1
232;FALSE;acs;1;2.62;1.11;0.71;39;0.62;NA;NA;7;1
233;FALSE;as;3;3.96;9.12;0.05;38;NA;NA;NA;20;1
234;FALSE;eas;3;1.34;3.24;0.96;87;NA;NA;56;16;1
235;FALSE;acs;3;3.83;3.25;0.88;27;0.79;NA;NA;10;1
236;FALSE;ras;3;4.16;4.63;0.58;63;NA;18;NA;31;0
237;FALSE;ras;1;3.07;7.11;0.3;83;NA;2;NA;50;1
238;FALSE;ras;3;2.77;1.86;0.54;60;NA;6;NA;42;0
239;FALSE;acs;3;4.42;9.9;0.09;24;0.68;NA;NA;21;0
240;FALSE;ras;0;1.49;6.8;0.49;75;NA;34;NA;NA;NA
241;FALSE;acs;0;3.86;7.85;0.7;78;0.79;NA;NA;NA;NA
242;FALSE;ras;3;4.63;4.23;0.78;15;NA;100;NA;13;1
243;FALSE;acs;0;4.71;7.45;0.25;82;0.76;NA;NA;NA;NA
244;FALSE;acs;3;1.57;9.96;0.11;44;0.74;NA;NA;17;1
245;FALSE;acs;3;3.59;7.06;0.31;74;0.82;NA;NA;13;1
246;FALSE;acs;1;2.78;2.3;0.54;9;0.54;NA;NA;25;1
247;FALSE;eas;3;0.98;2.29;0.79;69;NA;NA;333;39;1
248;TRUE;acs;3;1.25;1.96;0.93;25;0.54;NA;NA;14;1
249;FALSE;ras;3;0.99;2.95;0.29;75;NA;19;NA;26;0
250;FALSE;acs;3;1.52;1.73;0.91;27;0.36;NA;NA;5;1
251;FALSE;acs;3;0.08;5.82;0.69;78;0.53;NA;NA;18;1
252;FALSE;acs;3;0.23;2.19;0.96;26;0.39;NA;NA;14;1
253;FALSE;acs;3;0.51;2.15;0.62;23;0.5;NA;NA;5;0
254;FALSE;acs;3;1.32;4.21;0.75;54;0.53;NA;NA;7;1
255;TRUE;acs;3;1.32;3.72;0.98;42;0.63;NA;NA;9;1
256;FALSE;acs;3;0.6;1.81;0.87;38;0.4;NA;NA;13;1
257;FALSE;acs;3;0.82;3.45;0.94;20;0.5;NA;NA;8;1
258;FALSE;acs;3;1.4;5.73;0.61;52;0.43;NA;NA;6;1
259;FALSE;acs;3;2.39;2.25;0.77;43;0.47;NA;NA;13;1
260;FALSE;acs;1;0.08;2.51;0.82;35;0.24;NA;NA;24;1
261;FALSE;ras;1;0.69;1.18;0.86;24;NA;17;NA;17;1
262;FALSE;ras;3;1.29;1.95;0.88;45;NA;87;NA;19;1
263;FALSE;acs;3;1.9;0.41;0.99;29;0.48;NA;NA;26;0
264;FALSE;acs;3;1.38;5.92;0.95;62;0.48;NA;NA;14;1
265;FALSE;acs;3;0.91;4.27;0.77;38;0.59;NA;NA;11;1
266;FALSE;acs;3;2.81;7.28;0.75;55;0.49;NA;NA;20;1
267;FALSE;acs;3;1.08;4.05;0.71;53;0.37;NA;NA;8;1
268;FALSE;acs;0;2.39;0.65;0.89;40;0.43;NA;NA;NA;NA
269;TRUE;acs;3;2.1;7.49;0.71;51;0.46;NA;NA;12;1
270;FALSE;acs;3;1.31;1.42;0.84;38;0.62;NA;NA;20;1
271;FALSE;acs;3;1.73;4.69;0.76;63;0.63;NA;NA;12;1
272;FALSE;acs;3;1.33;2.52;0.92;72;0.63;NA;NA;16;1
273;FALSE;acs;3;2.4;2.65;0.69;47;0.62;NA;NA;5;1
274;FALSE;acs;3;2.03;1.12;0.74;25;0.43;NA;NA;7;1
275;FALSE;acs;3;2.59;2.47;0.94;20;0.81;NA;NA;14;1
276;FALSE;acs;3;1.6;5.96;0.85;69;0.68;NA;NA;22;0
277;FALSE;ras;3;1.04;3.19;0.67;15;NA;54;NA;16;1
278;FALSE;eas;3;1.96;0.63;0.85;39;NA;NA;550;13;0
279;FALSE;acs;3;1.09;4.32;0.82;28;0.51;NA;NA;13;1
280;FALSE;acs;3;1.24;4.16;0.95;59;0.56;NA;NA;24;1
281;FALSE;ras;3;1.03;3.28;0.96;61;NA;65;NA;16;1
282;FALSE;eas;3;3.61;4.35;0.66;54;NA;NA;18;13;1
283;FALSE;acs;3;2.35;5.26;0.71;67;0.75;NA;NA;11;1
284;TRUE;acs;3;1.44;3.4;0.95;36;0.58;NA;NA;13;1
285;FALSE;acs;3;2.6;6.49;0.99;47;0.48;NA;NA;5;1
286;FALSE;acs;3;1.54;2.93;0.83;46;0.49;NA;NA;9;0
287;FALSE;acs;3;0.86;1.53;0.8;21;0.83;NA;NA;20;1
288;FALSE;mmas;3;1.93;4.23;0.58;71;NA;NA;NA;11;1
289;TRUE;acs;3;1.21;1.63;0.87;37;0.82;NA;NA;16;1
290;FALSE;acs;3;2.46;5.44;0.9;39;0.24;NA;NA;20;1
291;FALSE;acs;3;2.28;3.14;0.8;48;0.54;NA;NA;27;0
292;FALSE;acs;3;1.75;4.66;0.92;47;0.82;NA;NA;12;1
293;FALSE;acs;1;2.78;5.4;0.5;53;0.59;NA;NA;23;1
294;FALSE;acs;3;1.76;0.67;0.88;52;0.56;NA;NA;16;1
295;FALSE;acs;3;1.98;3.11;0.84;70;0.5;NA;NA;9;1
296;FALSE;acs;3;2.68;3.48;0.72;51;0.55;NA;NA;15;0
297;FALSE;acs;3;2.7;3.99;0.76;21;0.69;NA;NA;7;1
298;FALSE;as;3;0.82;0.32;0.81;36;NA;NA;NA;11;1
299;FALSE;acs;0;2.32;3.38;0.91;54;0.45;NA;NA;NA;NA
300;FALSE;acs;3;1.57;3.92;0.67;36;0.67;NA;NA;7;0
301;FALSE;acs;3;1.38;4.11;0.78;60;0.54;NA;NA;7;1
302;FALSE;acs;3;0.82;5.28;0.97;35;0.57;NA;NA;15;0
303;FALSE;acs;3;0.72;0.74;0.93;9;0.63;NA;NA;17;1
304;FALSE;acs;3;3.3;4.9;0.97;23;0.73;NA;NA;14;0
305;FALSE;acs;3;1.29;4.2;0.93;30;0.5;NA;NA;22;1
306;FALSE;acs;3;0.45;2.74;0.69;50;0.94;NA;NA;19;0
307;FALSE;acs;3;2.28;5.77;0.75;47;0.55;NA;NA;6;1
308;FALSE;acs;3;1.46;4.64;0.85;51;0.33;NA;NA;9;1
309;FALSE;acs;3;1.64;3.18;0.71;67;0.53;NA;NA;12;1
310;FALSE;acs;3;1.41;4.19;0.63;49;0.64;NA;NA;20;1
311;FALSE;acs;3;3.22;4.89;0.68;55;0.27;NA;NA;11;1
312;FALSE;acs;3;1.61;2.36;0.8;40;0.47;NA;NA;6;1
313;FALSE;acs;3;2.64;3.7;0.88;51;0.64;NA;NA;18;1
314;FALSE;acs;3;1.76;3.87;0.95;52;0.6;NA;NA;6;1
315;FALSE;acs;3;1.7;3.04;0.84;29;0.71;NA;NA;25;0
316;FALSE;eas;0;0.12;2.87;0.94;8;NA;NA;432;NA;NA
317;FALSE;acs;3;0.49;3.76;0.68;62;0.68;NA;NA;14;0
318;FALSE;acs;3;2.14;5.6;0.77;41;0.42;NA;NA;21;1
319;FALSE;acs;3;2.53;4.72;0.91;56;0.27;NA;NA;11;1
320;FALSE;acs;3;1.57;3.66;0.88;46;0.44;NA;NA;5;0
321;FALSE;acs;3;0.67;3.5;0.98;17;0.47;NA;NA;6;0
322;FALSE;acs;3;1.04;4.01;0.8;66;0.75;NA;NA;7;1
323;FALSE;acs;3;1.06;2.88;0.78;26;0.64;NA;NA;25;1
324;FALSE;ras;3;1.01;5.14;0.6;38;NA;58;NA;11;1
325;FALSE;acs;3;2.59;3.71;0.86;72;0.82;NA;NA;20;1
326;FALSE;acs;3;0.97;4.01;0.77;43;0.44;NA;NA;15;1
327;FALSE;acs;3;2.56;5.98;0.92;22;0.57;NA;NA;19;1
328;FALSE;acs;2;0.92;3.94;0.83;45;0.74;NA;NA;12;1
329;FALSE;mmas;3;2.16;4.37;0.83;54;NA;NA;NA;5;1
330;FALSE;acs;3;0.15;1.04;0.93;12;0.44;NA;NA;14;1
331;FALSE;acs;3;2.13;6.27;0.65;64;0.33;NA;NA;16;1
332;FALSE;acs;3;1.81;8.23;0.63;56;0.52;NA;NA;8;1
333;TRUE;acs;3;1.71;3.54;0.91;56;0.55;NA;NA;10;1
334;FALSE;acs;3;2.33;7.08;0.59;44;0.59;NA;NA;16;1
335;FALSE;acs;3;1.19;3.8;0.97;48;0.7;NA;NA;19;1
336;FALSE;acs;3;1.56;6.08;0.88;60;0.45;NA;NA;11;1
337;FALSE;acs;3;2.72;7.99;0.61;53;0.41;NA;NA;10;1
338;FALSE;acs;3;1.08;0.66;0.69;44;0.8;NA;NA;17;1
339;FALSE;acs;3;1.02;0.76;0.9;45;0.92;NA;NA;11;1
340;FALSE;acs;3;1.86;7.28;0.59;45;0.39;NA;NA;18;1
341;FALSE;ras;3;2.27;7.8;0.51;64;NA;63;NA;14;1
342;FALSE;acs;3;0.99;4.81;0.9;19;0.55;NA;NA;12;1
343;FALSE;acs;3;1.44;0.8;0.79;27;0.87;NA;NA;16;1
344;FALSE;acs;3;1.44;0.3;0.82;31;0.85;NA;NA;13;1
345;FALSE;acs;3;0.15;3.55;0.91;36;0.59;NA;NA;13;0
346;FALSE;acs;3;2.92;7.86;0.59;51;0.68;NA;NA;12;1
347;FALSE;acs;3;2.5;6.86;0.74;45;0.3;NA;NA;6;1
348;TRUE;acs;3;2.43;7.86;0.74;51;0.31;NA;NA;11;1
349;FALSE;acs;3;0.52;1.17;0.85;42;0.89;NA;NA;19;1
350;FALSE;acs;3;1.4;4.28;0.8;42;0.45;NA;NA;5;1
