CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
349;FALSE;acs;3;3.2;4.09;0.75;49;0.12;NA;NA;18;1
350;FALSE;acs;3;1.28;2.64;0.59;35;0.18;NA;NA;21;1
351;FALSE;acs;3;2.69;3.53;0.3;35;0.31;NA;NA;31;1
352;FALSE;acs;3;2.34;4.55;0.44;56;0.45;NA;NA;23;1
353;FALSE;acs;3;3.3;7.07;0.1;51;0.18;NA;NA;8;1
354;FALSE;acs;3;1.72;1.31;0.49;58;0.04;NA;NA;26;1
355;FALSE;acs;3;3.59;5.82;0.21;27;0.09;NA;NA;9;1
356;FALSE;acs;3;1.78;3.26;0.28;46;0.44;NA;NA;18;1
357;FALSE;acs;3;2.36;6.3;0.35;53;0.51;NA;NA;14;1
358;FALSE;acs;3;3.91;2.8;0.55;50;0.21;NA;NA;26;1
359;FALSE;acs;3;3.06;3.41;0.32;69;0.39;NA;NA;21;1
360;FALSE;acs;3;3.74;6.17;0.04;46;0.07;NA;NA;10;1
361;FALSE;acs;3;3.05;3.56;0.07;30;0.54;NA;NA;18;1
362;FALSE;acs;3;2.1;5.67;0.58;58;0.38;NA;NA;24;1
363;TRUE;acs;3;2.17;5.85;0.17;45;0.65;NA;NA;10;1
364;TRUE;acs;3;2.77;7.11;0.13;34;0.27;NA;NA;14;1
365;FALSE;acs;3;3.77;2.52;0.54;39;0.02;NA;NA;27;1
366;FALSE;acs;0;1.88;4.01;0.28;16;0.73;NA;NA;NA;NA
367;TRUE;acs;3;2.87;6.55;0.15;41;0.26;NA;NA;12;1
368;FALSE;acs;0;2.41;2.86;0.55;33;0.14;NA;NA;NA;NA
369;FALSE;acs;3;2.9;5.75;0.24;28;0.18;NA;NA;12;1
370;FALSE;acs;3;2.67;6.45;0.26;31;0.62;NA;NA;6;1
371;FALSE;acs;3;2.52;4.9;0.29;29;0.41;NA;NA;11;1
372;FALSE;acs;3;2.61;4.53;0.62;48;0.23;NA;NA;25;1
373;FALSE;acs;3;2.99;4.67;0.5;52;0.63;NA;NA;19;1
374;FALSE;acs;3;1.58;3.58;0.46;13;0.29;NA;NA;11;1
375;FALSE;acs;0;3.33;2.08;0.41;44;0.19;NA;NA;NA;NA
376;FALSE;acs;3;3.25;5.15;0.16;34;0.3;NA;NA;14;1
377;FALSE;acs;3;1.73;5.95;0.38;49;0.52;NA;NA;18;1
378;FALSE;acs;3;1.95;5.35;0.31;44;0.29;NA;NA;25;1
379;FALSE;acs;3;2.23;4.62;0.04;43;0.52;NA;NA;18;1
380;FALSE;acs;3;1.48;3.44;0.59;44;0.05;NA;NA;19;1
381;FALSE;acs;3;2.91;4.89;0.37;35;0.35;NA;NA;23;1
382;FALSE;acs;2;1.96;5.21;0.22;62;0.38;NA;NA;24;1
383;FALSE;acs;1;3.84;7.8;0.25;42;0.26;NA;NA;7;1
384;FALSE;acs;3;2.67;1.88;0.43;44;0.25;NA;NA;22;1
385;FALSE;acs;3;2.19;3;0.5;36;0.08;NA;NA;23;1
386;FALSE;acs;3;2.54;5.55;0.34;69;0.47;NA;NA;15;1
387;FALSE;acs;3;2.48;5.63;0.31;63;0.4;NA;NA;22;1
388;FALSE;acs;3;3.09;6.26;0.18;30;0.29;NA;NA;18;1
389;FALSE;acs;3;2.43;6.58;0.38;61;0.59;NA;NA;22;1
390;FALSE;acs;3;2.16;3.18;0.26;10;0.14;NA;NA;12;1
391;FALSE;acs;3;2.48;2.01;0.39;42;0.21;NA;NA;24;1
392;FALSE;acs;3;1.96;5.44;0.14;33;0.4;NA;NA;5;1
393;FALSE;acs;3;1.89;4.13;0.28;43;0.34;NA;NA;22;1
394;FALSE;acs;3;2.54;4.96;0.47;41;0.15;NA;NA;16;1
395;FALSE;acs;3;1.72;3.74;0.38;55;0.31;NA;NA;20;1
396;FALSE;acs;0;3.05;5.53;0.05;31;0.29;NA;NA;NA;NA
397;FALSE;acs;3;2.88;2.62;0.56;53;0.14;NA;NA;10;1
398;FALSE;acs;3;2.3;2.93;0.31;29;0.03;NA;NA;13;1
399;FALSE;acs;3;3.19;5.17;0.24;37;0.22;NA;NA;5;1
400;FALSE;acs;3;2.22;4.52;0.48;51;0.37;NA;NA;23;1
401;FALSE;acs;3;1.84;2.13;0.46;57;0.14;NA;NA;22;1
402;FALSE;as;3;2.82;3.71;0.56;36;NA;NA;NA;26;1
403;FALSE;acs;3;2.91;6.92;0.19;26;0.07;NA;NA;17;1
404;FALSE;acs;3;2.47;2.53;0.52;44;0.1;NA;NA;21;1
405;FALSE;acs;3;2.27;5.7;0.46;55;0.46;NA;NA;29;1
406;FALSE;acs;3;2.29;3.07;0.5;19;0.2;NA;NA;24;1
407;FALSE;acs;3;3.39;4.81;0.41;53;0.34;NA;NA;25;1
408;FALSE;acs;3;2.12;2.68;0.57;44;0.15;NA;NA;18;1
409;FALSE;acs;3;1.99;4.91;0.53;15;0.26;NA;NA;19;1
410;FALSE;acs;3;2.97;6.99;0.31;43;0.38;NA;NA;5;1
411;FALSE;acs;3;2.5;5.17;0.11;51;0.54;NA;NA;16;1
412;FALSE;acs;3;2.82;5.73;0.31;44;0.58;NA;NA;20;1
413;FALSE;acs;3;1.44;1.77;0.6;33;0.01;NA;NA;33;1
414;FALSE;acs;3;2.65;0.78;0.68;53;0.15;NA;NA;22;1
415;FALSE;acs;3;1.79;4;0.5;33;0.12;NA;NA;20;1
416;FALSE;acs;3;2.34;4.78;0.03;36;0.57;NA;NA;12;1
417;FALSE;acs;3;2.13;7.3;0.13;34;0.36;NA;NA;9;1
418;FALSE;acs;3;2.45;4.57;0.39;50;0.45;NA;NA;25;1
419;FALSE;acs;3;3.68;8.53;0.22;37;0.05;NA;NA;10;1
420;FALSE;acs;3;1.74;5.81;0.12;10;0.27;NA;NA;12;1
421;FALSE;acs;0;2.86;4.6;0.32;19;0.03;NA;NA;NA;NA
422;FALSE;acs;3;3.26;6.74;0.21;24;0.07;NA;NA;14;1
423;FALSE;acs;3;2.18;3.87;0.59;43;0.32;NA;NA;25;1
424;FALSE;mmas;3;3.09;3.81;0.23;33;NA;NA;NA;12;1
425;FALSE;acs;3;3.13;3.28;0.45;51;0.15;NA;NA;21;1
426;FALSE;acs;3;2.33;2.91;0.57;23;0.18;NA;NA;19;1
427;FALSE;acs;3;2.1;2.59;0.36;56;0.4;NA;NA;27;1
428;FALSE;acs;3;3.48;7.68;0.1;46;0.45;NA;NA;11;1
429;FALSE;acs;3;2.27;3.79;0.42;52;0.43;NA;NA;23;1
430;FALSE;acs;3;2.3;2.44;0.27;50;0.38;NA;NA;10;1
431;FALSE;acs;3;2.49;5.45;0.1;18;0.34;NA;NA;15;1
432;FALSE;acs;3;2.45;6.77;0.17;30;0.46;NA;NA;12;1
433;FALSE;acs;3;2.78;3.19;0.55;46;0.25;NA;NA;23;1
434;FALSE;acs;3;2.8;6.21;0.13;40;0.13;NA;NA;12;1
435;FALSE;acs;3;2.82;2.77;0.43;46;0.09;NA;NA;19;1
436;FALSE;acs;3;2.58;6.84;0.16;30;0.13;NA;NA;10;1
437;FALSE;acs;3;2.16;5.68;0.16;39;0.58;NA;NA;8;1
438;FALSE;acs;3;2.91;6.37;0.05;24;0.43;NA;NA;15;1
439;FALSE;acs;3;2.01;6.42;0.25;42;0.63;NA;NA;13;1
440;FALSE;acs;3;2.39;2.66;0.58;38;0.24;NA;NA;23;1
441;FALSE;acs;3;3.11;5.99;0.14;53;0.21;NA;NA;12;1
442;FALSE;acs;3;3.34;3.3;0.6;39;0.11;NA;NA;14;1
443;FALSE;acs;3;2.87;3.55;0.6;39;0.13;NA;NA;24;1
444;FALSE;acs;3;2.57;7.23;0.13;40;0.19;NA;NA;15;1
445;FALSE;acs;3;2.51;2.88;0.53;53;0.2;NA;NA;21;1
446;FALSE;acs;3;2.54;5.6;0.37;54;0.39;NA;NA;20;1
447;FALSE;acs;3;3.06;5.72;0.21;42;0.32;NA;NA;9;1
448;FALSE;acs;3;2.46;3.04;0.59;48;0.11;NA;NA;21;1
449;FALSE;acs;3;3.07;7.03;0.25;35;0.3;NA;NA;20;1
450;FALSE;acs;3;2.54;2.81;0.59;39;0.01;NA;NA;30;1
451;FALSE;acs;3;2.12;3.51;0.42;44;0.13;NA;NA;24;1
452;FALSE;acs;3;2.72;5.46;0.33;55;0.42;NA;NA;21;1
453;FALSE;acs;3;2.24;5.72;0.46;50;0.4;NA;NA;24;1
454;FALSE;acs;3;3.16;6.96;0.18;22;0.25;NA;NA;19;1
455;FALSE;acs;3;2.94;8.88;0.06;30;0.34;NA;NA;11;1
456;FALSE;acs;3;2.13;6.32;0.03;47;0.7;NA;NA;16;1
457;FALSE;acs;3;3.66;3.14;0.46;41;0.12;NA;NA;20;1
458;FALSE;acs;3;2.48;3.28;0.37;50;0.3;NA;NA;22;1
459;FALSE;acs;3;2.58;6.48;0.21;52;0.63;NA;NA;10;1
460;FALSE;acs;3;2.62;6.5;0.05;34;0.39;NA;NA;14;1
461;FALSE;acs;3;3.3;6.83;0.19;32;0.39;NA;NA;14;1
462;FALSE;acs;3;3.03;6.32;0.14;35;0.36;NA;NA;12;1
463;FALSE;acs;3;2.39;3.17;0.53;37;0.08;NA;NA;21;1
464;FALSE;acs;3;2.44;4.89;0.16;43;0.72;NA;NA;5;1
465;FALSE;acs;3;2.92;3.31;0.48;50;0.25;NA;NA;27;1
466;FALSE;acs;3;2.77;6.89;0.2;31;0.19;NA;NA;13;1
467;FALSE;acs;3;2.54;2.73;0.48;55;0.06;NA;NA;21;1
468;FALSE;acs;3;2.56;2.11;0.44;44;0.17;NA;NA;24;1
469;FALSE;acs;3;1.81;6.48;0.11;42;0.54;NA;NA;7;1
470;FALSE;acs;3;2.63;3.39;0.59;45;0.04;NA;NA;18;1
471;TRUE;acs;3;2.78;5.02;0.39;53;0.33;NA;NA;25;1
472;FALSE;acs;3;2.7;5.94;0.1;26;0.73;NA;NA;10;1
473;FALSE;acs;3;2.97;7.3;0.08;38;0.51;NA;NA;17;1
474;FALSE;acs;3;2.46;3.42;0.42;46;0.13;NA;NA;25;1
475;FALSE;acs;3;2.6;3.28;0.52;48;0.1;NA;NA;18;1
476;FALSE;acs;3;2.99;3.91;0.51;35;0.21;NA;NA;24;1
477;FALSE;acs;3;2.71;1.81;0.55;45;0.25;NA;NA;15;1
478;FALSE;acs;3;2.52;6;0.09;48;0.52;NA;NA;12;1
479;FALSE;acs;3;2.63;6.26;0.11;23;0.06;NA;NA;13;1
480;FALSE;acs;3;2.47;6.51;0.22;33;0.27;NA;NA;11;1
481;FALSE;acs;3;1.83;6.99;0.12;47;0.49;NA;NA;11;1
482;FALSE;acs;3;2.24;5.84;0.36;53;0.45;NA;NA;21;1
483;FALSE;acs;3;1.59;6.09;0.06;47;0.58;NA;NA;9;1
484;FALSE;acs;3;2.52;3.48;0.55;39;0.15;NA;NA;24;1
485;TRUE;acs;3;3.12;7.95;0.12;34;0.31;NA;NA;13;1
486;FALSE;acs;3;2.03;5.12;0.27;39;0.65;NA;NA;9;1
487;FALSE;acs;3;2.77;6.72;0.09;37;0.24;NA;NA;11;1
488;FALSE;acs;3;2.69;3.08;0.54;36;0.12;NA;NA;23;1
489;FALSE;acs;3;2.65;3.84;0.34;40;0.14;NA;NA;25;1
490;FALSE;as;3;2.43;2.69;0.46;48;NA;NA;NA;23;1
491;FALSE;acs;3;3.1;7.42;0.19;29;0.39;NA;NA;16;1
492;FALSE;acs;3;1.94;5.79;0.13;45;0.6;NA;NA;11;1
493;FALSE;acs;3;2.71;3.57;0.43;44;0.09;NA;NA;23;1
494;FALSE;acs;3;2.17;5.24;0.31;46;0.77;NA;NA;7;1
495;FALSE;acs;3;2.33;5.72;0.5;62;0.49;NA;NA;22;1
496;FALSE;acs;3;2.14;7.01;0.08;44;0.11;NA;NA;12;1
497;FALSE;acs;3;3.49;6.31;0.04;31;0.41;NA;NA;11;1
498;FALSE;acs;3;2.91;6.73;0.12;31;0.34;NA;NA;17;1
499;FALSE;acs;3;2.52;5.97;0.18;38;0.64;NA;NA;12;1
500;FALSE;acs;3;2.57;6.75;0.09;37;0.25;NA;NA;9;1
501;FALSE;acs;3;3.19;7.44;0.06;37;0.21;NA;NA;17;1
502;FALSE;acs;3;2.61;5.75;0.16;41;0.25;NA;NA;10;1
503;FALSE;acs;3;2.26;2.92;0.46;46;0.2;NA;NA;26;1
504;FALSE;acs;3;2.9;6.35;0.14;30;0.31;NA;NA;12;1
505;FALSE;acs;3;2.66;5.37;0.48;58;0.43;NA;NA;19;1
506;FALSE;acs;3;2.6;6.77;0.28;40;0.76;NA;NA;11;1
507;FALSE;acs;3;1.57;5.85;0.12;40;0.61;NA;NA;14;1
508;FALSE;acs;3;2.75;7.33;0.12;38;0.22;NA;NA;22;1
509;FALSE;acs;3;2.49;6.72;0.07;41;0.33;NA;NA;17;1
510;FALSE;acs;3;2.06;3.08;0.57;41;0.13;NA;NA;24;1
511;FALSE;acs;3;2.94;6.49;0.18;45;0.29;NA;NA;14;1
512;FALSE;acs;3;3.1;7.43;0.25;27;0.44;NA;NA;15;1
513;FALSE;acs;3;2.5;6.44;0.09;59;0.29;NA;NA;9;1
514;FALSE;acs;3;3.03;2.32;0.48;40;0.09;NA;NA;23;1
515;FALSE;acs;3;2.86;3.51;0.62;47;0.21;NA;NA;25;1
516;FALSE;acs;3;2.64;3.67;0.56;44;0.11;NA;NA;22;1
517;FALSE;acs;3;2.31;3.86;0.56;41;0.15;NA;NA;25;1
518;FALSE;acs;3;1.9;5.36;0.14;48;0.58;NA;NA;8;1
519;FALSE;acs;3;2.68;3.16;0.52;53;0.1;NA;NA;26;1
520;FALSE;acs;3;2.61;5.3;0.4;59;0.26;NA;NA;24;1
521;FALSE;acs;3;2.44;3.56;0.51;50;0.14;NA;NA;21;1
522;FALSE;acs;3;2.29;3.2;0.51;38;0.09;NA;NA;22;1
523;FALSE;acs;3;2.96;7.69;0.16;36;0.33;NA;NA;16;1
524;FALSE;acs;3;2.65;4.98;0.41;58;0.26;NA;NA;25;1
525;FALSE;acs;3;3.19;8.6;0.15;33;0.22;NA;NA;12;1
526;FALSE;acs;3;2.93;3.51;0.5;48;0.09;NA;NA;22;1
527;FALSE;acs;3;2.98;4.67;0.34;48;0.31;NA;NA;24;1
528;FALSE;acs;3;2.46;3.21;0.49;41;0.1;NA;NA;24;1
529;FALSE;acs;3;2.84;3.43;0.48;47;0.12;NA;NA;22;1
530;FALSE;acs;3;2.28;5.08;0.34;49;0.32;NA;NA;21;1
531;FALSE;acs;3;2.85;2.03;0.48;45;0.12;NA;NA;20;1
532;FALSE;acs;3;2.38;4.99;0.45;51;0.36;NA;NA;26;1
533;FALSE;acs;3;2.6;2.35;0.52;51;0.1;NA;NA;25;1
534;FALSE;acs;3;3.44;7.39;0.11;30;0.43;NA;NA;15;1
535;FALSE;acs;3;2.62;3.08;0.48;44;0.06;NA;NA;24;1
536;FALSE;acs;3;3.11;5.51;0.37;51;0.29;NA;NA;26;1
537;FALSE;acs;3;2.18;5.54;0.11;49;0.56;NA;NA;9;1
538;FALSE;acs;3;2.82;6.9;0.13;36;0.35;NA;NA;15;1
539;FALSE;acs;3;2.12;5.33;0.18;46;0.59;NA;NA;10;1
540;FALSE;acs;3;2.4;3.65;0.43;44;0.17;NA;NA;20;1
541;FALSE;acs;3;2.32;2.73;0.42;50;0.11;NA;NA;26;1
542;FALSE;acs;3;2.89;5.1;0.38;57;0.26;NA;NA;24;1
543;FALSE;acs;3;3.25;8.14;0.14;33;0.36;NA;NA;14;1
544;FALSE;acs;3;2.63;3.45;0.51;39;0.13;NA;NA;21;1
545;FALSE;acs;3;2.68;2.66;0.53;44;0.12;NA;NA;18;1
546;FALSE;acs;3;2.48;5.51;0.39;57;0.4;NA;NA;21;1
547;FALSE;acs;3;2.56;3.77;0.57;39;0.09;NA;NA;23;1
548;FALSE;acs;3;2.84;4.34;0.47;56;0.29;NA;NA;20;1
549;FALSE;acs;3;2.72;2.38;0.48;39;0.16;NA;NA;23;1
550;FALSE;acs;3;2.64;2.93;0.49;41;0.14;NA;NA;21;1
551;FALSE;acs;3;2.69;7.8;0.03;32;0.29;NA;NA;12;1
552;FALSE;acs;3;2.24;5;0.39;56;0.3;NA;NA;23;1
553;FALSE;acs;3;3.25;7.81;0.12;30;0.32;NA;NA;11;1
554;FALSE;acs;3;2.06;5.79;0.18;44;0.71;NA;NA;11;1
555;FALSE;acs;3;2.46;5.38;0.14;51;0.77;NA;NA;13;1
556;FALSE;acs;3;2.65;3.93;0.48;46;0.1;NA;NA;24;1
557;FALSE;acs;3;2.8;8.37;0.14;35;0.27;NA;NA;15;1
558;FALSE;acs;3;3.24;7.92;0.08;37;0.32;NA;NA;13;1
559;FALSE;acs;3;2.61;3.69;0.45;41;0.11;NA;NA;22;1
560;FALSE;acs;3;2.42;3.71;0.52;39;0.14;NA;NA;23;1
561;FALSE;acs;3;2.95;7.71;0.02;40;0.44;NA;NA;13;1
562;FALSE;acs;3;2.46;3.79;0.53;42;0.12;NA;NA;25;1
563;FALSE;acs;3;2.69;5.62;0.36;52;0.32;NA;NA;25;1
564;FALSE;acs;3;2.73;3.44;0.48;39;0.08;NA;NA;20;1
565;FALSE;acs;3;2.81;7.85;0.21;33;0.14;NA;NA;13;1
566;FALSE;acs;3;2.43;2.84;0.5;37;0.19;NA;NA;25;1
567;FALSE;acs;3;2.99;8.35;0.15;32;0.26;NA;NA;9;1
568;FALSE;acs;3;3.12;5.05;0.42;51;0.36;NA;NA;23;1
569;FALSE;acs;3;2.15;3.78;0.33;48;0.44;NA;NA;18;1
570;FALSE;acs;3;2.6;5.19;0.36;59;0.36;NA;NA;27;1
571;FALSE;acs;3;2.81;6.1;0.47;53;0.37;NA;NA;20;1
572;FALSE;acs;3;2.95;5.23;0.39;48;0.24;NA;NA;22;1
573;FALSE;acs;3;1.81;5.87;0.09;38;0.6;NA;NA;10;1
574;FALSE;acs;3;2.95;8.25;0.13;26;0.24;NA;NA;13;1
575;FALSE;acs;3;2.55;3.1;0.46;42;0.23;NA;NA;24;1
576;FALSE;acs;3;3.04;7.67;0.12;39;0.29;NA;NA;15;1
577;FALSE;acs;3;2.55;4.79;0.29;55;0.33;NA;NA;22;1
578;FALSE;acs;3;2.89;5.45;0.31;50;0.32;NA;NA;24;1
579;FALSE;acs;3;2.26;2.78;0.52;43;0.12;NA;NA;22;1
580;FALSE;acs;3;3.68;7.33;0.12;35;0.41;NA;NA;12;1
581;FALSE;acs;3;3.19;8.14;0.22;32;0.29;NA;NA;12;1
582;FALSE;acs;3;2.04;6.59;0.16;51;0.69;NA;NA;11;1
583;FALSE;acs;3;2.5;3.17;0.43;42;0.09;NA;NA;23;1
584;FALSE;acs;3;2.65;4.25;0.55;43;0.06;NA;NA;19;1
585;FALSE;acs;3;2.79;5.36;0.38;60;0.29;NA;NA;28;1
586;FALSE;acs;3;2.99;7.65;0.09;36;0.34;NA;NA;11;1
587;FALSE;acs;3;2.94;4.76;0.34;51;0.48;NA;NA;20;1
588;FALSE;acs;3;2.88;5.18;0.41;54;0.3;NA;NA;27;1
589;FALSE;acs;3;2.83;3.13;0.48;46;0.17;NA;NA;25;1
590;FALSE;acs;3;2.85;5.35;0.36;57;0.33;NA;NA;24;1
591;FALSE;acs;3;2.9;4.34;0.36;62;0.28;NA;NA;25;1
592;FALSE;acs;3;3.06;8.32;0.13;39;0.27;NA;NA;10;1
593;FALSE;acs;3;2.96;8.38;0.04;32;0.25;NA;NA;11;1
594;FALSE;acs;3;2.56;4.81;0.39;49;0.4;NA;NA;19;1
595;FALSE;acs;3;3.36;8.32;0.2;41;0.29;NA;NA;12;1
596;FALSE;acs;3;2.68;2.86;0.44;38;0.1;NA;NA;24;1
597;FALSE;acs;3;2.91;5.22;0.4;55;0.32;NA;NA;25;1
598;FALSE;acs;3;2.42;5.33;0.38;57;0.23;NA;NA;26;1
599;FALSE;acs;3;2.25;5.14;0.29;54;0.48;NA;NA;17;1
600;FALSE;acs;3;3;7.9;0.13;34;0.35;NA;NA;12;1
