CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
16;TRUE;FALSE;mmas;3;3.5;0.85;0.18;35;NA;NA;NA;22;0;16;16
30;TRUE;FALSE;acs;3;2.71;9.91;0.65;44;0.99;NA;NA;30;1;30;30
50;TRUE;FALSE;acs;3;2.55;3.61;0.25;19;0.65;NA;NA;26;1;50;50
51;TRUE;FALSE;mmas;3;3.89;6.82;0.22;27;NA;NA;NA;38;1;51;51
68;TRUE;FALSE;acs;3;2.2;8.34;0.17;5;0.19;NA;NA;21;1;68;68
146;TRUE;FALSE;mmas;3;3.48;1.34;0.1;16;NA;NA;NA;19;0;146;146
149;TRUE;FALSE;acs;3;3.73;3.63;0.27;6;0.55;NA;NA;28;1;149;149
150;TRUE;FALSE;mmas;3;2.48;1.59;0.25;47;NA;NA;NA;23;0;150;150
180;TRUE;FALSE;mmas;3;4.21;1.09;0.12;18;NA;NA;NA;28;0;180;180
193;TRUE;FALSE;mmas;3;4.96;0.22;0.1;19;NA;NA;NA;19;0;193;193
208;TRUE;FALSE;mmas;3;4.67;2.24;0.12;25;NA;NA;NA;24;0;208;208
220;TRUE;FALSE;mmas;3;3.99;3.55;0.15;20;NA;NA;NA;22;0;220;220
244;TRUE;FALSE;mmas;3;3.86;2.45;0.09;21;NA;NA;NA;18;0;244;244
249;TRUE;FALSE;mmas;3;3.47;2.17;0.12;31;NA;NA;NA;23;0;249;249
253;TRUE;FALSE;mmas;3;3.7;3.09;0.12;16;NA;NA;NA;16;0;253;253
272;TRUE;FALSE;mmas;3;4.01;1.62;0.09;19;NA;NA;NA;15;0;272;272
287;TRUE;FALSE;mmas;3;4.17;2.55;0.13;24;NA;NA;NA;25;0;287;287
312;TRUE;FALSE;mmas;3;3.49;2.77;0.09;18;NA;NA;NA;18;0;312;312
322;TRUE;TRUE;mmas;3;3.42;1.62;0.14;25;NA;NA;NA;23;0;322;322
350;TRUE;FALSE;mmas;3;3.45;1.54;0.12;27;NA;NA;NA;22;0;350;350
