CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;FALSE;113;5;2;NA;4;2.22;2.3;0.03
2;FALSE;FALSE;14;1;0;NA;NA;0.97;1.05;0.48
3;FALSE;FALSE;64;3;2;NA;NA;0.35;1.68;0.7
4;FALSE;FALSE;163;0;1;NA;NA;1.6;0.43;0.25
5;FALSE;FALSE;188;4;0;NA;NA;1.91;1.36;0.82
6;FALSE;FALSE;88;1;1;NA;NA;0.66;0.11;0.37
7;FALSE;FALSE;138;2;2;NA;NA;1.28;0.74;0.59
8;FALSE;FALSE;39;6;0;12;NA;0.03;1.99;0.14
9;FALSE;FALSE;76;3;1;NA;NA;0.19;1.21;0.54
10;FALSE;FALSE;126;1;0;NA;NA;2.07;0.58;0.31
11;FALSE;FALSE;26;4;2;NA;NA;0.82;1.83;0.76
12;FALSE;FALSE;51;0;2;NA;NA;0.5;0.27;0.42
13;FALSE;FALSE;151;4;1;NA;NA;1.75;1.52;0.87
14;FALSE;FALSE;200;2;1;NA;NA;2.38;0.89;0.65
15;FALSE;FALSE;101;5;0;NA;2;1.13;2.14;0.2
16;FALSE;FALSE;95;2;2;NA;NA;1.83;1.28;0.62
17;FALSE;FALSE;194;6;1;14;NA;0.58;0.03;0.17
18;TRUE;FALSE;45;4;0;NA;NA;2.46;0.66;0.84
19;FALSE;FALSE;144;0;2;NA;NA;1.21;1.91;0.39
20;FALSE;FALSE;169;3;0;NA;NA;0.89;1.6;0.51
21;FALSE;FALSE;70;6;1;7;NA;2.14;0.35;0.06
22;FALSE;FALSE;120;5;2;NA;2;0.27;0.97;0.73
23;TRUE;FALSE;20;1;0;NA;NA;1.52;2.22;0.28
24;TRUE;FALSE;57;0;0;NA;NA;2.3;2.38;0.23
25;FALSE;FALSE;157;3;1;NA;NA;1.05;1.13;0.68
26;FALSE;FALSE;8;5;2;NA;3;1.68;0.5;0
27;FALSE;FALSE;107;2;0;NA;NA;0.43;1.75;0.45
28;FALSE;FALSE;32;2;1;NA;NA;1.99;1.44;0.56
29;FALSE;FALSE;132;6;0;4;NA;0.74;0.19;0.11
30;FALSE;FALSE;182;1;2;NA;NA;0.11;2.07;0.34
31;FALSE;FALSE;82;4;1;NA;NA;1.36;0.82;0.79
32;FALSE;FALSE;160;5;0;NA;9;1.32;1.87;0.38
33;FALSE;FALSE;60;1;2;NA;NA;0.07;0.62;0.83
34;FALSE;FALSE;110;0;2;NA;NA;1.95;1.25;0.16
35;FALSE;FALSE;11;3;1;NA;NA;0.7;2.5;0.61
36;FALSE;FALSE;36;1;0;NA;NA;0.39;0.93;0.04
37;FALSE;FALSE;135;4;1;NA;NA;1.64;2.18;0.49
38;FALSE;FALSE;185;2;1;NA;NA;2.26;0.31;0.72
39;FALSE;FALSE;48;5;1;NA;6;0.23;1.4;0.32
40;FALSE;FALSE;147;2;0;NA;NA;1.48;0.15;0.77
41;FALSE;FALSE;98;0;0;NA;NA;0.85;0.78;0.1
42;FALSE;FALSE;197;4;2;NA;NA;2.1;2.03;0.55
43;FALSE;FALSE;23;3;2;NA;NA;1.17;0.46;0.89
44;FALSE;FALSE;123;6;1;20;NA;2.42;1.71;0.44
45;FALSE;FALSE;73;5;0;NA;10;0.54;2.34;0.66
46;FALSE;FALSE;172;1;1;NA;NA;1.79;1.09;0.21
47;FALSE;FALSE;42;2;1;NA;NA;2.18;2.1;0.75
48;FALSE;FALSE;141;5;2;NA;10;0.93;0.85;0.3
49;FALSE;FALSE;92;3;2;NA;NA;1.56;0.23;0.52
50;FALSE;FALSE;191;0;0;NA;NA;0.31;1.48;0.07
51;FALSE;FALSE;67;1;2;NA;NA;2.5;1.79;0.18
52;FALSE;FALSE;166;4;0;NA;NA;1.25;0.54;0.63
53;FALSE;FALSE;116;3;1;NA;NA;0.62;2.42;0.86
54;FALSE;FALSE;17;6;0;12;NA;1.87;1.17;0.41
55;FALSE;FALSE;79;2;0;NA;NA;1.71;1.95;0.69
56;FALSE;FALSE;129;0;1;NA;NA;1.09;1.32;0.02
57;FALSE;FALSE;29;4;2;NA;NA;2.34;0.07;0.47
58;FALSE;FALSE;4;0;1;NA;NA;1.4;1.64;0.13
59;FALSE;FALSE;104;3;0;NA;NA;0.15;0.39;0.58
60;FALSE;FALSE;54;5;1;NA;8;2.03;1.01;0.35
61;FALSE;FALSE;154;1;2;NA;NA;0.78;2.26;0.8
62;FALSE;FALSE;84;1;1;NA;NA;0.48;1.58;0.33
63;FALSE;FALSE;183;5;2;NA;6;1.73;0.33;0.78
64;FALSE;FALSE;134;0;0;NA;NA;2.36;2.2;0.56
65;FALSE;FALSE;34;3;1;NA;NA;1.11;0.95;0.11
66;FALSE;FALSE;158;2;2;NA;NA;2.05;1.27;0.44
67;FALSE;FALSE;59;6;0;8;NA;0.8;0.02;0.89
68;FALSE;FALSE;9;0;2;NA;NA;0.17;1.89;0.67
69;FALSE;FALSE;109;4;1;NA;NA;1.42;0.64;0.22
70;FALSE;FALSE;71;0;1;NA;NA;0.95;2.05;0.61
71;FALSE;FALSE;171;4;0;NA;NA;2.2;0.8;0.16
72;FALSE;FALSE;121;2;2;NA;NA;1.58;1.42;0.39
73;FALSE;FALSE;22;5;1;NA;9;0.33;0.17;0.84
74;FALSE;FALSE;146;6;1;12;NA;1.89;0.48;0.73
75;FALSE;FALSE;46;3;0;NA;NA;0.64;1.73;0.28
76;FALSE;FALSE;196;1;0;NA;NA;1.27;2.36;0.5
77;FALSE;FALSE;96;4;2;NA;NA;0.02;1.11;0.05
78;FALSE;FALSE;177;2;0;NA;NA;1.19;1.19;0.3
79;FALSE;FALSE;78;5;2;NA;10;2.44;2.44;0.75
80;FALSE;FALSE;28;0;1;NA;NA;1.81;0.56;0.53
81;FALSE;FALSE;127;3;2;NA;NA;0.56;1.81;0.08
82;FALSE;FALSE;102;1;1;NA;NA;0.87;0.25;0.64
83;FALSE;FALSE;3;4;0;NA;NA;2.12;1.5;0.19
84;FALSE;FALSE;152;6;0;7;NA;0.25;2.12;0.87
85;FALSE;FALSE;53;2;2;NA;NA;1.5;0.87;0.42
86;FALSE;FALSE;115;5;0;NA;7;1.03;1.97;0.81
87;FALSE;FALSE;15;2;1;NA;NA;2.28;0.72;0.36
88;FALSE;FALSE;65;4;0;NA;NA;1.66;1.34;0.13
89;FALSE;FALSE;165;0;2;NA;NA;0.41;0.09;0.58
90;FALSE;FALSE;140;3;1;NA;NA;0.09;1.03;0.25
91;FALSE;FALSE;90;1;0;NA;NA;1.97;0.41;0.47
92;FALSE;FALSE;189;5;1;NA;8;0.72;1.66;0.02
93;FALSE;FALSE;155;1;0;NA;NA;0.6;0.76;0.74
94;FALSE;FALSE;56;4;1;NA;NA;1.85;2.01;0.29
95;FALSE;FALSE;6;2;0;NA;NA;2.48;0.13;0.06
96;FALSE;FALSE;180;3;1;NA;NA;0.91;2.32;0.4
97;FALSE;FALSE;81;0;2;NA;NA;2.16;1.07;0.85
98;FALSE;FALSE;31;5;0;NA;5;1.54;1.69;0.63
99;FALSE;FALSE;130;1;2;NA;NA;0.29;0.44;0.18
100;TRUE;FALSE;143;5;0;NA;5;0.44;2.48;0.35
101;FALSE;FALSE;43;1;2;NA;NA;1.69;1.23;0.8
102;FALSE;FALSE;193;3;2;NA;NA;1.07;0.6;0.12
103;FALSE;FALSE;93;6;1;16;NA;2.32;1.85;0.57
104;FALSE;FALSE;168;5;1;NA;3;0.13;1.54;0.46
105;FALSE;FALSE;68;2;0;NA;NA;1.38;0.29;0.01
106;FALSE;FALSE;18;4;2;NA;NA;2.01;2.16;0.23
107;FALSE;FALSE;118;0;1;NA;NA;0.76;0.91;0.68
108;FALSE;FALSE;174;2;1;NA;NA;1.93;1.93;0.04
109;FALSE;FALSE;25;0;0;NA;NA;0.05;1.3;0.71
110;FALSE;FALSE;124;4;2;NA;NA;1.3;0.05;0.26
111;FALSE;FALSE;149;1;2;NA;NA;2.24;1.62;0.82
112;FALSE;FALSE;50;5;1;NA;3;0.99;0.37;0.37
113;FALSE;FALSE;99;3;1;NA;NA;0.37;2.24;0.15
114;FALSE;FALSE;199;6;0;17;NA;1.62;0.99;0.6
115;TRUE;FALSE;62;1;1;NA;NA;1.15;1.46;0.77
116;FALSE;FALSE;161;4;2;NA;NA;2.4;0.21;0.32
117;FALSE;FALSE;112;3;0;NA;NA;1.77;2.09;0.09
118;FALSE;FALSE;137;5;0;NA;2;2.09;1.15;0.65
119;FALSE;FALSE;37;2;2;NA;NA;0.84;2.4;0.2
120;FALSE;FALSE;186;0;1;NA;NA;1.46;1.77;0.88
