CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
85;FALSE;FALSE;113;5;2;NA;6;0.63;1.12;0.56
86;FALSE;FALSE;54;3;1;NA;NA;1.39;1.6;0.37
87;FALSE;FALSE;36;0;2;NA;NA;1.71;0.88;0.89
88;FALSE;FALSE;186;4;2;NA;NA;1.95;2.17;0.08
89;FALSE;FALSE;140;1;1;NA;NA;0.99;2.33;0.76
90;FALSE;FALSE;70;1;0;NA;NA;1.02;0.36;0.12
91;FALSE;FALSE;128;5;0;NA;9;1.91;0.7;0.79
92;FALSE;FALSE;162;5;1;NA;10;1.24;0.91;0.51
93;FALSE;FALSE;5;2;0;NA;NA;1.3;0.96;0.44
94;FALSE;FALSE;104;5;2;NA;7;1.44;2.3;0.51
95;FALSE;FALSE;45;3;1;NA;NA;1.47;0.03;0.87
96;FALSE;FALSE;135;1;1;NA;NA;1.14;2.07;0.73
97;FALSE;FALSE;128;6;1;18;NA;1.72;1;0.22
98;FALSE;FALSE;107;3;0;NA;NA;1.59;1.95;0.75
99;FALSE;FALSE;48;5;2;NA;6;0.04;1.48;0.03
100;FALSE;FALSE;111;3;2;NA;NA;0.81;1.09;0.33
101;FALSE;FALSE;29;2;0;NA;NA;0.35;0.7;0.45
102;FALSE;FALSE;95;6;1;16;NA;0.72;0.47;0.73
103;FALSE;FALSE;112;2;1;NA;NA;0.45;1.87;0.52
104;FALSE;FALSE;68;4;2;NA;NA;0.32;1.32;0.41
105;TRUE;FALSE;74;1;2;NA;NA;2.19;2.01;0.39
106;FALSE;FALSE;51;2;0;NA;NA;1.02;1.93;0.81
107;FALSE;FALSE;48;3;0;NA;NA;1.35;1.54;0.78
108;FALSE;FALSE;46;4;1;NA;NA;1.96;0.24;0.75
109;FALSE;FALSE;144;1;0;NA;NA;1.05;2.24;0.54
110;FALSE;FALSE;153;4;0;NA;NA;1.65;1.94;0.87
111;FALSE;FALSE;165;4;0;NA;NA;2.26;1.73;0.7
112;FALSE;FALSE;187;6;1;9;NA;1.48;2;0.63
113;FALSE;FALSE;56;1;0;NA;NA;1.04;2.23;0.27
114;FALSE;FALSE;81;5;2;NA;4;1.49;1.52;0.27
115;FALSE;FALSE;115;2;2;NA;NA;0.93;1.66;0.59
116;FALSE;FALSE;113;0;1;NA;NA;1.83;1.86;0.34
117;FALSE;FALSE;61;4;1;NA;NA;1.04;1.94;0.03
118;FALSE;FALSE;107;4;2;NA;NA;0.54;2.11;0.48
119;FALSE;FALSE;160;4;0;NA;NA;1.1;2.27;0.19
120;FALSE;FALSE;101;4;2;NA;NA;1.03;2.31;0.26
121;FALSE;FALSE;43;3;0;NA;NA;0.11;0.64;0.46
122;FALSE;FALSE;30;1;2;NA;NA;0.75;1.74;0.56
123;FALSE;FALSE;36;4;0;NA;NA;2.23;1.3;0.5
124;FALSE;FALSE;68;4;2;NA;NA;1.24;2.25;0.18
125;FALSE;FALSE;110;4;0;NA;NA;1.49;2.32;0.8
126;FALSE;FALSE;131;4;2;NA;NA;1.33;1.7;0.56
127;FALSE;FALSE;58;0;0;NA;NA;0.15;1.7;0.29
128;FALSE;FALSE;168;4;0;NA;NA;1.97;2.24;0.55
129;FALSE;FALSE;78;6;0;10;NA;1.84;2.03;0.14
130;TRUE;FALSE;11;4;2;NA;NA;0.76;1.83;0.31
131;FALSE;FALSE;66;4;0;NA;NA;1.44;1.38;0.11
132;FALSE;FALSE;71;0;0;NA;NA;0.56;2.06;0.52
133;FALSE;FALSE;55;4;2;NA;NA;2.35;1.37;0.36
134;FALSE;FALSE;70;5;0;NA;2;0.06;2.06;0.09
135;FALSE;FALSE;113;0;1;NA;NA;0.4;1.76;0.02
136;FALSE;FALSE;40;4;0;NA;NA;1.94;1.47;0.56
137;FALSE;FALSE;129;4;0;NA;NA;1.22;2.31;0.36
138;FALSE;FALSE;128;4;1;NA;NA;1.42;1.62;0.37
139;FALSE;FALSE;169;6;0;12;NA;2.29;2.49;0.41
140;FALSE;FALSE;58;1;1;NA;NA;0.42;2.47;0.14
141;FALSE;FALSE;59;0;0;NA;NA;1.89;1.97;0.27
142;FALSE;FALSE;54;4;2;NA;NA;1.9;2.26;0.1
143;FALSE;FALSE;19;6;0;4;NA;2.1;2.09;0.33
144;FALSE;FALSE;51;4;2;NA;NA;0.52;1.78;0.26
145;FALSE;FALSE;155;6;0;17;NA;0.86;2.49;0.31
146;FALSE;FALSE;98;4;2;NA;NA;0.28;1.99;0.48
147;FALSE;FALSE;16;3;0;NA;NA;1.54;1.87;0.24
148;FALSE;FALSE;101;2;2;NA;NA;1.47;2.06;0.5
149;FALSE;FALSE;87;1;2;NA;NA;0.88;1.55;0.65
150;FALSE;FALSE;164;4;0;NA;NA;1.52;1.62;0.61
151;FALSE;FALSE;148;4;0;NA;NA;2.01;1.49;0.32
152;FALSE;FALSE;165;4;1;NA;NA;1.09;2.3;0.44
153;FALSE;FALSE;190;4;2;NA;NA;2.22;2.16;0.68
154;FALSE;FALSE;96;0;0;NA;NA;1.23;2.11;0.68
155;FALSE;FALSE;25;2;2;NA;NA;1.72;1.98;0.25
156;TRUE;TRUE;25;1;2;NA;NA;2.11;2.38;0.3
157;FALSE;FALSE;31;6;0;17;NA;0.88;2.25;0.25
158;FALSE;FALSE;32;1;2;NA;NA;1.57;2.42;0.25
159;FALSE;FALSE;54;1;2;NA;NA;2.02;2.41;0.18
160;FALSE;FALSE;21;1;2;NA;NA;1.94;2.22;0.35
161;FALSE;FALSE;50;0;2;NA;NA;0.94;2.33;0.49
162;FALSE;FALSE;21;0;1;NA;NA;0.94;1.79;0.14
163;FALSE;FALSE;39;1;0;NA;NA;0.36;2.03;0.11
164;TRUE;FALSE;13;1;2;NA;NA;2.15;2.27;0.19
165;FALSE;FALSE;91;4;2;NA;NA;0.87;2.35;0.22
166;FALSE;FALSE;6;0;0;NA;NA;0.78;2.36;0.34
167;FALSE;FALSE;66;0;2;NA;NA;0.76;2;0.08
168;FALSE;FALSE;69;4;2;NA;NA;0.89;2.01;0.15
169;FALSE;FALSE;64;0;0;NA;NA;0.98;2.35;0.26
170;FALSE;FALSE;183;4;2;NA;NA;0.95;2.24;0.45
171;FALSE;FALSE;27;0;0;NA;NA;0.92;2.2;0.18
172;TRUE;FALSE;184;4;0;NA;NA;1.87;2.38;0.39
173;FALSE;FALSE;35;4;2;NA;NA;0.57;1.69;0.56
174;FALSE;FALSE;32;0;0;NA;NA;0.38;2.07;0.24
175;FALSE;FALSE;12;1;2;NA;NA;1.71;2.21;0.26
176;TRUE;FALSE;15;1;2;NA;NA;1.96;2.21;0.14
177;FALSE;FALSE;184;4;0;NA;NA;2.05;2.39;0.32
178;FALSE;FALSE;105;4;2;NA;NA;1.05;2.21;0.32
179;FALSE;FALSE;64;0;0;NA;NA;0.99;1.72;0.14
180;FALSE;FALSE;154;4;0;NA;NA;1.18;2.47;0.23
181;FALSE;FALSE;39;0;1;NA;NA;0.41;2.28;0.15
182;FALSE;FALSE;79;4;2;NA;NA;1.56;2.12;0.43
183;FALSE;FALSE;15;0;0;NA;NA;0.06;1.74;0.33
184;FALSE;FALSE;23;4;2;NA;NA;0.26;1.83;0.11
185;FALSE;FALSE;196;4;1;NA;NA;1.55;2.43;0.35
186;FALSE;FALSE;42;0;0;NA;NA;0.92;2;0.02
187;FALSE;FALSE;37;0;0;NA;NA;0.69;2.18;0.09
188;FALSE;FALSE;84;1;2;NA;NA;2.33;2.4;0.47
189;FALSE;FALSE;37;0;2;NA;NA;0.97;2.03;0.14
190;FALSE;FALSE;50;1;0;NA;NA;1.81;2.01;0.15
191;FALSE;FALSE;47;4;2;NA;NA;1.07;1.75;0.3
192;FALSE;FALSE;44;4;2;NA;NA;0.77;1.81;0.25
193;FALSE;FALSE;21;0;0;NA;NA;1.05;2.06;0.06
194;FALSE;FALSE;42;1;2;NA;NA;2.1;2.23;0.55
195;FALSE;FALSE;180;4;2;NA;NA;1.74;2.25;0.4
196;FALSE;FALSE;15;1;1;NA;NA;2.15;2.11;0.36
197;FALSE;FALSE;9;1;2;NA;NA;2.38;2.46;0.47
198;FALSE;FALSE;55;0;0;NA;NA;1.09;1.83;0.07
199;FALSE;FALSE;40;1;2;NA;NA;1.9;2.22;0.24
200;FALSE;FALSE;155;4;0;NA;NA;1.47;2.41;0.52
201;FALSE;FALSE;8;1;2;NA;NA;2.08;2.5;0.28
202;FALSE;FALSE;19;1;2;NA;NA;2.06;2.39;0.35
203;FALSE;FALSE;33;1;2;NA;NA;2.06;2.21;0.35
204;FALSE;FALSE;24;1;2;NA;NA;2.09;2.16;0.22
205;FALSE;FALSE;15;1;2;NA;NA;2.05;2.28;0.29
206;FALSE;FALSE;13;1;2;NA;NA;1.98;2.24;0.23
207;FALSE;FALSE;52;1;2;NA;NA;1.67;2.39;0.18
208;TRUE;FALSE;195;4;0;NA;NA;1.71;2.35;0.33
209;FALSE;FALSE;184;4;0;NA;NA;1.68;2.08;0.42
210;FALSE;FALSE;27;1;2;NA;NA;2.16;2.31;0.3
211;TRUE;FALSE;17;1;2;NA;NA;2.06;1.93;0.17
212;TRUE;FALSE;178;4;0;NA;NA;1.75;2.45;0.32
213;FALSE;FALSE;66;1;2;NA;NA;2.1;2.16;0.35
214;FALSE;FALSE;34;1;2;NA;NA;2.04;2.43;0.26
215;FALSE;FALSE;14;1;2;NA;NA;1.91;2.19;0.16
216;FALSE;FALSE;5;1;2;NA;NA;1.73;2.29;0.16
217;FALSE;FALSE;3;1;2;NA;NA;2.16;2.45;0.24
218;FALSE;FALSE;10;1;2;NA;NA;1.74;1.97;0.19
219;FALSE;FALSE;20;1;2;NA;NA;2.07;2.38;0.41
220;FALSE;FALSE;8;1;2;NA;NA;2.01;2.17;0.42
221;FALSE;FALSE;29;1;2;NA;NA;2.41;2.37;0.3
222;FALSE;FALSE;12;1;2;NA;NA;2.35;2.22;0.21
223;FALSE;FALSE;18;1;0;NA;NA;2.26;2.29;0.22
224;FALSE;FALSE;36;1;2;NA;NA;2.21;2.4;0.28
225;FALSE;FALSE;13;1;2;NA;NA;2.05;1.93;0.06
226;FALSE;FALSE;196;4;0;NA;NA;1.67;2.09;0.38
227;FALSE;FALSE;17;1;2;NA;NA;2.19;2.49;0.29
228;FALSE;FALSE;162;4;0;NA;NA;1.52;2.21;0.46
229;FALSE;FALSE;17;1;2;NA;NA;2.27;2.5;0.34
230;TRUE;FALSE;15;1;2;NA;NA;1.94;1.98;0.06
231;FALSE;FALSE;188;4;0;NA;NA;1.51;2.19;0.5
232;FALSE;FALSE;4;1;2;NA;NA;2.18;2.12;0.15
233;FALSE;FALSE;199;4;0;NA;NA;2.08;2.26;0.37
234;FALSE;FALSE;195;4;0;NA;NA;1.9;2.21;0.44
235;FALSE;FALSE;29;1;2;NA;NA;1.78;2.23;0.12
