CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
28;TRUE;FALSE;acs;3;1.82;1.75;0.76;38;0.2;NA;NA;13;0;28;28
29;TRUE;FALSE;mmas;3;3.7;5.5;0.39;74;NA;NA;NA;19;0;29;29
39;TRUE;FALSE;eas;3;1.43;2.53;0.53;60;NA;NA;599;33;1;39;39
59;TRUE;FALSE;acs;3;2.84;0.34;0.69;33;0.46;NA;NA;8;0;59;59
99;TRUE;FALSE;acs;3;2.84;2.93;0.18;39;0.95;NA;NA;12;0;99;99
171;TRUE;FALSE;acs;3;2.96;3.09;0.38;29;0.43;NA;NA;8;1;171;171
191;TRUE;FALSE;acs;3;2.93;5.76;0.74;13;0.03;NA;NA;10;0;191;191
209;TRUE;FALSE;acs;3;3.02;5.27;0.67;12;0.23;NA;NA;8;0;209;209
230;TRUE;FALSE;acs;3;2.6;3.13;0.24;32;0.3;NA;NA;14;0;230;230
247;TRUE;FALSE;acs;3;1.84;3.96;0.71;22;0.39;NA;NA;12;0;247;247
258;TRUE;FALSE;acs;3;2.23;3.3;0.79;41;0.21;NA;NA;13;0;258;258
272;TRUE;FALSE;acs;3;2.83;4.83;0.22;32;0.49;NA;NA;12;0;272;272
276;TRUE;FALSE;acs;3;2.46;7.68;0.61;31;0.27;NA;NA;12;0;276;276
288;TRUE;FALSE;acs;3;2.07;3.47;0.72;44;0.26;NA;NA;12;0;288;288
301;TRUE;FALSE;acs;3;2.06;1.63;0.28;29;0.35;NA;NA;17;0;301;301
303;TRUE;FALSE;acs;3;2.23;4.43;0.73;21;0.34;NA;NA;14;0;303;303
355;TRUE;FALSE;acs;3;1.83;4.4;0.64;35;0.06;NA;NA;8;0;355;355
360;TRUE;FALSE;acs;3;2.16;2.47;0.4;26;0.54;NA;NA;17;0;360;360
384;TRUE;FALSE;acs;3;2.53;2.82;0.28;31;0.39;NA;NA;13;0;384;384
412;TRUE;FALSE;acs;3;2.8;7.36;0.36;31;0.35;NA;NA;11;0;412;412
451;TRUE;FALSE;acs;3;1.93;4.31;0.56;38;0.09;NA;NA;8;0;451;451
470;TRUE;FALSE;acs;3;2.19;6.58;0.32;36;0.4;NA;NA;9;0;470;470
486;TRUE;FALSE;acs;3;3.23;9.02;0.36;43;0.44;NA;NA;8;0;486;486
504;TRUE;FALSE;acs;3;2.57;7.27;0.38;16;0.3;NA;NA;12;0;504;504
535;TRUE;FALSE;acs;3;2.21;7.29;0.38;20;0.34;NA;NA;12;0;535;535
546;TRUE;FALSE;acs;3;3.23;9;0.37;46;0.36;NA;NA;10;0;546;546
574;TRUE;FALSE;acs;3;3.28;9.34;0.4;47;0.4;NA;NA;10;0;574;574
588;TRUE;FALSE;acs;3;3.01;8.73;0.33;46;0.48;NA;NA;10;0;588;588
603;TRUE;FALSE;acs;3;3.22;9.45;0.35;45;0.41;NA;NA;8;0;603;603
605;TRUE;FALSE;acs;3;3.09;9.07;0.32;48;0.36;NA;NA;12;0;605;605
609;TRUE;FALSE;acs;3;2.91;8.7;0.34;46;0.53;NA;NA;10;0;609;609
610;TRUE;FALSE;acs;3;2.87;8.5;0.29;47;0.53;NA;NA;9;0;610;610
624;TRUE;FALSE;acs;3;3.4;8.68;0.37;49;0.37;NA;NA;11;0;624;624
646;TRUE;TRUE;acs;3;3.1;8.85;0.3;46;0.34;NA;NA;12;0;646;646
657;TRUE;FALSE;acs;3;3.12;8.61;0.35;48;0.33;NA;NA;13;0;657;657
