network_name;problem_type;number_of_runs;best_known_solution;components;single_components;multiple_components;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;max_degree;min_degree;average_degree;average_regular_in_degree;average_elite_in_degree;average_elite_out_degree;best_nodes;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BH-90-L0;min;20;0.12464368;1800;1721;79;10599;10144;455;1800;0;1800;8799;898;0;7901;105;0;1.66034531559581;0.830343059936908;0.826373626373626;19.3384615384615;1;1;59;0.1;0;0;1;6;1;9.43485234456081e-05;0.957071421832248;0.0429285781677517;0.169827342202095;0;0.169827342202095;0.10205705193772;0;0.89794294806228
