CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
84;FALSE;mmas;3;3.6;1.67;0.46;74;NA;NA;NA;44;0
85;FALSE;acs;3;1.72;5.42;0.83;38;0.78;NA;NA;38;0
86;FALSE;eas;1;4.22;0.42;0.34;86;NA;NA;621;15;1
87;FALSE;mmas;2;0.47;7.92;0.09;62;NA;NA;NA;26;1
88;FALSE;ras;0;2.97;2.92;0.59;14;NA;12;NA;NA;NA
89;FALSE;ras;3;0.16;1.05;0.15;20;NA;31;NA;18;0
90;FALSE;as;1;2.66;6.05;0.65;68;NA;NA;NA;41;1
91;FALSE;acs;0;3.91;8.55;0.4;44;0.09;NA;NA;NA;NA
92;FALSE;mmas;2;1.41;3.55;0.89;92;NA;NA;NA;29;1
93;FALSE;eas;1;2.03;2.3;0.03;32;NA;NA;668;35;1
94;FALSE;as;3;4.53;7.3;0.52;80;NA;NA;NA;12;0
95;FALSE;ras;2;3.28;9.8;0.28;8;NA;68;NA;46;1
96;FALSE;mmas;0;0.78;4.8;0.77;56;NA;NA;NA;NA;NA
97;FALSE;acs;0;2.74;1.51;0.82;84;0.67;NA;NA;NA;NA
98;FALSE;mmas;2;0.24;6.51;0.32;36;NA;NA;NA;43;0
99;FALSE;as;1;3.99;4.01;0.07;12;NA;NA;NA;31;0
100;FALSE;ras;3;1.49;9.01;0.57;60;NA;7;NA;8;1
101;FALSE;acs;2;4.61;0.26;0.94;72;0.05;NA;NA;37;0
102;FALSE;eas;0;2.11;5.26;0.45;24;NA;NA;141;NA;NA
103;TRUE;mmas;3;3.36;2.76;0.2;48;NA;NA;NA;26;1
104;FALSE;ras;1;0.86;7.76;0.69;96;NA;70;NA;49;0
105;FALSE;acs;1;2.42;3.39;0.26;54;0.86;NA;NA;6;0
106;FALSE;eas;3;4.92;8.39;0.76;6;NA;NA;375;29;1
107;FALSE;ras;2;3.67;5.89;0.01;78;NA;89;NA;17;0
108;FALSE;as;0;1.17;0.89;0.51;30;NA;NA;NA;NA;NA
109;FALSE;as;2;1.8;2.14;0.63;18;NA;NA;NA;11;0
110;FALSE;eas;0;4.3;7.14;0.14;66;NA;NA;94;NA;NA
111;FALSE;acs;3;0.55;4.64;0.38;90;0.48;NA;NA;46;1
112;FALSE;mmas;1;3.05;9.64;0.88;42;NA;NA;NA;23;0
113;FALSE;as;2;4.14;9.33;0.48;57;NA;NA;NA;21;1
114;FALSE;ras;0;1.64;4.33;0.97;9;NA;42;NA;NA;NA
115;FALSE;eas;1;0.39;1.83;0.23;81;NA;NA;258;10;1
116;FALSE;acs;3;2.89;6.83;0.72;33;0.51;NA;NA;33;0
117;FALSE;ras;1;4.77;5.58;0.6;21;NA;54;NA;27;1
118;FALSE;mmas;3;2.27;0.58;0.11;69;NA;NA;NA;50;0
119;FALSE;as;0;3.52;8.08;0.35;93;NA;NA;NA;NA;NA
120;FALSE;eas;2;1.02;3.08;0.85;45;NA;NA;164;16;1
121;FALSE;mmas;1;1.33;7.45;0.79;75;NA;NA;NA;47;1
122;FALSE;ras;3;3.83;2.45;0.29;27;NA;23;NA;24;0
123;FALSE;acs;0;0.08;9.95;0.04;51;0.33;NA;NA;NA;NA
124;FALSE;eas;2;2.58;4.95;0.54;99;NA;NA;23;36;1
125;FALSE;acs;2;1.96;8.7;0.17;15;0.95;NA;NA;41;1
126;FALSE;mmas;0;4.46;3.7;0.66;63;NA;NA;NA;NA;NA
127;FALSE;eas;1;3.21;1.2;0.41;39;NA;NA;305;30;1
128;FALSE;as;3;0.71;6.2;0.91;87;NA;NA;NA;7;0
129;FALSE;ras;1;4.12;4.84;0.46;72;NA;14;NA;12;1
130;FALSE;as;3;1.62;9.84;0.95;24;NA;NA;NA;35;0
131;FALSE;eas;0;2.87;2.34;0.7;48;NA;NA;589;NA;NA
132;FALSE;acs;2;0.37;7.34;0.21;96;0.1;NA;NA;23;1
133;FALSE;as;1;1;8.59;0.83;36;NA;NA;NA;18;1
134;FALSE;eas;3;3.5;3.59;0.33;84;NA;NA;495;41;0
135;FALSE;acs;0;2.25;6.09;0.09;60;0.73;NA;NA;NA;NA
136;FALSE;mmas;2;4.75;1.09;0.58;12;NA;NA;NA;6;1
137;FALSE;acs;1;2.56;9.21;0.52;78;0.79;NA;NA;43;1
138;FALSE;mmas;3;0.06;4.21;0.02;30;NA;NA;NA;20;0
139;FALSE;as;0;3.81;6.71;0.27;6;NA;NA;NA;NA;NA
140;FALSE;ras;2;1.31;1.71;0.77;54;NA;45;NA;32;1
141;FALSE;ras;3;4.44;7.96;0.64;66;NA;58;NA;15;0
142;FALSE;mmas;1;1.94;2.96;0.15;18;NA;NA;NA;38;1
143;FALSE;as;2;3.19;5.46;0.4;42;NA;NA;NA;49;1
144;FALSE;eas;0;0.69;0.46;0.89;90;NA;NA;729;NA;NA
145;FALSE;eas;2;3.97;9.52;0.12;21;NA;NA;612;45;0
146;FALSE;as;0;1.47;4.52;0.61;69;NA;NA;NA;NA;NA
147;FALSE;mmas;3;2.72;7.02;0.86;93;NA;NA;NA;10;1
148;FALSE;ras;1;0.22;2.02;0.36;45;NA;11;NA;33;0
149;FALSE;as;2;0.84;3.27;0.74;81;NA;NA;NA;28;0
150;FALSE;ras;0;3.34;8.27;0.24;33;NA;98;NA;NA;NA
151;TRUE;acs;3;2.09;0.77;0.49;9;0.57;NA;NA;16;1
152;FALSE;eas;1;4.59;5.77;0.98;57;NA;NA;518;39;0
153;FALSE;acs;0;4.9;2.65;0.8;27;0.26;NA;NA;NA;NA
154;FALSE;eas;2;2.4;7.65;0.3;75;NA;NA;659;25;0
155;FALSE;ras;3;1.15;5.15;0.55;51;NA;67;NA;36;1
156;FALSE;mmas;1;3.65;0.15;0.06;99;NA;NA;NA;13;0
157;FALSE;eas;1;1.78;6.4;0.67;15;NA;NA;378;19;0
158;FALSE;as;3;4.28;1.4;0.18;63;NA;NA;NA;42;1
159;FALSE;mmas;0;0.53;8.9;0.43;87;NA;NA;NA;NA;NA
160;FALSE;acs;2;3.03;3.9;0.92;39;0.89;NA;NA;7;0
161;FALSE;ras;0;3.73;7.49;0.5;53;NA;72;NA;NA;NA
162;FALSE;mmas;2;1.23;2.49;1;5;NA;NA;NA;13;1
163;FALSE;eas;3;2.48;4.99;0.26;77;NA;NA;132;47;0
164;FALSE;as;1;4.98;9.99;0.75;29;NA;NA;NA;24;1
165;FALSE;mmas;0;1.86;1.24;0.88;41;NA;NA;NA;NA;NA
166;FALSE;acs;2;4.36;6.24;0.38;89;0.37;NA;NA;18;1
167;FALSE;as;3;3.11;8.74;0.63;17;NA;NA;NA;30;0
168;FALSE;ras;1;0.61;3.74;0.13;65;NA;34;NA;7;1
169;FALSE;mmas;0;0.3;5.62;0.19;11;NA;NA;NA;NA;NA
170;FALSE;ras;2;2.8;0.62;0.69;59;NA;3;NA;38;1
171;FALSE;eas;3;4.05;3.12;0.44;35;NA;NA;85;27;0
172;FALSE;acs;1;1.55;8.12;0.94;83;0.56;NA;NA;50;1
173;FALSE;mmas;1;3.42;4.37;0.32;23;NA;NA;NA;33;1
174;FALSE;acs;3;0.92;9.37;0.81;71;0.18;NA;NA;10;0
175;FALSE;eas;0;4.67;1.87;0.57;95;NA;NA;366;NA;NA
176;FALSE;as;2;2.17;6.87;0.07;47;NA;NA;NA;44;1
177;FALSE;acs;3;3.26;2.18;0.1;14;0.84;NA;NA;23;1
178;FALSE;eas;1;0.76;7.18;0.6;62;NA;NA;155;46;0
179;FALSE;ras;0;2.01;9.68;0.35;38;NA;56;NA;NA;NA
180;FALSE;mmas;2;4.51;4.68;0.84;86;NA;NA;NA;34;0
181;FALSE;acs;1;3.89;0.93;0.23;50;0.46;NA;NA;28;0
182;FALSE;mmas;3;1.39;5.93;0.72;98;NA;NA;NA;5;1
183;FALSE;ras;2;0.14;8.43;0.47;26;NA;19;NA;40;0
184;FALSE;mmas;3;2.38;5.69;0.26;51;NA;NA;NA;33;1
185;FALSE;acs;0;1.74;2.75;0.85;22;0.58;NA;NA;NA;NA
186;FALSE;mmas;3;4.35;3.61;0.19;5;NA;NA;NA;26;0
187;FALSE;ras;3;4.87;3.25;0.34;87;NA;17;NA;27;1
188;FALSE;acs;2;2.7;7.21;0.39;11;0.39;NA;NA;39;1
189;FALSE;acs;3;0.76;5.28;0.72;31;0.79;NA;NA;32;1
190;FALSE;mmas;0;3.25;5.32;0.65;92;NA;NA;NA;NA;NA
191;FALSE;mmas;2;1.25;0.8;0.49;38;NA;NA;NA;30;0
192;FALSE;mmas;0;3.96;3.24;0.16;16;NA;NA;NA;NA;NA
193;FALSE;acs;1;2.91;2.5;0.56;11;0.69;NA;NA;23;0
194;FALSE;acs;3;3.59;6.11;0.36;97;0.01;NA;NA;31;1
195;FALSE;acs;1;3.53;1.91;0.38;39;0.48;NA;NA;29;1
196;TRUE;acs;3;3.11;5.06;0.14;25;0.42;NA;NA;28;1
197;FALSE;eas;0;3.52;2.74;0.68;6;NA;NA;477;NA;NA
198;FALSE;as;0;0.76;2.84;0.41;32;NA;NA;NA;NA;NA
199;FALSE;acs;0;2.48;2.19;0.92;48;0.58;NA;NA;NA;NA
200;FALSE;mmas;3;4.53;7.52;0.19;6;NA;NA;NA;45;1
201;FALSE;as;3;2.82;5.66;0.75;12;NA;NA;NA;8;0
202;FALSE;acs;0;1.78;4.8;0.07;7;0.78;NA;NA;NA;NA
203;FALSE;eas;0;2.83;2.34;0.33;28;NA;NA;593;NA;NA
204;FALSE;mmas;2;4.73;0.82;0.18;43;NA;NA;NA;25;1
205;FALSE;mmas;3;4.58;3.93;0.48;44;NA;NA;NA;40;0
206;FALSE;mmas;2;0.91;0.53;0.12;22;NA;NA;NA;16;0
207;FALSE;eas;1;0.46;0.09;0.67;14;NA;NA;198;50;0
208;FALSE;ras;0;5;0.25;0.58;33;NA;97;NA;NA;NA
209;FALSE;mmas;3;2.92;2.48;0.21;39;NA;NA;NA;16;1
210;FALSE;mmas;3;3.91;3.08;0.31;25;NA;NA;NA;11;1
211;FALSE;mmas;3;0.86;3.81;0.19;21;NA;NA;NA;27;1
212;FALSE;acs;0;1.58;2.38;0.14;55;0.41;NA;NA;NA;NA
213;FALSE;acs;3;1.33;1.67;0.88;49;0.24;NA;NA;6;0
214;FALSE;acs;2;1.47;3.8;0.17;58;0.7;NA;NA;5;0
215;FALSE;ras;1;3.82;4.7;0.22;58;NA;8;NA;20;0
216;FALSE;as;3;0.88;9.38;0.42;36;NA;NA;NA;23;0
217;FALSE;mmas;2;4.89;1.19;0.08;46;NA;NA;NA;36;0
218;FALSE;ras;3;0.97;1.97;0.68;24;NA;22;NA;9;1
219;FALSE;eas;3;3.48;0.62;0.59;26;NA;NA;68;24;0
220;FALSE;eas;3;1.01;0.48;0.95;9;NA;NA;27;28;1
221;FALSE;ras;0;1.4;1.21;0.21;15;NA;3;NA;NA;NA
222;FALSE;eas;2;3.52;0.42;0.19;46;NA;NA;536;26;0
223;FALSE;acs;3;0.26;3.74;0.64;62;0.62;NA;NA;38;0
224;FALSE;ras;1;3.54;1.54;0.19;85;NA;60;NA;36;1
225;FALSE;mmas;3;1.5;5.45;0.63;10;NA;NA;NA;10;1
226;FALSE;eas;1;2.46;5.67;0.85;53;NA;NA;269;13;0
227;FALSE;mmas;2;2.71;2.34;0.02;27;NA;NA;NA;31;1
228;FALSE;eas;3;0.18;3.18;0.13;22;NA;NA;607;26;0
229;FALSE;ras;2;1.2;1.81;0.1;43;NA;88;NA;24;0
230;FALSE;acs;0;0.63;1.81;0.85;32;0.77;NA;NA;NA;NA
231;FALSE;eas;1;2.55;7.7;0.69;79;NA;NA;750;15;1
232;FALSE;as;1;2.13;6.2;0.18;19;NA;NA;NA;26;0
233;FALSE;mmas;2;2;1.08;0.81;17;NA;NA;NA;42;0
234;FALSE;acs;1;1.83;3.89;0.14;25;0.79;NA;NA;23;0
235;FALSE;mmas;2;2.88;3.64;0.18;34;NA;NA;NA;36;0
236;FALSE;ras;1;1.16;4.15;0.26;37;NA;45;NA;15;0
237;FALSE;as;0;1.61;3.52;0.7;64;NA;NA;NA;NA;NA
238;FALSE;acs;1;2.55;0.72;0.53;68;0.26;NA;NA;12;0
239;FALSE;eas;3;0.11;1.02;0.34;37;NA;NA;609;5;0
240;FALSE;acs;2;0.64;0.34;0.71;13;0.99;NA;NA;41;1
241;FALSE;mmas;3;2.19;0.44;0.65;32;NA;NA;NA;34;0
242;FALSE;acs;0;0.91;3.25;0.89;21;0.62;NA;NA;NA;NA
243;FALSE;mmas;3;1.2;5.79;0.46;14;NA;NA;NA;47;0
244;FALSE;ras;3;0.97;6.03;0.46;28;NA;41;NA;36;1
245;TRUE;acs;3;1.96;1.05;0.39;30;0.72;NA;NA;18;1
246;FALSE;mmas;0;4.29;8.28;0.1;88;NA;NA;NA;NA;NA
247;FALSE;eas;0;4.14;1.27;0.4;80;NA;NA;406;NA;NA
248;FALSE;acs;0;3.56;3.35;0.28;69;0.11;NA;NA;NA;NA
249;FALSE;acs;3;1.11;6.82;0.42;35;0.45;NA;NA;19;1
250;FALSE;ras;0;2.44;5.16;0.79;46;NA;63;NA;NA;NA
251;FALSE;mmas;3;3.92;0.97;0.3;10;NA;NA;NA;21;1
252;FALSE;acs;3;0.82;2.61;0.41;14;0.18;NA;NA;19;1
253;FALSE;mmas;3;1.79;2.63;0.68;37;NA;NA;NA;29;1
254;FALSE;as;0;3.23;3.39;0.04;36;NA;NA;NA;NA;NA
255;FALSE;ras;3;4.65;1.99;0.03;29;NA;95;NA;25;0
256;FALSE;eas;2;4.63;5.88;0.72;58;NA;NA;495;34;1
257;FALSE;acs;0;3.01;2.47;0.49;13;0.91;NA;NA;NA;NA
258;FALSE;as;3;0.76;3.88;0.71;41;NA;NA;NA;39;1
259;FALSE;mmas;2;2.82;0.38;0.32;61;NA;NA;NA;21;1
260;TRUE;acs;3;2.82;1.7;0.26;28;0.78;NA;NA;21;1
261;TRUE;acs;3;4.55;0.18;0.49;51;0.25;NA;NA;12;1
262;FALSE;ras;0;2.12;5.23;0.4;54;NA;99;NA;NA;NA
263;FALSE;as;0;2.46;3;0.66;33;NA;NA;NA;NA;NA
264;FALSE;ras;0;1.01;0.62;0.53;31;NA;96;NA;NA;NA
265;FALSE;ras;2;1.87;1.14;0.28;39;NA;96;NA;44;1
266;FALSE;as;3;0.69;3.3;0.2;30;NA;NA;NA;19;1
267;FALSE;ras;1;4;1.43;0.04;68;NA;66;NA;11;0
268;FALSE;acs;1;3.09;0.88;0.26;28;0.69;NA;NA;35;0
269;FALSE;ras;3;1.62;3.22;0.82;36;NA;41;NA;26;0
270;FALSE;eas;3;4.77;4.98;0.58;38;NA;NA;8;29;1
271;FALSE;acs;2;4.72;4.13;0.44;35;0.47;NA;NA;18;1
272;FALSE;as;0;2.38;0.58;0.12;45;NA;NA;NA;NA;NA
273;FALSE;as;3;2.48;1.91;0.42;96;NA;NA;NA;9;1
274;FALSE;mmas;1;2.98;3;0.24;65;NA;NA;NA;30;1
275;FALSE;mmas;3;3.04;6.73;0.69;49;NA;NA;NA;25;0
276;FALSE;as;3;3.58;2.98;0.82;25;NA;NA;NA;27;1
277;FALSE;mmas;3;2.68;0.97;0.6;17;NA;NA;NA;26;0
278;FALSE;eas;0;4.01;0.85;0.36;61;NA;NA;76;NA;NA
279;FALSE;mmas;1;3.68;3.49;0.16;39;NA;NA;NA;23;1
280;FALSE;mmas;2;3.64;4.45;0.55;45;NA;NA;NA;22;1
281;FALSE;mmas;2;1.8;7.99;0.72;55;NA;NA;NA;21;1
282;FALSE;acs;3;0.48;1.82;0.22;58;0.77;NA;NA;7;1
283;FALSE;mmas;3;2.26;4.06;0.7;74;NA;NA;NA;8;0
284;FALSE;as;3;1.56;0.07;0.2;25;NA;NA;NA;24;1
285;FALSE;mmas;2;2.51;3.38;0.19;57;NA;NA;NA;23;0
286;FALSE;acs;1;0.77;3.13;0.54;21;0.39;NA;NA;22;1
287;FALSE;mmas;2;4.24;6.97;0.58;46;NA;NA;NA;39;1
288;FALSE;acs;3;2.64;3.14;0.24;49;0.44;NA;NA;35;0
289;FALSE;as;0;3.24;8.27;0.24;8;NA;NA;NA;NA;NA
290;FALSE;eas;3;2.58;0.95;0.8;8;NA;NA;746;19;0
291;FALSE;acs;3;1.74;0.2;0.43;13;0.78;NA;NA;28;1
292;FALSE;eas;3;4.13;1.94;0.47;67;NA;NA;286;36;0
293;FALSE;mmas;3;3.46;3.07;0.58;70;NA;NA;NA;26;1
294;FALSE;as;2;2.34;2.15;0.64;58;NA;NA;NA;23;0
295;FALSE;as;0;1.45;4.19;0.42;45;NA;NA;NA;NA;NA
296;FALSE;eas;3;0.41;0.04;0.67;21;NA;NA;374;6;1
297;FALSE;eas;3;0.65;1.68;0.35;34;NA;NA;343;39;1
298;FALSE;acs;1;3.17;6.26;0.49;25;0.3;NA;NA;32;0
299;FALSE;as;0;3.8;2.42;0.79;53;NA;NA;NA;NA;NA
300;FALSE;mmas;3;0.49;0.16;0.36;21;NA;NA;NA;29;1
301;FALSE;ras;1;3.36;2.73;0.32;34;NA;11;NA;9;1
302;FALSE;acs;3;2.54;2.15;0.19;10;0.43;NA;NA;9;0
303;FALSE;eas;0;2.36;2.6;0.68;51;NA;NA;641;NA;NA
304;FALSE;acs;3;2.65;4.77;0.67;26;0.55;NA;NA;41;1
305;FALSE;as;2;0.29;0.3;0.48;48;NA;NA;NA;20;1
306;FALSE;mmas;2;3.34;5.96;0.21;45;NA;NA;NA;12;1
307;FALSE;mmas;3;1.6;1.95;0.03;10;NA;NA;NA;26;1
308;FALSE;eas;3;3.96;3.3;0.38;9;NA;NA;286;18;1
309;FALSE;as;1;1.2;0.69;0.44;14;NA;NA;NA;16;0
310;FALSE;acs;0;1.37;2;0.5;11;0.34;NA;NA;NA;NA
311;FALSE;ras;1;2.12;2.64;0.28;22;NA;87;NA;21;1
312;FALSE;acs;2;4.35;2.87;0.41;20;0.44;NA;NA;6;1
313;FALSE;acs;1;1.49;1.25;0.4;20;0.84;NA;NA;25;0
314;FALSE;ras;3;2.46;4.05;0.52;47;NA;91;NA;15;1
315;FALSE;acs;3;2.72;2.09;0.52;14;0.51;NA;NA;25;1
316;FALSE;as;3;4.41;7.35;0.5;32;NA;NA;NA;21;1
317;FALSE;acs;1;2.17;0.2;0.41;62;0.41;NA;NA;13;1
318;FALSE;mmas;0;3.89;0.62;0.07;75;NA;NA;NA;NA;NA
319;FALSE;mmas;2;1.22;9.31;0.12;76;NA;NA;NA;36;0
320;FALSE;ras;3;2.96;6.01;0.6;39;NA;59;NA;19;0
321;FALSE;ras;3;2.51;1.87;0.34;78;NA;89;NA;8;1
322;FALSE;mmas;3;0.68;1.36;0.59;53;NA;NA;NA;29;1
323;FALSE;eas;3;4.54;5.63;0.31;36;NA;NA;152;34;1
324;FALSE;mmas;1;3.19;0.74;0.15;13;NA;NA;NA;28;1
325;FALSE;ras;3;0.85;0.83;0.75;26;NA;33;NA;21;1
326;FALSE;eas;0;2.07;2.86;0.35;74;NA;NA;456;NA;NA
327;FALSE;mmas;1;2.64;4.47;0.18;32;NA;NA;NA;16;1
328;FALSE;as;3;2.89;6.19;0.19;26;NA;NA;NA;47;1
329;FALSE;acs;0;0.37;0.26;0.85;27;0.62;NA;NA;NA;NA
330;FALSE;ras;0;0.7;0.52;0.19;42;NA;9;NA;NA;NA
331;FALSE;mmas;3;3.79;0.82;0.56;85;NA;NA;NA;31;0
332;FALSE;acs;2;3.5;3.14;0.54;50;0.35;NA;NA;11;0
333;FALSE;acs;2;3.64;1.9;0.24;59;0.58;NA;NA;40;0
334;FALSE;ras;3;3.27;3.49;0.06;31;NA;70;NA;35;0
335;FALSE;acs;3;4.35;6.1;0.12;58;0.94;NA;NA;41;0
336;FALSE;acs;2;2.55;0.87;0.36;23;0.65;NA;NA;20;0
337;FALSE;mmas;2;1.42;0.25;0.59;13;NA;NA;NA;16;0
338;FALSE;acs;3;2.7;3.07;0.58;37;0.27;NA;NA;38;1
339;FALSE;mmas;2;4.58;2.22;0.98;33;NA;NA;NA;13;0
340;FALSE;acs;2;4.56;5.33;0.1;22;0.17;NA;NA;19;1
341;FALSE;ras;2;1.01;0.64;0.83;8;NA;6;NA;33;0
342;FALSE;as;2;1.98;4.16;0.36;33;NA;NA;NA;34;0
343;FALSE;mmas;1;2.12;1.32;0.17;14;NA;NA;NA;38;1
344;FALSE;mmas;1;2.62;2.93;0.74;12;NA;NA;NA;24;1
345;FALSE;acs;1;3.1;4.85;0.51;30;0.41;NA;NA;13;1
346;FALSE;mmas;1;1.96;0.09;0.66;59;NA;NA;NA;40;0
347;FALSE;acs;3;3.7;2.21;0.07;57;0.11;NA;NA;32;0
348;FALSE;ras;3;4.46;0.65;0.41;18;NA;40;NA;18;0
349;FALSE;as;3;2.29;3.27;0.55;16;NA;NA;NA;39;1
350;FALSE;acs;1;2.17;1.12;0.03;6;0.53;NA;NA;16;1
351;FALSE;acs;3;2.41;5.08;0.14;12;0.73;NA;NA;24;1
352;FALSE;mmas;2;1.79;1.32;0.67;6;NA;NA;NA;15;0
