CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
17;TRUE;FALSE;as;3;4.34;1.06;0.51;65;NA;NA;NA;8;0;17;17
27;TRUE;FALSE;acs;3;2.16;1.68;0.82;23;0.73;NA;NA;28;0;27;27
31;TRUE;FALSE;eas;3;2.78;5.43;0.44;83;NA;NA;360;45;0;31;31
87;TRUE;FALSE;acs;3;2.51;6.6;0.54;6;0.16;NA;NA;47;0;87;87
89;TRUE;FALSE;ras;3;4.07;2.23;0.48;48;NA;42;NA;9;0;89;89
124;TRUE;FALSE;acs;3;4.34;8.36;0.61;10;0.7;NA;NA;42;0;124;124
171;TRUE;FALSE;acs;3;2.38;0.57;0.33;44;0.96;NA;NA;40;0;171;171
203;TRUE;FALSE;acs;3;4.26;3.87;0.38;13;0.11;NA;NA;40;1;203;203
212;TRUE;FALSE;acs;3;1.8;1.27;0.91;42;0.64;NA;NA;34;0;212;212
237;TRUE;FALSE;acs;3;2.17;2.78;0.85;15;0.6;NA;NA;24;1;237;237
280;TRUE;FALSE;acs;3;2.14;1.62;0.93;46;0.49;NA;NA;29;0;280;280
304;TRUE;FALSE;ras;3;2.16;1.4;0.98;68;NA;16;NA;31;0;304;304
314;TRUE;FALSE;acs;3;2.5;0.42;0.87;35;0.74;NA;NA;15;0;314;314
323;TRUE;FALSE;acs;3;1.14;2.96;0.88;20;0.84;NA;NA;17;0;323;323
336;TRUE;FALSE;acs;3;3.3;9.21;0.68;21;0.52;NA;NA;46;0;336;336
347;TRUE;FALSE;ras;3;2.61;0.51;0.99;68;NA;37;NA;38;0;347;347
364;TRUE;FALSE;acs;3;2.51;0.38;0.92;24;0.83;NA;NA;11;0;364;364
420;TRUE;FALSE;ras;3;2.74;1.55;0.93;71;NA;20;NA;35;0;420;420
468;TRUE;FALSE;ras;3;2.34;0.7;0.98;71;NA;17;NA;36;0;468;468
491;TRUE;FALSE;ras;3;3.05;0.65;1;69;NA;42;NA;34;0;491;491
501;TRUE;FALSE;ras;3;2.97;1.45;0.98;77;NA;26;NA;37;0;501;501
505;TRUE;FALSE;ras;3;2.47;1.85;0.92;59;NA;14;NA;34;0;505;505
535;TRUE;FALSE;ras;3;2.3;0.78;0.98;66;NA;18;NA;35;0;535;535
554;TRUE;TRUE;ras;3;2.43;0.92;0.92;66;NA;17;NA;36;0;554;554
589;TRUE;FALSE;ras;3;2.61;0.77;0.96;74;NA;24;NA;37;0;589;589
608;TRUE;FALSE;ras;3;2.35;0.7;0.94;65;NA;14;NA;33;0;608;608
619;TRUE;FALSE;ras;3;2.38;0.89;0.96;62;NA;13;NA;36;0;619;619
630;TRUE;FALSE;ras;3;2.8;1.51;0.98;66;NA;20;NA;34;0;630;630
694;TRUE;FALSE;ras;3;2.38;1.03;0.9;69;NA;22;NA;34;0;694;694
712;TRUE;FALSE;ras;3;2.39;0.79;0.93;64;NA;13;NA;35;0;712;712
