CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
195;FALSE;120;5;2;NA;4;1.97;2.37;0.72
196;FALSE;89;3;0;NA;NA;0.25;2.08;0.78
197;FALSE;53;4;0;NA;NA;1.76;2.39;0.71
198;FALSE;86;4;0;NA;NA;2.25;1.75;0.42
199;FALSE;103;4;2;NA;NA;1.68;2.38;0.86
200;FALSE;107;4;2;NA;NA;1.67;2.33;0.62
201;FALSE;67;4;0;NA;NA;1.66;2.39;0.66
202;FALSE;127;4;2;NA;NA;2.32;1.82;0.84
203;FALSE;110;4;1;NA;NA;1.99;2.16;0.56
204;FALSE;34;1;0;NA;NA;0.96;2.24;0.84
205;TRUE;110;4;0;NA;NA;1.89;2.37;0.51
206;FALSE;45;4;2;NA;NA;1.03;2.47;0.68
207;FALSE;65;5;2;NA;8;1.47;2.45;0.85
208;FALSE;60;4;2;NA;NA;1.55;2.38;0.6
209;FALSE;62;4;2;NA;NA;0.64;2.13;0.56
210;FALSE;69;4;0;NA;NA;1.98;2;0.54
211;FALSE;75;4;1;NA;NA;1.54;2.28;0.69
212;TRUE;60;4;0;NA;NA;2.06;2.08;0.48
213;FALSE;125;6;0;11;NA;1.7;2.27;0.73
214;TRUE;123;4;2;NA;NA;1.71;2.46;0.66
215;FALSE;117;4;0;NA;NA;1.71;1.94;0.69
216;FALSE;39;4;1;NA;NA;1.26;2.12;0.74
217;FALSE;98;4;1;NA;NA;1.7;2.12;0.65
218;TRUE;122;4;0;NA;NA;1.73;2.21;0.65
219;FALSE;91;4;0;NA;NA;2.01;1.87;0.71
220;TRUE;144;4;0;NA;NA;1.95;2.46;0.59
221;FALSE;72;4;0;NA;NA;0.86;2.49;0.81
222;FALSE;87;4;1;NA;NA;2.01;1.88;0.5
223;FALSE;100;4;1;NA;NA;1.51;2.23;0.6
224;FALSE;56;4;1;NA;NA;1.67;2.32;0.6
225;FALSE;120;2;2;NA;NA;2.12;2.06;0.69
226;FALSE;135;4;1;NA;NA;2.3;2.09;0.63
227;FALSE;68;5;2;NA;5;1.16;2.49;0.45
228;FALSE;40;4;2;NA;NA;1.47;2.35;0.79
229;FALSE;126;5;0;NA;3;1.68;2.44;0.53
230;FALSE;13;4;2;NA;NA;0.78;2.04;0.7
231;FALSE;105;4;2;NA;NA;1.53;2.32;0.5
232;FALSE;109;4;2;NA;NA;1.78;1.77;0.62
233;FALSE;44;1;1;NA;NA;1.36;2.35;0.68
234;FALSE;102;1;0;NA;NA;1.46;2.15;0.6
235;FALSE;55;4;1;NA;NA;1.58;2.46;0.52
236;FALSE;169;4;2;NA;NA;2.03;2.1;0.77
237;FALSE;63;4;2;NA;NA;0.81;1.98;0.74
238;FALSE;122;4;2;NA;NA;1.77;2.01;0.65
239;FALSE;108;4;2;NA;NA;1.87;1.84;0.6
240;FALSE;113;4;1;NA;NA;2.01;2.08;0.56
241;FALSE;98;2;1;NA;NA;2.03;2.27;0.84
242;FALSE;81;2;0;NA;NA;1.68;2.4;0.52
243;FALSE;64;5;0;NA;7;1.45;2.4;0.56
244;FALSE;56;2;2;NA;NA;1.57;1.74;0.65
245;FALSE;83;1;1;NA;NA;1.79;2.3;0.59
246;FALSE;67;4;1;NA;NA;1.79;1.84;0.43
247;FALSE;74;4;0;NA;NA;1.86;2.17;0.4
248;FALSE;52;4;0;NA;NA;2.27;2.19;0.49
249;FALSE;62;1;0;NA;NA;2.14;2.07;0.55
250;FALSE;57;4;0;NA;NA;2.05;2.07;0.46
251;FALSE;99;4;0;NA;NA;1.92;1.93;0.59
252;FALSE;134;4;0;NA;NA;1.95;2.45;0.66
253;FALSE;161;4;0;NA;NA;1.97;2.1;0.5
254;FALSE;152;4;0;NA;NA;2.02;2.43;0.52
255;FALSE;26;4;0;NA;NA;2.22;2.22;0.52
256;FALSE;136;4;2;NA;NA;1.94;2.32;0.61
257;FALSE;125;4;0;NA;NA;1.39;2.35;0.76
258;FALSE;74;4;0;NA;NA;2.05;1.87;0.48
259;FALSE;120;4;0;NA;NA;1.51;2.16;0.69
260;FALSE;27;4;0;NA;NA;2.21;1.91;0.49
261;FALSE;66;4;0;NA;NA;1.89;2.07;0.42
262;TRUE;150;4;0;NA;NA;1.42;2.38;0.52
263;FALSE;164;4;0;NA;NA;1.98;2.46;0.66
264;FALSE;134;4;0;NA;NA;1.78;2.31;0.67
265;FALSE;135;4;0;NA;NA;1.6;2.48;0.65
266;FALSE;132;4;0;NA;NA;1.92;2.48;0.53
267;FALSE;49;4;0;NA;NA;2.11;2.09;0.52
268;FALSE;62;4;0;NA;NA;2.2;2.19;0.56
269;FALSE;130;4;0;NA;NA;1.83;2.25;0.74
270;FALSE;122;4;0;NA;NA;1.83;2.44;0.53
271;FALSE;141;4;0;NA;NA;2.07;2.39;0.63
272;FALSE;120;4;0;NA;NA;1.96;2.35;0.57
273;FALSE;142;4;0;NA;NA;2.18;2.3;0.7
274;FALSE;153;4;0;NA;NA;1.9;2.42;0.63
275;TRUE;134;4;0;NA;NA;2.28;2.27;0.48
276;FALSE;148;4;0;NA;NA;2.18;2.31;0.66
277;FALSE;62;4;0;NA;NA;2.07;2.02;0.53
278;FALSE;135;4;2;NA;NA;1.72;2.36;0.62
279;FALSE;149;4;0;NA;NA;1.85;2.26;0.57
280;FALSE;143;4;0;NA;NA;1.89;2.33;0.58
281;FALSE;137;4;0;NA;NA;1.83;2.45;0.65
282;FALSE;146;4;0;NA;NA;1.79;2.37;0.58
283;FALSE;74;4;0;NA;NA;1.94;1.95;0.4
284;FALSE;130;4;0;NA;NA;2.02;2.49;0.63
285;FALSE;118;4;2;NA;NA;1.8;2.27;0.72
286;FALSE;163;4;0;NA;NA;2.04;2.45;0.59
287;FALSE;110;4;0;NA;NA;1.57;2.26;0.6
288;FALSE;164;4;0;NA;NA;1.92;2.4;0.63
289;FALSE;140;6;0;13;NA;1.95;2.42;0.55
290;FALSE;59;4;0;NA;NA;2.15;2.08;0.45
291;FALSE;118;4;0;NA;NA;2;2.13;0.68
292;FALSE;119;4;2;NA;NA;1.79;2.46;0.76
293;FALSE;121;4;2;NA;NA;1.54;2.28;0.59
294;FALSE;80;4;0;NA;NA;2.22;2.33;0.41
295;FALSE;122;4;0;NA;NA;1.86;2.12;0.68
296;TRUE;111;4;0;NA;NA;2.12;2.16;0.53
297;FALSE;154;4;0;NA;NA;1.94;2.44;0.59
298;FALSE;122;4;0;NA;NA;1.58;2.35;0.65
299;FALSE;62;4;0;NA;NA;2.19;2.07;0.51
300;FALSE;135;4;1;NA;NA;1.67;2.23;0.49
301;FALSE;140;4;0;NA;NA;1.98;2.35;0.57
302;FALSE;76;4;0;NA;NA;2.23;2.11;0.5
303;FALSE;148;4;0;NA;NA;1.9;2.32;0.62
304;FALSE;145;4;0;NA;NA;1.7;2.47;0.6
305;FALSE;65;4;0;NA;NA;2.12;2.25;0.45
306;FALSE;140;4;0;NA;NA;2.35;2.23;0.46
307;FALSE;110;4;0;NA;NA;2.24;2.13;0.55
308;FALSE;158;4;0;NA;NA;1.18;2.3;0.56
309;FALSE;110;4;0;NA;NA;2.28;2.14;0.58
310;FALSE;109;4;0;NA;NA;1.97;2.24;0.55
311;FALSE;113;4;0;NA;NA;2.17;2.17;0.58
312;FALSE;135;4;0;NA;NA;2.13;2.13;0.41
313;FALSE;165;4;0;NA;NA;1.39;2.4;0.44
314;FALSE;144;4;0;NA;NA;2.4;2.21;0.5
315;FALSE;130;4;0;NA;NA;2.19;2.23;0.51
316;FALSE;114;4;0;NA;NA;2.03;2.25;0.51
317;FALSE;138;4;0;NA;NA;2.25;2.28;0.51
318;FALSE;114;4;0;NA;NA;2.12;2.07;0.55
319;FALSE;60;4;0;NA;NA;2.02;2.14;0.44
320;FALSE;140;4;0;NA;NA;1.38;2.36;0.54
321;FALSE;133;4;0;NA;NA;2.29;2.24;0.49
322;FALSE;147;4;0;NA;NA;1.44;2.43;0.52
323;FALSE;108;4;0;NA;NA;2.08;2.22;0.51
324;FALSE;127;4;0;NA;NA;2.21;2.18;0.52
325;FALSE;137;4;0;NA;NA;1.89;2.48;0.64
326;FALSE;58;4;0;NA;NA;2.01;2.19;0.49
327;FALSE;128;4;0;NA;NA;2.22;2.16;0.45
328;FALSE;142;4;0;NA;NA;2.22;2.21;0.51
329;FALSE;138;4;0;NA;NA;2.43;2.31;0.51
330;FALSE;127;4;0;NA;NA;2.08;2.07;0.43
331;FALSE;110;4;0;NA;NA;1.99;2.29;0.57
332;FALSE;131;4;0;NA;NA;2.16;2.32;0.58
333;FALSE;110;4;0;NA;NA;1.95;2;0.5
334;FALSE;120;4;0;NA;NA;2.16;2.04;0.57
335;FALSE;135;4;0;NA;NA;2.35;2.29;0.5
336;FALSE;123;4;0;NA;NA;2.34;2.44;0.43
337;FALSE;144;4;0;NA;NA;2.37;2.19;0.43
338;FALSE;145;4;0;NA;NA;2.13;2.41;0.47
339;FALSE;144;4;0;NA;NA;1.96;2.47;0.6
340;FALSE;126;4;0;NA;NA;2.21;2.16;0.45
341;FALSE;144;4;0;NA;NA;1.9;2.36;0.61
342;FALSE;117;4;0;NA;NA;2.24;2.3;0.42
343;FALSE;132;4;0;NA;NA;2.18;2.23;0.53
344;FALSE;119;4;0;NA;NA;2.2;2.14;0.5
345;FALSE;145;4;0;NA;NA;1.33;2.46;0.52
346;FALSE;152;4;0;NA;NA;1.46;2.38;0.58
347;FALSE;153;4;0;NA;NA;1.46;2.33;0.54
348;FALSE;148;4;0;NA;NA;1.46;2.28;0.44
349;FALSE;149;4;0;NA;NA;1.99;2.37;0.58
350;FALSE;150;4;0;NA;NA;1.95;2.18;0.55
351;FALSE;130;4;0;NA;NA;2.22;2.21;0.5
352;FALSE;92;4;0;NA;NA;2.04;2.04;0.51
353;FALSE;159;4;0;NA;NA;1.63;2.4;0.63
354;FALSE;62;4;0;NA;NA;2.12;2.04;0.5
355;FALSE;62;4;0;NA;NA;1.93;2;0.5
356;FALSE;155;4;0;NA;NA;1.4;2.35;0.5
357;FALSE;108;4;0;NA;NA;2.16;2.06;0.53
358;FALSE;147;4;0;NA;NA;1.36;2.38;0.52
359;FALSE;116;4;0;NA;NA;2.03;2.05;0.53
360;FALSE;102;4;0;NA;NA;2.08;2.19;0.56
361;FALSE;154;4;0;NA;NA;1.64;2.26;0.54
362;FALSE;134;4;0;NA;NA;1.92;2.45;0.61
363;FALSE;106;4;0;NA;NA;2.26;2.37;0.47
364;FALSE;121;4;0;NA;NA;2.09;2.16;0.52
365;FALSE;123;4;0;NA;NA;2.45;2.45;0.51
