CONFIG_ID;INSTANCES;BQ;BQR;BQRN;MQ;MQR;MQRN;BG;BGR;BGRN;MG;MGR;MGRN
1;5;32730116;376;0.625;33077747.8;420;0.698333333333333;0.934353510599467;379;0.63;1.46601600691181;413;0.686666666666667
2;5;34168477;541;0.9;34352415.2;541;0.9;5.14789507827278;542;0.901666666666667;5.37665155657133;541;0.9
3;5;38028480;557;0.926666666666667;38530516.2;558;0.928333333333333;16.8083137561181;557;0.926666666666667;18.1894759923787;558;0.928333333333333
4;5;32767080;390;0.648333333333333;33010587.8;400;0.665;0.684277773745678;333;0.553333333333333;1.25921543145656;393;0.653333333333333
5;5;33277257;504;0.838333333333333;33545845.2;506;0.841666666666667;2.5329002839902;504;0.838333333333333;2.90121569923809;505;0.84
6;5;64665703;600;0.998333333333333;64968287.2;600;0.998333333333333;97.0911120979494;600;0.998333333333333;99.2983298858701;600;0.998333333333333
7;5;33004657;466;0.775;33273734.8;476;0.791666666666667;1.89433139337876;480;0.798333333333333;2.0660762166802;469;0.78
8;5;32929707;449;0.746666666666667;33209526.6;456;0.758333333333333;1.18398607981112;412;0.685;1.86846073278348;457;0.76
9;5;32917722;446;0.741666666666667;33185874;450;0.748333333333333;1.65754855537911;462;0.768333333333333;1.79639881459526;450;0.748333333333333
10;5;32931197;452;0.751666666666667;33163434.2;449;0.746666666666667;1.48554653942465;443;0.736666666666667;1.72860236796413;443;0.736666666666667
11;5;32984379;463;0.77;33269086.6;474;0.788333333333333;1.87124177683468;478;0.795;2.05165374029561;468;0.778333333333333
12;5;49240879;592;0.985;49694734.6;592;0.985;51.1332227380891;592;0.985;52.4411378242541;592;0.985
13;5;38986281;568;0.945;39704987.2;568;0.945;20.4079318191989;569;0.946666666666667;21.7933586394403;568;0.945
14;5;32791452;404;0.671666666666667;33122338;438;0.728333333333333;1.27539266103719;419;0.696666666666667;1.60132882277421;432;0.718333333333333
15;5;32920406;447;0.743333333333333;33091177.4;429;0.713333333333333;1.1507665977114;410;0.681666666666667;1.50774479658138;419;0.696666666666667
16;5;32795018;406;0.675;33079843;422;0.701666666666667;1.07141980570659;398;0.661666666666667;1.4714995793596;415;0.69
17;5;33171247;495;0.823333333333333;33393811;494;0.821666666666667;2.27480401688943;495;0.823333333333333;2.43481633498294;492;0.818333333333333
18;5;33144792;493;0.82;33389458.6;493;0.82;1.84488347698433;476;0.791666666666667;2.42159355038123;491;0.816666666666667
19;5;34173965;543;0.903333333333333;34377712.2;542;0.901666666666667;4.82652383267229;535;0.89;5.45435016715239;542;0.901666666666667
20;5;37931050;554;0.921666666666667;38449427.6;555;0.923333333333333;15.8227722040579;552;0.918333333333333;17.9482419877334;555;0.923333333333333
21;5;33037817;470;0.781666666666667;33267229.2;473;0.786666666666667;1.80982547246936;472;0.785;2.04618073054931;467;0.776666666666667
22;5;37202158;550;0.915;37439058.8;549;0.913333333333333;13.5684784916832;549;0.913333333333333;14.8481623636278;549;0.913333333333333
23;5;32821034;414;0.688333333333333;33103835.8;434;0.721666666666667;1.28068785811476;421;0.7;1.54520231029945;426;0.708333333333333
24;5;32672140;350;0.581666666666667;32945049.2;378;0.628333333333333;0.890227690654447;372;0.618333333333333;1.05876589994839;364;0.605
25;5;34028799;538;0.895;34272312;538;0.895;4.96625990751178;540;0.898333333333333;5.12979487592922;537;0.893333333333333
26;5;38130720;562;0.935;38684489.4;561;0.933333333333333;17.1652769850997;558;0.928333333333333;18.6676722285539;560;0.931666666666667
27;5;32937596;454;0.755;33282958.8;479;0.796666666666667;1.72675391777735;465;0.773333333333333;2.09468248950214;473;0.786666666666667
28;6;32527121;262;0.435;32760276.8333333;289;0.48;0.459014483654724;308;0.511666666666667;0.556344405155412;287;0.476666666666667
29;6;32500725;230;0.381666666666667;32778863.5;302;0.501666666666667;0.377491248127345;276;0.458333333333333;0.612871792230344;298;0.495
30;5;32717260;371;0.616666666666667;33034342.4;407;0.676666666666667;1.01677751732664;390;0.648333333333333;1.33267291082326;399;0.663333333333333
31;5;32883493;437;0.726666666666667;33150438.8;445;0.74;1.41500252705734;434;0.721666666666667;1.68912371355718;439;0.73
32;5;38122032;560;0.931666666666667;38313550.2;552;0.918333333333333;16.4823544969959;556;0.925;17.5270036514136;552;0.918333333333333
33;5;32563577;293;0.486666666666667;32861903.8;346;0.575;0.528062791666316;315;0.523333333333333;0.80303270854963;323;0.536666666666667
34;5;59428893;598;0.995;60419636.2;597;0.993333333333333;81.8797106052275;597;0.993333333333333;85.3493615281038;597;0.993333333333333
35;5;34030655;539;0.896666666666667;34268063.8;537;0.893333333333333;4.94378533891811;538;0.895;5.11733318085303;536;0.891666666666667
36;5;32827282;418;0.695;33079884.6;423;0.703333333333333;1.36929982074398;428;0.711666666666667;1.47217394616424;416;0.691666666666667
37;5;40173020;573;0.953333333333333;40534295.8;572;0.951666666666667;23.7750945830123;573;0.953333333333333;24.3386561253086;572;0.951666666666667
38;5;34021931;537;0.893333333333333;34288491.4;539;0.896666666666667;4.88311550819496;536;0.891666666666667;5.17965812901175;539;0.896666666666667
39;6;32531808;266;0.441666666666667;32770356.5;297;0.493333333333333;0.418304613775399;295;0.49;0.587543580485142;292;0.485
40;5;33465301;517;0.86;33679200;512;0.851666666666667;3.12291957205768;516;0.858333333333333;3.3105477711222;512;0.851666666666667
41;5;38678880;566;0.941666666666667;39107956.4;566;0.941666666666667;19.4585332692538;567;0.943333333333333;19.9597172861948;565;0.94
