RUN_ID;CONFIG_ID;MNRG
1200239;1400;0.339621489174956
1500311;1471;0.656910108250439
1800371;1518;0.336107372732592
1900393;1537;0.266014116442364
200009;1553;0.296537083089526
2000419;1571;0.523030646576946
600083;1654;0.498506070801638
900149;1709;0.306604373902867
