RUN_ID;PATH;ITERATION_1;CONFIG_ID_1;SOLUTION_1;QUALITY_1;CONFIG_COUNT_1;ELITE_COUNT_1;REGULAR_COUNT_1;START_COUNT_1;STANDARD_COUNT_1;END_COUNT_1;ELITE_START_COUNT_1;ELITE_STANDARD_COUNT_1;ELITE_END_COUNT_1;REGULAR_START_COUNT_1;REGULAR_STANDARD_COUNT_1;REGULAR_END_COUNT_1;ITERATION_2;CONFIG_ID_2;SOLUTION_2;QUALITY_2;CONFIG_COUNT_2;ELITE_COUNT_2;REGULAR_COUNT_2;START_COUNT_2;STANDARD_COUNT_2;END_COUNT_2;ELITE_START_COUNT_2;ELITE_STANDARD_COUNT_2;ELITE_END_COUNT_2;REGULAR_START_COUNT_2;REGULAR_STANDARD_COUNT_2;REGULAR_END_COUNT_2
1;TRUE;1;21;00251XX0218013500;0.38532191;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;76;09252XX0218004545;0.713937;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;21;00251XX0218013500;0.38532191;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;77;04742XXXX18013500;0.58622254;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;17;04750XX0222522545;0.38297239;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;78;09252XX0222518000;0.81241375;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;79;13732XXXX09013500;0.84240948;1;0;1;0.5;0.5;0;0;0;0;1.5;1.5;0
1;TRUE;1;17;04750XX0222522545;0.38297239;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;80;13721XXXX22518000;0.80956516;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;81;04750XX1009004500;0.53227354;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;82;09242XXXX00009000;0.74152436;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;21;00251XX0218013500;0.38532191;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;83;00250XX0213513500;0.48840519;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;84;13721XXXX00022500;0.93119117;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;85;13732XXXX04513500;0.68724648;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;17;04750XX0222522545;0.38297239;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;86;00220XXXX22513545;0.52467206;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;23;13742XXXX00018045;0.44496651;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;87;09232XXXX00009045;0.6840813;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;21;00251XX0218013500;0.38532191;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;88;04721XXXX18000000;0.78893523;1;0;1;0.5;0.5;0;0;0;0;1.5;1.5;0
1;TRUE;1;48;00240XXXX04509045;0.4005977;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;89;00220XXXX00018000;0.6108293;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;21;00251XX0218013500;0.38532191;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;90;00251XX0213500000;0.49501779;1;0;1;0.5;0.5;0;0;0;0;1.5;1.5;0
1;TRUE;1;17;04750XX0222522545;0.38297239;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;91;09252XX0218018045;0.67394806;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;21;00251XX0218013500;0.38532191;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;92;04752XX0213513500;0.8133924;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;21;00251XX0218013500;0.38532191;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;93;04722XXXX13522545;0.54415908;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;23;13742XXXX00018045;0.44496651;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;94;04741XXXX04522545;0.57294124;1;0;1;0;0.5;0.5;0;0;0;0;1.5;1.5
1;TRUE;1;23;13742XXXX00018045;0.44496651;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;95;13740XXXX00018045;0.39670943;1;1;0;0;1;0;0;3;0;0;0;0
1;TRUE;1;17;04750XX0222522545;0.38297239;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;96;09251XX0218009000;0.71270573;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;17;04750XX0222522545;0.38297239;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;97;09240XXXX18013545;0.4219471;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;98;13721XXXX04504500;0.94475634;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;23;13742XXXX00018045;0.44496651;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;99;1376104XX04518000;0.94383734;1;0;1;0.5;0.5;0;0;0;0;1.5;1.5;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;100;09242XXXX04513545;0.41516917;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;23;13742XXXX00018045;0.44496651;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;101;0476004XX04522545;0.9205792;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;102;09221XXXX09018000;0.88847893;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;23;13742XXXX00018045;0.44496651;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;103;04742XXXX18013545;0.4928675;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;17;04750XX0222522545;0.38297239;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;104;04750XX0213518045;0.5058477;1;0;1;0.5;0.5;0;0;0;0;1.5;1.5;0
1;TRUE;1;23;13742XXXX00018045;0.44496651;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;105;13752XX0218013545;0.67143476;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;23;13742XXXX00018045;0.44496651;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;106;13741XXXX04518045;0.6740385;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;107;13701XXXX09018000;0.84337948;1;0;1;0;1;0;0;0;0;0;3;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;108;13700XXXX13513500;0.46851183;1;1;0;0;1;0;0;3;0;0;0;0
1;TRUE;1;21;00251XX0218013500;0.38532191;1;1;0;0.333333333333333;0.333333333333333;0.333333333333333;1;1;1;0;0;0;2;109;00251XX0218009000;0.41176892;1;1;0;0;0.5;0.5;0;1.5;1.5;0;0;0
1;TRUE;1;27;13750XX1004513500;0.40913846;1;1;0;0.5;0.5;0;1.5;1.5;0;0;0;0;2;110;13710XXXX09009000;0.56413302;1;0;1;0;1;0;0;0;0;0;3;0
