CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
309;FALSE;FALSE;mmas;3;0.15;5.87;0.76;79;NA;NA;NA;18;1
310;FALSE;FALSE;mmas;3;1.4;9.44;0.66;70;NA;NA;NA;18;1
311;FALSE;FALSE;mmas;3;3.41;9.06;0.79;79;NA;NA;NA;25;1
312;FALSE;FALSE;mmas;3;3.31;7.24;0.84;38;NA;NA;NA;18;1
313;FALSE;FALSE;ras;1;2.71;8.63;0.63;19;NA;13;NA;6;0
314;FALSE;FALSE;mmas;3;2.01;8.2;0.73;69;NA;NA;NA;30;1
315;FALSE;FALSE;ras;3;2.36;7.8;0.97;44;NA;27;NA;7;1
316;TRUE;FALSE;mmas;3;1.06;6.24;0.91;63;NA;NA;NA;17;1
317;FALSE;FALSE;acs;3;2.79;9.54;0.96;32;0.42;NA;NA;6;1
318;FALSE;FALSE;mmas;3;1.55;7.38;0.99;48;NA;NA;NA;11;1
319;FALSE;FALSE;mmas;3;0.04;9.35;0.92;45;NA;NA;NA;20;1
320;FALSE;FALSE;mmas;3;2.58;8.64;0.76;86;NA;NA;NA;22;1
321;FALSE;FALSE;mmas;3;2;9.57;0.79;71;NA;NA;NA;8;1
322;FALSE;FALSE;mmas;3;1.21;9.32;0.45;81;NA;NA;NA;16;1
323;FALSE;FALSE;acs;2;2.85;7.58;0.85;43;0.99;NA;NA;10;1
324;FALSE;FALSE;mmas;3;1.99;8.92;0.95;58;NA;NA;NA;21;1
325;FALSE;FALSE;mmas;3;0.58;9.6;0.99;52;NA;NA;NA;5;1
326;TRUE;FALSE;mmas;3;1.22;9;0.87;51;NA;NA;NA;21;1
327;FALSE;FALSE;mmas;3;1.48;9.59;0.73;66;NA;NA;NA;17;0
328;FALSE;FALSE;acs;0;2.45;8.21;0.77;16;0.56;NA;NA;NA;NA
329;FALSE;FALSE;acs;3;2.26;8.42;0.92;44;0.61;NA;NA;11;1
330;FALSE;FALSE;mmas;3;0.73;8.13;0.83;54;NA;NA;NA;20;1
331;FALSE;FALSE;mmas;3;1.76;8.14;0.86;50;NA;NA;NA;30;1
332;FALSE;FALSE;mmas;3;2.4;9.13;0.98;70;NA;NA;NA;10;1
333;FALSE;FALSE;mmas;3;0.41;5.32;0.67;56;NA;NA;NA;22;1
334;FALSE;FALSE;ras;3;1.71;7.45;0.93;57;NA;4;NA;25;1
335;FALSE;FALSE;mmas;3;0.81;7.72;0.98;73;NA;NA;NA;18;1
336;FALSE;FALSE;mmas;3;0.99;6.1;1;68;NA;NA;NA;19;1
337;FALSE;FALSE;mmas;3;1.12;5.94;1;60;NA;NA;NA;19;1
338;FALSE;FALSE;mmas;3;1.31;7.4;0.97;62;NA;NA;NA;15;1
339;FALSE;FALSE;mmas;3;1.58;7.29;0.94;72;NA;NA;NA;12;1
340;FALSE;FALSE;mmas;3;0.96;6.47;0.99;50;NA;NA;NA;14;1
341;FALSE;FALSE;mmas;3;0.99;7.17;0.92;69;NA;NA;NA;15;1
342;FALSE;FALSE;mmas;3;0.83;6.7;0.92;61;NA;NA;NA;9;1
343;FALSE;FALSE;mmas;3;0.78;6.72;0.78;79;NA;NA;NA;19;1
344;TRUE;FALSE;mmas;3;1.32;8.88;0.84;65;NA;NA;NA;13;1
345;FALSE;FALSE;mmas;3;2.22;9.04;0.92;54;NA;NA;NA;25;1
346;FALSE;FALSE;acs;3;2.69;7.85;0.99;58;0.89;NA;NA;17;1
347;FALSE;FALSE;mmas;3;0.22;4.34;0.9;59;NA;NA;NA;17;1
348;FALSE;FALSE;mmas;3;0.59;9.05;0.95;58;NA;NA;NA;17;1
349;FALSE;FALSE;mmas;3;1.79;7.84;0.97;56;NA;NA;NA;21;1
350;FALSE;FALSE;mmas;0;1.28;8.29;0.96;59;NA;NA;NA;NA;NA
351;FALSE;FALSE;acs;3;1.52;9.49;0.96;51;0.55;NA;NA;11;1
352;FALSE;FALSE;mmas;3;1.31;7.59;0.99;65;NA;NA;NA;17;1
353;FALSE;FALSE;acs;3;1.69;7.78;0.84;38;0.59;NA;NA;25;1
354;FALSE;FALSE;mmas;3;0.91;7.93;0.88;47;NA;NA;NA;19;1
355;FALSE;FALSE;mmas;3;0.87;8.05;0.85;62;NA;NA;NA;12;1
356;FALSE;FALSE;acs;3;2.23;7.9;0.89;60;0.4;NA;NA;5;1
357;FALSE;FALSE;mmas;3;0.99;8.1;0.95;55;NA;NA;NA;15;1
358;TRUE;FALSE;mmas;3;0.97;5.95;0.88;60;NA;NA;NA;15;1
359;FALSE;FALSE;mmas;3;0.16;8.09;1;47;NA;NA;NA;13;1
360;FALSE;FALSE;mmas;3;0.43;9.56;0.94;68;NA;NA;NA;11;1
361;FALSE;FALSE;mmas;3;1.45;5.46;0.8;43;NA;NA;NA;24;1
362;FALSE;FALSE;acs;1;2.18;7.37;0.89;57;0.66;NA;NA;18;1
363;FALSE;FALSE;mmas;3;0.22;6.44;0.97;37;NA;NA;NA;22;1
364;FALSE;FALSE;mmas;3;0.72;9.75;0.95;77;NA;NA;NA;9;1
365;FALSE;FALSE;acs;3;1.06;7.6;0.85;41;0.69;NA;NA;18;1
366;FALSE;FALSE;mmas;3;1.73;6.1;0.95;61;NA;NA;NA;20;1
367;FALSE;FALSE;mmas;3;0.51;6.97;0.88;49;NA;NA;NA;20;1
368;FALSE;FALSE;mmas;3;1.59;8.2;0.98;63;NA;NA;NA;17;1
369;FALSE;FALSE;mmas;3;1.54;7.97;0.79;63;NA;NA;NA;22;1
370;FALSE;FALSE;acs;3;0.76;7.78;0.92;44;0.72;NA;NA;14;1
371;FALSE;FALSE;mmas;3;0.3;6.95;0.96;59;NA;NA;NA;19;1
372;FALSE;FALSE;acs;3;1.76;9.58;0.84;64;0.87;NA;NA;10;1
373;FALSE;FALSE;mmas;3;1.44;7.7;0.9;48;NA;NA;NA;21;1
374;FALSE;FALSE;mmas;3;0.74;9.4;0.93;54;NA;NA;NA;8;1
375;FALSE;FALSE;mmas;3;0.06;8.89;0.99;59;NA;NA;NA;13;1
376;FALSE;FALSE;acs;3;2.37;6.01;0.86;32;0.62;NA;NA;16;1
377;FALSE;FALSE;mmas;3;0.95;7.83;0.93;39;NA;NA;NA;17;1
378;FALSE;FALSE;mmas;3;1.61;7.19;0.85;51;NA;NA;NA;12;1
379;FALSE;FALSE;mmas;3;0.72;6.46;0.89;51;NA;NA;NA;19;1
380;FALSE;FALSE;mmas;3;1.37;7.75;0.85;65;NA;NA;NA;19;1
381;FALSE;FALSE;mmas;3;1.47;5.05;0.84;58;NA;NA;NA;10;1
382;FALSE;FALSE;mmas;3;1.31;8.72;0.92;82;NA;NA;NA;11;1
383;FALSE;FALSE;acs;3;1.24;8.45;0.87;47;0.63;NA;NA;18;1
384;FALSE;FALSE;mmas;3;1.24;6.09;1;63;NA;NA;NA;17;1
385;FALSE;FALSE;ras;3;1.91;7.57;0.97;46;NA;42;NA;8;1
386;FALSE;FALSE;acs;3;1.03;9.31;0.99;49;0.61;NA;NA;19;1
387;FALSE;FALSE;mmas;3;1.36;7.31;0.79;54;NA;NA;NA;19;1
388;FALSE;FALSE;mmas;3;0.73;6.18;0.95;75;NA;NA;NA;17;1
389;FALSE;FALSE;mmas;3;0.46;7.75;0.99;67;NA;NA;NA;13;0
390;FALSE;FALSE;acs;3;1.77;6.84;0.85;77;0.79;NA;NA;16;1
391;FALSE;FALSE;mmas;3;0.48;5.6;0.87;60;NA;NA;NA;13;1
392;FALSE;FALSE;mmas;3;1.29;6.13;0.82;69;NA;NA;NA;21;1
393;FALSE;FALSE;mmas;3;1.41;9.87;0.77;56;NA;NA;NA;5;1
394;FALSE;FALSE;mmas;3;1.7;7.42;0.98;65;NA;NA;NA;16;1
395;FALSE;FALSE;mmas;3;1.35;7.6;0.83;73;NA;NA;NA;17;1
396;FALSE;FALSE;mmas;3;1.56;5.95;0.98;74;NA;NA;NA;19;1
397;FALSE;FALSE;mmas;3;1.01;5.39;0.93;77;NA;NA;NA;19;1
398;FALSE;FALSE;mmas;3;1.44;7.36;0.95;45;NA;NA;NA;7;1
399;FALSE;FALSE;mmas;3;0.02;7.33;0.96;47;NA;NA;NA;17;1
400;FALSE;FALSE;mmas;3;1.4;9.59;0.94;58;NA;NA;NA;11;1
401;FALSE;FALSE;mmas;3;1.28;6.71;0.83;64;NA;NA;NA;16;1
402;FALSE;FALSE;mmas;3;0.48;8.24;0.96;55;NA;NA;NA;15;1
403;FALSE;FALSE;mmas;3;1.35;9.11;0.78;64;NA;NA;NA;8;1
404;FALSE;FALSE;mmas;3;1.21;9.22;0.76;63;NA;NA;NA;26;1
405;FALSE;FALSE;mmas;3;0.68;6.32;0.93;79;NA;NA;NA;14;1
406;FALSE;FALSE;eas;3;0.55;7.86;0.84;53;NA;NA;216;16;1
407;FALSE;FALSE;mmas;3;0.43;5.89;0.91;52;NA;NA;NA;21;1
408;FALSE;FALSE;mmas;3;0.72;8.16;0.97;77;NA;NA;NA;6;1
409;FALSE;FALSE;acs;3;2.01;7.54;0.63;60;0.68;NA;NA;13;1
410;FALSE;FALSE;mmas;3;1.1;7.9;0.87;58;NA;NA;NA;20;1
411;FALSE;FALSE;as;3;0.43;7.88;0.96;51;NA;NA;NA;31;1
412;FALSE;FALSE;mmas;3;1.38;7.75;0.78;53;NA;NA;NA;13;1
413;FALSE;FALSE;mmas;3;1.51;8.83;0.92;53;NA;NA;NA;15;1
414;FALSE;FALSE;mmas;3;1.27;6.01;0.83;59;NA;NA;NA;18;1
415;FALSE;FALSE;mmas;3;0.72;8.58;0.93;59;NA;NA;NA;12;1
416;FALSE;FALSE;mmas;3;1.19;9.4;0.85;75;NA;NA;NA;13;1
417;FALSE;FALSE;mmas;3;0.99;9.91;0.73;67;NA;NA;NA;10;1
418;FALSE;FALSE;mmas;3;1.64;6.24;0.78;58;NA;NA;NA;12;1
419;FALSE;FALSE;mmas;3;1.09;6.74;0.9;83;NA;NA;NA;17;1
420;FALSE;FALSE;mmas;3;0.45;6.17;0.82;76;NA;NA;NA;23;1
421;TRUE;FALSE;mmas;3;0.93;5.04;0.85;46;NA;NA;NA;19;1
422;FALSE;FALSE;mmas;3;0.12;5.56;0.92;49;NA;NA;NA;18;1
423;FALSE;FALSE;mmas;3;0.91;5.59;0.85;63;NA;NA;NA;15;1
424;FALSE;FALSE;mmas;3;1.26;6.42;0.92;70;NA;NA;NA;13;1
425;FALSE;FALSE;mmas;3;1.13;8.29;0.98;43;NA;NA;NA;10;1
426;FALSE;FALSE;mmas;3;1.21;5.26;0.82;40;NA;NA;NA;23;1
427;FALSE;FALSE;mmas;3;0.93;5.34;0.92;56;NA;NA;NA;10;1
428;FALSE;FALSE;mmas;3;0.7;5.86;0.75;57;NA;NA;NA;18;1
429;FALSE;FALSE;mmas;3;1.31;5.68;0.99;66;NA;NA;NA;9;1
430;FALSE;FALSE;mmas;3;0.66;9.53;0.81;54;NA;NA;NA;13;1
431;FALSE;FALSE;mmas;3;1.79;6.29;0.79;64;NA;NA;NA;14;1
432;FALSE;FALSE;mmas;3;1.79;9.32;0.79;59;NA;NA;NA;11;1
433;FALSE;FALSE;mmas;3;1.21;6.62;0.87;69;NA;NA;NA;15;1
434;FALSE;FALSE;mmas;3;1.51;8.33;0.71;67;NA;NA;NA;10;1
435;FALSE;FALSE;mmas;3;1.33;9.84;0.86;59;NA;NA;NA;14;1
436;FALSE;FALSE;mmas;3;1.4;5;0.86;61;NA;NA;NA;16;1
437;FALSE;FALSE;mmas;3;0.73;4.96;0.85;44;NA;NA;NA;17;1
438;FALSE;FALSE;mmas;3;1.29;9.3;0.88;68;NA;NA;NA;17;1
439;FALSE;FALSE;mmas;3;1.34;8.33;0.9;53;NA;NA;NA;9;1
440;FALSE;FALSE;mmas;3;1.03;5.31;0.75;42;NA;NA;NA;22;1
441;FALSE;FALSE;mmas;3;1.39;6.41;0.88;39;NA;NA;NA;19;1
442;FALSE;FALSE;mmas;3;1;6.16;0.83;62;NA;NA;NA;19;1
443;FALSE;FALSE;mmas;3;0.88;5.11;0.77;41;NA;NA;NA;18;1
444;FALSE;FALSE;mmas;3;0.81;5.5;0.87;60;NA;NA;NA;14;1
445;FALSE;FALSE;mmas;3;1.2;5.28;0.97;47;NA;NA;NA;17;1
446;FALSE;FALSE;mmas;3;1.21;5.68;0.96;66;NA;NA;NA;20;1
447;FALSE;FALSE;mmas;3;1.47;8.71;0.84;67;NA;NA;NA;14;1
448;FALSE;FALSE;mmas;3;0.84;8.69;0.95;65;NA;NA;NA;16;1
449;FALSE;FALSE;mmas;3;0.63;6.05;0.83;59;NA;NA;NA;19;1
450;FALSE;FALSE;mmas;3;1.09;6.11;0.65;68;NA;NA;NA;17;1
451;FALSE;FALSE;mmas;3;0.42;4.56;0.83;45;NA;NA;NA;16;1
452;FALSE;FALSE;mmas;3;0.46;6.31;0.83;56;NA;NA;NA;9;1
453;FALSE;FALSE;mmas;3;1.14;5.27;0.93;58;NA;NA;NA;16;1
454;FALSE;FALSE;mmas;3;1.11;9.08;0.99;51;NA;NA;NA;14;1
455;TRUE;FALSE;mmas;3;0.94;5.05;0.89;52;NA;NA;NA;13;1
456;FALSE;FALSE;mmas;3;1.42;9.31;0.88;76;NA;NA;NA;15;1
457;TRUE;FALSE;mmas;3;1.07;6.88;0.85;58;NA;NA;NA;13;1
458;FALSE;FALSE;mmas;3;1.28;9.35;0.9;63;NA;NA;NA;15;1
459;FALSE;FALSE;mmas;3;0.85;5.19;0.9;51;NA;NA;NA;12;1
460;FALSE;FALSE;mmas;3;1.14;9.58;0.77;71;NA;NA;NA;12;1
461;FALSE;FALSE;mmas;3;0.67;7.1;0.76;56;NA;NA;NA;11;1
462;FALSE;FALSE;mmas;3;0.9;6.41;0.78;66;NA;NA;NA;21;1
463;FALSE;FALSE;mmas;3;1.71;9.48;0.78;71;NA;NA;NA;12;1
464;FALSE;FALSE;mmas;3;1.01;4.97;0.91;42;NA;NA;NA;17;1
465;FALSE;FALSE;mmas;3;0.59;6.22;0.81;58;NA;NA;NA;12;1
466;TRUE;TRUE;mmas;3;1.23;8.26;0.81;67;NA;NA;NA;14;1
467;FALSE;FALSE;mmas;3;1.37;8.72;0.75;60;NA;NA;NA;12;1
468;FALSE;FALSE;mmas;3;0.57;4.28;0.92;54;NA;NA;NA;16;1
469;FALSE;FALSE;mmas;3;0.39;7.16;0.78;55;NA;NA;NA;13;1
470;FALSE;FALSE;mmas;3;0.93;5.46;0.9;58;NA;NA;NA;22;1
471;FALSE;FALSE;mmas;3;0.62;5.15;0.73;52;NA;NA;NA;21;1
472;FALSE;FALSE;mmas;3;1.35;8.04;0.82;66;NA;NA;NA;9;1
473;TRUE;FALSE;mmas;3;1.29;8.67;0.74;68;NA;NA;NA;13;1
474;FALSE;FALSE;mmas;3;1.26;8.63;0.83;55;NA;NA;NA;10;1
475;FALSE;FALSE;mmas;3;1.43;9.41;0.8;65;NA;NA;NA;12;1
476;FALSE;FALSE;mmas;3;1.14;9.02;0.88;54;NA;NA;NA;15;1
477;FALSE;FALSE;mmas;3;1.09;4.97;0.91;46;NA;NA;NA;19;1
478;FALSE;FALSE;mmas;3;1.19;6.48;0.85;61;NA;NA;NA;16;1
