CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
15;TRUE;FALSE;60;4;0;NA;NA;1.17;0.81;0.8;15;15
23;TRUE;FALSE;41;3;2;NA;NA;1.71;1.83;0.78;23;23
25;TRUE;FALSE;91;1;0;NA;NA;2.34;1.2;0.55;25;25
27;TRUE;FALSE;116;4;0;NA;NA;0.78;1.52;0.89;27;27
34;TRUE;FALSE;144;5;0;NA;9;0.11;1.71;0.42;34;34
77;TRUE;FALSE;78;4;1;NA;NA;1.68;2.14;0.65;77;77
99;TRUE;FALSE;65;4;0;NA;NA;2.27;1.21;0.59;99;99
101;TRUE;FALSE;55;4;0;NA;NA;1.01;1.97;0.71;101;101
114;TRUE;FALSE;6;2;2;NA;NA;1.54;1.35;0.6;114;114
119;TRUE;FALSE;59;4;2;NA;NA;1.34;1.08;0.63;119;119
132;TRUE;FALSE;102;4;0;NA;NA;1.8;2.28;0.61;132;132
143;TRUE;FALSE;48;4;2;NA;NA;1.2;2.46;0.67;143;143
158;TRUE;FALSE;116;4;2;NA;NA;1.82;2.19;0.67;158;158
170;TRUE;FALSE;60;1;0;NA;NA;0.63;2.42;0.75;170;170
205;TRUE;FALSE;110;4;0;NA;NA;1.89;2.37;0.51;205;205
212;TRUE;FALSE;60;4;0;NA;NA;2.06;2.08;0.48;212;212
214;TRUE;FALSE;123;4;2;NA;NA;1.71;2.46;0.66;214;214
218;TRUE;FALSE;122;4;0;NA;NA;1.73;2.21;0.65;218;218
220;TRUE;FALSE;144;4;0;NA;NA;1.95;2.46;0.59;220;220
262;TRUE;FALSE;150;4;0;NA;NA;1.42;2.38;0.52;262;262
275;TRUE;FALSE;134;4;0;NA;NA;2.28;2.27;0.48;275;275
296;TRUE;FALSE;111;4;0;NA;NA;2.12;2.16;0.53;296;296
307;TRUE;FALSE;110;4;0;NA;NA;2.24;2.13;0.55;307;307
335;TRUE;FALSE;135;4;0;NA;NA;2.35;2.29;0.5;335;335
339;TRUE;TRUE;144;4;0;NA;NA;1.96;2.47;0.6;339;339
351;TRUE;FALSE;130;4;0;NA;NA;2.22;2.21;0.5;351;351
378;TRUE;FALSE;134;4;0;NA;NA;2.3;2.3;0.49;378;378
