CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
73;FALSE;FALSE;mmas;2;0.11;1.14;0.5;40;NA;NA;NA;26;0
74;FALSE;FALSE;ras;0;2.61;6.14;0.99;88;NA;22;NA;NA;NA
75;FALSE;FALSE;as;1;3.86;8.64;0.25;16;NA;NA;NA;15;0
76;TRUE;FALSE;eas;3;1.36;3.64;0.74;64;NA;NA;737;38;1
77;FALSE;FALSE;as;3;3.23;9.89;0.12;52;NA;NA;NA;43;1
78;FALSE;FALSE;ras;1;0.73;4.89;0.62;100;NA;84;NA;20;0
79;FALSE;FALSE;acs;2;4.48;7.39;0.87;76;0.78;NA;NA;9;0
80;FALSE;FALSE;mmas;0;1.98;2.39;0.37;28;NA;NA;NA;NA;NA
81;FALSE;FALSE;mmas;2;4.32;3.33;0.34;55;NA;NA;NA;48;1
82;FALSE;FALSE;ras;0;1.82;8.33;0.84;7;NA;6;NA;NA;NA
83;TRUE;FALSE;acs;3;3.07;0.83;0.59;31;0.31;NA;NA;13;0
84;FALSE;FALSE;eas;1;0.57;5.83;0.09;79;NA;NA;666;36;1
85;FALSE;FALSE;as;0;3.7;4.58;0.46;91;NA;NA;NA;NA;NA
86;FALSE;FALSE;ras;2;1.2;9.58;0.96;43;NA;68;NA;31;1
87;FALSE;FALSE;acs;1;4.95;2.08;0.71;19;0.93;NA;NA;42;1
88;FALSE;FALSE;mmas;3;2.45;7.08;0.22;67;NA;NA;NA;19;0
89;FALSE;FALSE;ras;3;4.01;5.21;0.4;25;NA;37;NA;39;0
90;FALSE;FALSE;as;1;1.51;0.21;0.9;73;NA;NA;NA;16;1
91;FALSE;FALSE;acs;0;0.26;2.71;0.15;49;0.62;NA;NA;NA;NA
92;FALSE;FALSE;acs;3;1.24;0.63;0.43;16;0.27;NA;NA;15;1
93;FALSE;FALSE;eas;1;2.77;4.29;0.72;72;NA;NA;515;49;0
94;FALSE;FALSE;mmas;1;2.57;6.25;0.98;55;NA;NA;NA;17;1
95;FALSE;FALSE;mmas;0;1.09;5.45;0.55;7;NA;NA;NA;NA;NA
96;FALSE;FALSE;mmas;0;2.9;7.54;0.54;24;NA;NA;NA;NA;NA
97;FALSE;FALSE;as;1;1.44;0.99;0.89;90;NA;NA;NA;28;1
98;FALSE;FALSE;acs;3;3.17;5.54;0.29;48;0.98;NA;NA;8;1
99;FALSE;FALSE;as;0;0.36;3.71;0.29;30;NA;NA;NA;NA;NA
100;FALSE;FALSE;mmas;0;4.41;3.2;0.74;13;NA;NA;NA;NA;NA
101;FALSE;FALSE;acs;3;1.02;3.89;0.94;74;0.97;NA;NA;21;1
102;FALSE;FALSE;eas;0;4.48;0.33;0.68;51;NA;NA;401;NA;NA
103;FALSE;FALSE;as;2;2.55;1.56;0.99;24;NA;NA;NA;20;1
104;FALSE;FALSE;acs;0;3.12;5.44;0.22;23;0.69;NA;NA;NA;NA
105;FALSE;FALSE;ras;2;0.54;9.48;0.28;59;NA;65;NA;23;0
106;FALSE;FALSE;as;3;1.08;2.98;0.64;52;NA;NA;NA;9;1
107;FALSE;FALSE;mmas;0;3.04;0.79;0.4;66;NA;NA;NA;NA;NA
108;FALSE;FALSE;as;2;3.08;2.74;0.86;18;NA;NA;NA;23;1
109;FALSE;FALSE;acs;1;2.81;3.98;0.93;57;0.93;NA;NA;22;0
110;FALSE;FALSE;eas;0;4.24;6.59;0.75;15;NA;NA;223;NA;NA
111;FALSE;FALSE;acs;2;3.14;2.11;0.98;28;0.54;NA;NA;10;1
112;FALSE;FALSE;eas;1;4.43;1.12;0.22;26;NA;NA;144;27;0
113;FALSE;FALSE;mmas;0;0.55;2.42;0.24;56;NA;NA;NA;NA;NA
114;FALSE;FALSE;acs;3;3.56;0.86;0.59;56;0.59;NA;NA;28;1
115;FALSE;FALSE;ras;3;3.6;3.44;0.66;60;NA;98;NA;23;1
116;FALSE;FALSE;mmas;0;1.77;0.7;0.64;27;NA;NA;NA;NA;NA
117;FALSE;FALSE;eas;3;3.09;3.47;0.59;62;NA;NA;469;24;0
118;FALSE;FALSE;mmas;3;3.92;7.45;0.69;38;NA;NA;NA;28;0
119;FALSE;FALSE;acs;3;4.73;6.3;0.83;7;0.32;NA;NA;19;0
120;FALSE;FALSE;acs;3;1.54;2.66;0.65;85;0.46;NA;NA;39;0
121;FALSE;FALSE;as;2;2.58;1.61;0.43;5;NA;NA;NA;39;1
122;FALSE;FALSE;acs;2;3.75;4.42;0.93;31;0.94;NA;NA;10;1
123;FALSE;FALSE;as;3;2.76;7.34;0.47;43;NA;NA;NA;21;0
124;FALSE;FALSE;as;3;4.16;0.41;0.81;16;NA;NA;NA;31;0
125;FALSE;FALSE;eas;3;1.34;0.77;0.62;77;NA;NA;691;15;0
126;FALSE;FALSE;eas;3;0.23;5.2;0.27;60;NA;NA;235;23;0
127;FALSE;FALSE;acs;1;3.64;7.69;0.8;71;0.63;NA;NA;38;1
128;FALSE;FALSE;acs;3;1.95;6.46;0.74;75;0.69;NA;NA;19;1
129;FALSE;FALSE;acs;1;0.69;2.74;0.65;63;0.05;NA;NA;26;1
130;FALSE;FALSE;eas;3;0.84;4.25;0.71;42;NA;NA;606;21;1
131;FALSE;FALSE;as;3;0.31;2.3;0.73;50;NA;NA;NA;5;0
132;FALSE;FALSE;ras;3;1.4;7.16;0.99;53;NA;61;NA;13;0
133;FALSE;FALSE;acs;3;4.15;0.19;0.55;79;0.22;NA;NA;23;1
134;FALSE;FALSE;acs;3;3.66;0.13;0.74;53;0.28;NA;NA;39;1
135;FALSE;FALSE;eas;3;3.71;8.25;0.87;64;NA;NA;311;17;0
136;FALSE;FALSE;ras;3;4.67;2.39;0.96;87;NA;76;NA;23;0
137;FALSE;FALSE;as;3;1.09;4.66;0.39;67;NA;NA;NA;32;1
138;FALSE;FALSE;mmas;3;3.19;4.25;0.77;46;NA;NA;NA;32;1
139;TRUE;FALSE;acs;3;3.23;8.11;0.76;47;0.6;NA;NA;10;0
140;FALSE;FALSE;ras;0;1.75;4.56;0.68;40;NA;34;NA;NA;NA
141;FALSE;FALSE;mmas;3;0.5;5.08;0.96;27;NA;NA;NA;35;1
142;FALSE;FALSE;ras;2;1.26;5.44;0.98;34;NA;62;NA;12;1
143;FALSE;FALSE;acs;2;3.8;0.92;0.78;54;0.39;NA;NA;10;1
144;FALSE;FALSE;acs;1;1.14;5.23;0.88;37;0.55;NA;NA;48;0
145;FALSE;FALSE;acs;0;2.56;1.99;0.9;44;0.55;NA;NA;NA;NA
146;FALSE;FALSE;ras;2;4.69;4.1;0.39;39;NA;96;NA;41;1
147;FALSE;FALSE;mmas;3;2.71;4.23;0.45;81;NA;NA;NA;9;1
148;FALSE;FALSE;acs;3;2.56;3.64;0.63;78;0.17;NA;NA;20;1
149;FALSE;FALSE;as;0;3.19;1.81;0.72;59;NA;NA;NA;NA;NA
150;FALSE;FALSE;mmas;3;2.69;2.35;0.65;55;NA;NA;NA;35;1
151;FALSE;FALSE;eas;3;2.67;9.34;0.84;44;NA;NA;232;12;1
152;FALSE;FALSE;eas;3;2.48;1.66;0.68;92;NA;NA;158;6;1
153;FALSE;FALSE;as;3;4.25;4.39;0.44;91;NA;NA;NA;37;1
154;FALSE;FALSE;acs;0;3.74;4.62;0.67;40;0.36;NA;NA;NA;NA
155;FALSE;FALSE;acs;3;4.69;7.16;0.98;30;0.91;NA;NA;34;1
156;FALSE;FALSE;ras;3;3.6;5.82;0.3;16;NA;33;NA;15;0
157;FALSE;FALSE;mmas;0;4.91;0.8;0.69;83;NA;NA;NA;NA;NA
158;FALSE;FALSE;eas;0;1.81;0.81;0.49;60;NA;NA;565;NA;NA
159;TRUE;FALSE;acs;3;3.42;2.08;0.54;40;0.17;NA;NA;20;0
160;FALSE;FALSE;ras;1;3.55;7.87;0.61;39;NA;89;NA;36;0
161;FALSE;FALSE;as;3;2.9;7.9;0.57;16;NA;NA;NA;32;0
162;FALSE;FALSE;ras;3;3.59;2.56;0.57;46;NA;29;NA;7;1
163;FALSE;FALSE;eas;3;1.64;4.32;0.14;63;NA;NA;329;35;1
164;FALSE;FALSE;ras;0;3.59;4.61;0.28;18;NA;46;NA;NA;NA
165;FALSE;FALSE;as;1;2.66;7.47;0.71;63;NA;NA;NA;15;1
166;FALSE;FALSE;ras;3;3.5;9.36;0.73;20;NA;81;NA;38;0
167;FALSE;FALSE;as;1;5;5.97;0.72;11;NA;NA;NA;28;1
168;FALSE;FALSE;eas;2;4.24;4.25;0.23;47;NA;NA;96;24;0
169;FALSE;FALSE;acs;2;2.55;2.46;0.87;29;0.32;NA;NA;18;0
170;FALSE;FALSE;ras;3;2.08;1.78;0.89;54;NA;48;NA;48;1
171;FALSE;FALSE;acs;3;1.8;3.34;0.52;7;0.31;NA;NA;38;0
172;FALSE;FALSE;acs;3;2.96;1.29;0.84;29;0.71;NA;NA;25;0
173;FALSE;FALSE;as;1;3.96;8.58;0.57;80;NA;NA;NA;25;1
174;TRUE;FALSE;acs;3;1.43;6.95;0.7;16;0.76;NA;NA;23;0
175;FALSE;FALSE;as;2;1.55;3.82;0.95;38;NA;NA;NA;13;0
176;FALSE;FALSE;mmas;3;2.83;1.43;0.63;10;NA;NA;NA;19;0
177;FALSE;FALSE;eas;3;3.26;8.7;0.87;40;NA;NA;118;5;0
178;FALSE;FALSE;acs;2;2.07;8.46;0.74;15;0.73;NA;NA;23;0
179;FALSE;FALSE;ras;3;2.05;5.54;0.77;43;NA;15;NA;7;0
180;FALSE;FALSE;acs;3;2.9;3.42;0.38;39;0.66;NA;NA;25;0
181;FALSE;FALSE;ras;3;2.8;5.93;0.82;49;NA;51;NA;29;0
182;TRUE;FALSE;acs;3;2.47;8.14;0.75;26;0.51;NA;NA;21;0
183;FALSE;FALSE;acs;2;4.09;6.88;0.79;28;0.48;NA;NA;12;0
184;FALSE;FALSE;acs;3;4.11;8.15;0.99;56;0.8;NA;NA;26;0
185;FALSE;FALSE;eas;1;3.91;0.33;0.4;74;NA;NA;269;14;1
186;FALSE;FALSE;eas;2;4.54;4.3;0.44;7;NA;NA;676;21;1
187;FALSE;FALSE;as;3;2.9;9.13;0.86;64;NA;NA;NA;31;0
188;FALSE;FALSE;ras;3;2.22;5.57;0.24;23;NA;79;NA;20;1
189;FALSE;FALSE;as;3;2.13;9.55;0.6;41;NA;NA;NA;32;0
190;FALSE;FALSE;acs;3;3.46;7.55;0.57;80;0.72;NA;NA;28;0
191;FALSE;FALSE;acs;3;2.83;2.18;0.34;63;0.07;NA;NA;6;0
192;FALSE;FALSE;ras;3;4.09;2.95;0.9;81;NA;57;NA;29;0
193;FALSE;FALSE;acs;3;3.73;4.6;0.82;94;0.86;NA;NA;23;1
194;FALSE;FALSE;as;0;3;9.92;0.89;58;NA;NA;NA;NA;NA
195;FALSE;FALSE;acs;2;4.02;6.42;0.99;76;0.84;NA;NA;8;0
196;FALSE;FALSE;eas;3;2.42;5.98;0.74;32;NA;NA;336;17;1
197;FALSE;FALSE;eas;2;3.46;5.52;0.75;55;NA;NA;176;16;0
198;FALSE;FALSE;acs;3;3.57;2.88;0.79;56;0.88;NA;NA;8;1
199;FALSE;FALSE;acs;1;3.93;8.3;0.53;60;0.62;NA;NA;27;0
200;FALSE;FALSE;acs;0;3.8;7.15;0.86;74;0.16;NA;NA;NA;NA
201;FALSE;FALSE;acs;2;3.26;4.74;0.8;24;0.78;NA;NA;32;0
202;FALSE;FALSE;ras;0;3.73;1.14;0.4;58;NA;4;NA;NA;NA
203;FALSE;FALSE;mmas;3;4.65;2.42;0.34;19;NA;NA;NA;19;0
204;FALSE;FALSE;mmas;3;1.66;8.2;0.41;67;NA;NA;NA;27;0
205;FALSE;FALSE;acs;1;2.29;6.08;0.94;29;0.49;NA;NA;8;0
206;FALSE;FALSE;mmas;3;0.85;3.47;0.98;37;NA;NA;NA;23;0
207;FALSE;FALSE;acs;3;3.94;4.39;0.76;28;0.93;NA;NA;9;1
208;FALSE;FALSE;as;3;4.13;6.76;0.52;24;NA;NA;NA;29;0
209;FALSE;FALSE;ras;2;1.35;4.5;0.69;75;NA;18;NA;20;0
210;FALSE;FALSE;mmas;2;2.25;6.2;0.27;82;NA;NA;NA;25;1
211;TRUE;FALSE;ras;3;4;7.13;0.73;94;NA;11;NA;17;0
212;FALSE;FALSE;acs;0;2.18;5.88;0.71;47;0.48;NA;NA;NA;NA
213;FALSE;FALSE;acs;1;2.57;5.61;0.37;52;0.8;NA;NA;38;0
214;FALSE;FALSE;acs;3;3.97;2.38;0.56;40;0.27;NA;NA;30;1
215;FALSE;FALSE;acs;1;1.92;3.31;0.75;14;0.55;NA;NA;8;0
216;FALSE;FALSE;acs;3;2.46;8.03;0.85;19;0.22;NA;NA;8;0
217;FALSE;FALSE;acs;0;3.14;3.21;0.35;52;0.15;NA;NA;NA;NA
218;FALSE;FALSE;acs;0;3.86;7.53;0.6;42;0.54;NA;NA;NA;NA
219;FALSE;FALSE;acs;3;3.93;3.35;0.82;37;0.68;NA;NA;25;0
220;FALSE;FALSE;acs;3;2.3;4.04;0.35;38;0.21;NA;NA;31;0
221;FALSE;FALSE;acs;1;2.67;8.19;0.64;43;0.84;NA;NA;11;0
222;FALSE;FALSE;ras;3;4.46;9.25;0.92;32;NA;38;NA;11;0
223;FALSE;FALSE;as;3;4.46;9.5;0.95;67;NA;NA;NA;32;0
224;FALSE;FALSE;acs;3;3.5;8.16;0.84;52;0.63;NA;NA;10;0
225;FALSE;FALSE;eas;3;4.18;3.96;0.66;39;NA;NA;435;18;0
226;FALSE;FALSE;acs;0;3.58;8.44;0.54;35;0.66;NA;NA;NA;NA
227;FALSE;FALSE;acs;3;2.86;2.3;0.47;50;0.48;NA;NA;7;0
228;FALSE;FALSE;eas;3;4.77;6.68;0.94;41;NA;NA;333;18;1
229;FALSE;FALSE;acs;2;3.34;2.26;0.43;35;0.42;NA;NA;10;1
230;FALSE;FALSE;as;2;2.98;2.61;0.92;86;NA;NA;NA;6;0
231;FALSE;FALSE;eas;2;2.94;5.73;0.67;53;NA;NA;188;13;0
232;FALSE;FALSE;as;1;1.18;2.69;0.84;48;NA;NA;NA;21;0
233;FALSE;FALSE;as;0;3.56;3.83;0.38;18;NA;NA;NA;NA;NA
234;FALSE;FALSE;ras;1;4.34;7.55;1;62;NA;15;NA;19;1
235;FALSE;FALSE;acs;1;2.68;3.59;0.42;25;0.75;NA;NA;26;0
236;FALSE;FALSE;acs;3;2.88;9.17;0.75;68;0.56;NA;NA;20;0
237;FALSE;FALSE;acs;3;1.21;4.45;0.93;32;0.45;NA;NA;18;0
238;FALSE;FALSE;acs;0;2.24;1.41;0.92;68;0.99;NA;NA;NA;NA
239;FALSE;FALSE;eas;3;2.94;4.14;0.6;58;NA;NA;99;14;0
240;FALSE;FALSE;ras;3;2.7;1.08;0.63;52;NA;81;NA;20;0
241;FALSE;FALSE;acs;3;3.35;7.35;0.56;62;0.41;NA;NA;5;1
242;FALSE;FALSE;acs;3;3.18;9.17;0.77;22;0.76;NA;NA;19;0
243;FALSE;FALSE;acs;3;2.51;2.98;0.55;60;0.61;NA;NA;30;0
244;FALSE;FALSE;acs;2;3.38;9.99;0.66;40;0.53;NA;NA;20;0
245;FALSE;FALSE;acs;3;4.9;6.85;0.82;41;0.84;NA;NA;28;0
246;FALSE;FALSE;acs;2;3.09;4.28;0.57;81;0.54;NA;NA;22;0
247;FALSE;FALSE;acs;2;4.84;2.06;0.59;84;0.21;NA;NA;14;1
248;FALSE;FALSE;eas;3;1.01;4.08;0.71;51;NA;NA;380;27;0
249;FALSE;FALSE;acs;3;1.75;5.04;0.87;45;0.72;NA;NA;31;0
250;FALSE;FALSE;acs;3;2.25;4.75;0.67;20;0.98;NA;NA;27;0
251;FALSE;FALSE;acs;3;2.33;6.05;0.9;23;0.7;NA;NA;26;0
252;FALSE;FALSE;ras;3;3.95;8.33;0.6;92;NA;45;NA;22;0
253;FALSE;FALSE;acs;3;3.38;5.06;0.82;36;0.64;NA;NA;25;0
254;FALSE;FALSE;acs;3;2.82;6.32;0.99;51;0.89;NA;NA;15;1
255;FALSE;FALSE;acs;3;1.5;8.47;0.81;14;0.77;NA;NA;24;0
256;FALSE;FALSE;acs;3;3.09;6.33;0.78;50;0.7;NA;NA;17;0
257;FALSE;FALSE;acs;3;2.59;7.98;0.52;22;0.54;NA;NA;23;0
258;FALSE;FALSE;ras;3;4.78;9.31;0.63;78;NA;6;NA;11;0
259;TRUE;FALSE;acs;3;4.48;7.62;0.79;70;0.75;NA;NA;25;0
260;FALSE;FALSE;acs;3;3.24;6.71;0.68;37;0.31;NA;NA;25;0
261;FALSE;FALSE;acs;3;0.82;5.34;0.43;54;0.35;NA;NA;17;0
262;FALSE;FALSE;acs;0;3.2;4.55;0.91;56;0.89;NA;NA;NA;NA
263;FALSE;FALSE;acs;3;2.75;6.59;0.79;12;0.73;NA;NA;29;0
264;FALSE;FALSE;acs;3;2.16;8.4;0.73;48;0.33;NA;NA;25;0
265;FALSE;FALSE;acs;3;3.02;9.61;0.86;17;0.75;NA;NA;25;0
266;FALSE;FALSE;acs;1;3.13;8.09;0.91;22;0.64;NA;NA;18;0
267;FALSE;FALSE;acs;3;2.19;8.57;0.95;25;0.65;NA;NA;24;0
268;FALSE;FALSE;acs;3;1.96;5.15;0.91;37;0.75;NA;NA;23;0
269;FALSE;FALSE;acs;3;2.98;8.39;0.99;38;0.38;NA;NA;12;0
270;FALSE;FALSE;as;3;1.04;7.72;0.7;42;NA;NA;NA;23;0
271;FALSE;FALSE;ras;3;1.96;9.31;0.69;16;NA;62;NA;16;0
272;FALSE;FALSE;acs;3;3.07;6.69;0.88;43;0.79;NA;NA;17;0
273;FALSE;FALSE;acs;3;3.61;3.83;0.84;10;0.34;NA;NA;30;0
274;FALSE;FALSE;acs;3;3.33;5.01;0.72;54;0.97;NA;NA;29;1
275;FALSE;FALSE;acs;3;4.09;1.61;0.35;7;0.61;NA;NA;29;0
276;FALSE;FALSE;mmas;3;1.57;9.25;0.94;55;NA;NA;NA;19;0
277;FALSE;FALSE;acs;3;2.05;9.89;0.7;12;0.41;NA;NA;13;0
278;FALSE;FALSE;acs;3;1.7;8.65;0.63;29;0.83;NA;NA;20;0
279;FALSE;FALSE;acs;3;1.69;5.99;0.72;60;0.99;NA;NA;6;0
280;FALSE;FALSE;acs;3;2.77;7.72;0.67;32;0.47;NA;NA;9;0
281;FALSE;FALSE;acs;3;2.46;7.39;0.74;57;0.45;NA;NA;23;0
282;FALSE;FALSE;acs;3;3.32;7.8;0.55;10;0.41;NA;NA;18;1
283;FALSE;FALSE;eas;3;2.4;8.22;0.75;29;NA;NA;391;28;0
284;FALSE;FALSE;acs;3;1.02;7.63;0.59;12;0.78;NA;NA;18;0
285;FALSE;FALSE;acs;3;2.4;5.97;0.87;54;0.65;NA;NA;24;0
286;FALSE;FALSE;acs;3;2.95;9.42;0.65;11;0.5;NA;NA;19;0
287;FALSE;FALSE;ras;3;3.6;1.48;0.47;47;NA;31;NA;17;0
288;FALSE;FALSE;acs;2;1.88;3.08;0.35;31;0.28;NA;NA;18;0
289;FALSE;FALSE;acs;3;2.34;6.95;0.76;15;0.51;NA;NA;29;0
290;FALSE;FALSE;acs;3;3;8.07;0.57;30;0.62;NA;NA;12;0
291;FALSE;FALSE;acs;2;1.03;4.49;0.69;46;0.91;NA;NA;28;1
292;FALSE;FALSE;acs;3;3.23;7.5;0.71;8;0.44;NA;NA;17;0
293;TRUE;FALSE;acs;3;3.42;8.46;0.61;58;0.39;NA;NA;36;0
294;FALSE;FALSE;acs;3;2.73;6.24;0.74;37;0.88;NA;NA;30;0
295;FALSE;FALSE;acs;0;1.99;7.13;0.8;31;0.69;NA;NA;NA;NA
296;FALSE;FALSE;eas;3;2.52;5.03;0.75;55;NA;NA;240;11;0
297;FALSE;FALSE;acs;3;1.68;6.63;0.7;14;0.84;NA;NA;9;0
298;TRUE;FALSE;acs;3;2.39;6.7;0.68;55;0.8;NA;NA;23;0
299;FALSE;FALSE;acs;3;1.99;7.16;0.65;22;0.69;NA;NA;26;0
300;FALSE;FALSE;acs;0;2.58;2.45;0.53;16;0.43;NA;NA;NA;NA
301;FALSE;FALSE;ras;3;2.71;5.83;0.59;82;NA;43;NA;10;0
302;FALSE;FALSE;acs;3;2.01;9.94;0.65;13;0.45;NA;NA;24;1
303;FALSE;FALSE;acs;3;3.48;9.62;0.73;39;0.48;NA;NA;18;0
304;FALSE;FALSE;ras;3;2.69;8.41;0.68;35;NA;19;NA;11;0
305;FALSE;FALSE;acs;3;1.75;7.46;0.92;11;0.76;NA;NA;30;0
306;FALSE;FALSE;ras;1;3.97;5.24;0.6;99;NA;43;NA;18;0
307;FALSE;FALSE;acs;3;2.45;8.4;0.94;52;0.83;NA;NA;22;0
308;FALSE;FALSE;acs;3;3.4;9.65;0.81;31;0.47;NA;NA;21;0
309;FALSE;FALSE;acs;3;3.41;1.96;0.74;27;0.54;NA;NA;18;0
310;FALSE;FALSE;mmas;3;0.39;4.26;0.68;17;NA;NA;NA;21;0
311;FALSE;FALSE;acs;3;3.05;6.88;0.7;16;0.94;NA;NA;12;0
312;FALSE;FALSE;acs;0;2.27;7.26;0.74;6;0.52;NA;NA;NA;NA
