CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
5;TRUE;FALSE;19;4;2;NA;NA;1.39;1.34;0.6;5;5
40;TRUE;FALSE;10;0;2;NA;NA;0.8;1.45;0.31;40;40
48;TRUE;FALSE;66;4;0;NA;NA;2.29;2.16;0.73;48;48
60;TRUE;FALSE;28;1;1;NA;NA;2.44;1.06;0.45;60;60
64;TRUE;FALSE;55;1;0;NA;NA;1.64;1.63;0.6;64;64
85;TRUE;FALSE;83;4;2;NA;NA;2.41;1.87;0.83;85;85
96;TRUE;FALSE;16;4;1;NA;NA;2.33;1.08;0.62;96;96
98;TRUE;FALSE;34;1;1;NA;NA;1.61;1.93;0.71;98;98
125;TRUE;FALSE;77;4;0;NA;NA;1.87;2.06;0.72;125;125
136;TRUE;FALSE;65;4;0;NA;NA;2.41;2.19;0.64;136;136
146;TRUE;FALSE;24;4;0;NA;NA;1.96;2.13;0.7;146;146
161;TRUE;FALSE;45;4;0;NA;NA;2.14;2.42;0.67;161;161
181;TRUE;TRUE;38;4;0;NA;NA;2.46;1.83;0.67;181;181
189;TRUE;FALSE;94;4;0;NA;NA;1.76;2.34;0.71;189;189
197;TRUE;FALSE;27;4;0;NA;NA;2.24;2.43;0.68;197;197
219;TRUE;FALSE;40;4;0;NA;NA;2.18;2.23;0.67;219;219
