CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia;ORIGINAL_CONFIG_ID;TESTING_CONFIG_ID
36;TRUE;FALSE;187;4;0;NA;NA;1.4;2.41;0.59;36;36
39;TRUE;FALSE;150;4;0;NA;NA;2.49;2.25;0.65;39;39
77;TRUE;FALSE;83;1;0;NA;NA;1.22;2.15;0.11;77;77
123;TRUE;FALSE;69;0;0;NA;NA;1.07;1.85;0.44;123;123
126;TRUE;FALSE;118;1;0;NA;NA;1.7;2.47;0.66;126;126
195;TRUE;FALSE;83;4;0;NA;NA;1.45;1.71;0.36;195;195
220;TRUE;FALSE;54;1;0;NA;NA;0.75;2.42;0.57;220;220
263;TRUE;FALSE;27;4;0;NA;NA;0.23;2.42;0.53;263;263
313;TRUE;FALSE;136;4;0;NA;NA;1.65;2.46;0.59;313;313
319;TRUE;FALSE;97;4;0;NA;NA;2.5;1.99;0.53;319;319
331;TRUE;FALSE;156;4;0;NA;NA;2.46;2.44;0.77;331;331
371;TRUE;FALSE;46;4;0;NA;NA;0.74;2.27;0.49;371;371
378;TRUE;FALSE;108;4;0;NA;NA;2.43;2.09;0.51;378;378
380;TRUE;FALSE;129;4;0;NA;NA;2.07;2.39;0.62;380;380
381;TRUE;FALSE;87;4;0;NA;NA;2.47;2.16;0.53;381;381
386;TRUE;FALSE;96;4;0;NA;NA;2.42;2.04;0.52;386;386
420;TRUE;TRUE;101;4;0;NA;NA;2.28;2.16;0.5;420;420
435;TRUE;FALSE;91;4;0;NA;NA;2.42;2.17;0.54;435;435
439;TRUE;FALSE;94;4;0;NA;NA;2.39;2.25;0.59;439;439
441;TRUE;FALSE;110;4;0;NA;NA;2.34;2.29;0.52;441;441
